time_step,reward,all_rewards,grid_import_Building_1_kwh,export_Building_1_kwh,grid_import_kwh,export_kwh,net_grid_balance_kwh,cumulative_grid_import_kwh,cumulative_export_kwh,cumulative_net_grid_balance_kwh
0,-2.033644199371338,-2.033644199371338,2.033644199371338,0.0,2.033644199371338,0.0,2.033644199371338,2.033644199371338,0.0,2.033644199371338
1,-2.5062806606292725,-4.53992486000061,2.5062806606292725,0.0,2.5062806606292725,0.0,2.5062806606292725,4.53992486000061,0.0,4.53992486000061
2,0.0,-4.53992486000061,0.0,0.7937606573104858,0.0,0.7937606573104858,-0.7937606573104858,4.53992486000061,0.7937606573104858,3.7461642026901245
3,-2.292797803878784,-6.8327226638793945,2.292797803878784,0.0,2.292797803878784,0.0,2.292797803878784,6.8327226638793945,0.7937606573104858,6.038962006568909
4,0.0,-6.8327226638793945,0.0,0.9095299243927002,0.0,0.9095299243927002,-0.9095299243927002,6.8327226638793945,1.703290581703186,5.1294320821762085
5,-1.00062894821167,-7.8333516120910645,1.00062894821167,0.0,1.00062894821167,0.0,1.00062894821167,7.8333516120910645,1.703290581703186,6.130061030387878
6,-1.607621669769287,-9.440973281860352,1.607621669769287,0.0,1.607621669769287,0.0,1.607621669769287,9.440973281860352,1.703290581703186,7.7376827001571655
7,-0.5342340469360352,-9.975207328796387,0.5342340469360352,0.0,0.5342340469360352,0.0,0.5342340469360352,9.975207328796387,1.703290581703186,8.2719167470932
8,-7.855792999267578,-17.831000328063965,7.855792999267578,0.0,7.855792999267578,0.0,7.855792999267578,17.831000328063965,1.703290581703186,16.12770974636078
9,0.0,-17.831000328063965,0.0,0.8905985355377197,0.0,0.8905985355377197,-0.8905985355377197,17.831000328063965,2.5938891172409058,15.237111210823059
10,0.0,-17.831000328063965,0.0,1.8736473321914673,0.0,1.8736473321914673,-1.8736473321914673,17.831000328063965,4.467536449432373,13.363463878631592
11,-1.8048151731491089,-19.635815501213074,1.8048151731491089,0.0,1.8048151731491089,0.0,1.8048151731491089,19.635815501213074,4.467536449432373,15.1682790517807
12,-1.925978660583496,-21.56179416179657,1.925978660583496,0.0,1.925978660583496,0.0,1.925978660583496,21.56179416179657,4.467536449432373,17.094257712364197
13,-0.21866975724697113,-21.78046391904354,0.21866975724697113,0.0,0.21866975724697113,0.0,0.21866975724697113,21.78046391904354,4.467536449432373,17.312927469611168
14,0.0,-21.78046391904354,0.0,0.5442062616348267,0.0,0.5442062616348267,-0.5442062616348267,21.78046391904354,5.0117427110672,16.76872120797634
15,-4.483706474304199,-26.26417039334774,4.483706474304199,0.0,4.483706474304199,0.0,4.483706474304199,26.26417039334774,5.0117427110672,21.25242768228054
16,-4.621026515960693,-30.885196909308434,4.621026515960693,0.0,4.621026515960693,0.0,4.621026515960693,30.885196909308434,5.0117427110672,25.873454198241234
17,-1.0264047384262085,-31.911601647734642,1.0264047384262085,0.0,1.0264047384262085,0.0,1.0264047384262085,31.911601647734642,5.0117427110672,26.899858936667442
18,-1.4193060398101807,-33.33090768754482,1.4193060398101807,0.0,1.4193060398101807,0.0,1.4193060398101807,33.33090768754482,5.0117427110672,28.319164976477623
19,-2.336230754852295,-35.66713844239712,2.336230754852295,0.0,2.336230754852295,0.0,2.336230754852295,35.66713844239712,5.0117427110672,30.655395731329918
20,-3.1669087409973145,-38.83404718339443,3.1669087409973145,0.0,3.1669087409973145,0.0,3.1669087409973145,38.83404718339443,5.0117427110672,33.82230447232723
21,-0.16339805722236633,-38.9974452406168,0.16339805722236633,0.0,0.16339805722236633,0.0,0.16339805722236633,38.9974452406168,5.0117427110672,33.9857025295496
22,-1.1006202697753906,-40.09806551039219,1.1006202697753906,0.0,1.1006202697753906,0.0,1.1006202697753906,40.09806551039219,5.0117427110672,35.08632279932499
23,-2.0417726039886475,-42.13983811438084,2.0417726039886475,0.0,2.0417726039886475,0.0,2.0417726039886475,42.13983811438084,5.0117427110672,37.12809540331364
24,-1.8857804536819458,-44.02561856806278,1.8857804536819458,0.0,1.8857804536819458,0.0,1.8857804536819458,44.02561856806278,5.0117427110672,39.01387585699558
25,-1.1254949569702148,-45.151113525033,1.1254949569702148,0.0,1.1254949569702148,0.0,1.1254949569702148,45.151113525033,5.0117427110672,40.1393708139658
26,-2.4043712615966797,-47.55548478662968,2.4043712615966797,0.0,2.4043712615966797,0.0,2.4043712615966797,47.55548478662968,5.0117427110672,42.54374207556248
27,-2.2835311889648438,-49.83901597559452,2.2835311889648438,0.0,2.2835311889648438,0.0,2.2835311889648438,49.83901597559452,5.0117427110672,44.82727326452732
28,-1.713350772857666,-51.55236674845219,1.713350772857666,0.0,1.713350772857666,0.0,1.713350772857666,51.55236674845219,5.0117427110672,46.54062403738499
29,-1.7520722150802612,-53.30443896353245,1.7520722150802612,0.0,1.7520722150802612,0.0,1.7520722150802612,53.30443896353245,5.0117427110672,48.29269625246525
30,-0.6458912491798401,-53.95033021271229,0.6458912491798401,0.0,0.6458912491798401,0.0,0.6458912491798401,53.95033021271229,5.0117427110672,48.93858750164509
31,-1.8328043222427368,-55.783134534955025,1.8328043222427368,0.0,1.8328043222427368,0.0,1.8328043222427368,55.783134534955025,5.0117427110672,50.771391823887825
32,0.0,-55.783134534955025,0.0,0.1896340548992157,0.0,0.1896340548992157,-0.1896340548992157,55.783134534955025,5.201376765966415,50.58175776898861
33,0.0,-55.783134534955025,0.0,0.06934329122304916,0.0,0.06934329122304916,-0.06934329122304916,55.783134534955025,5.270720057189465,50.51241447776556
34,-0.8189942836761475,-56.60212881863117,0.8189942836761475,0.0,0.8189942836761475,0.0,0.8189942836761475,56.60212881863117,5.270720057189465,51.33140876144171
35,-1.4615641832351685,-58.06369300186634,1.4615641832351685,0.0,1.4615641832351685,0.0,1.4615641832351685,58.06369300186634,5.270720057189465,52.792972944676876
36,-6.674182415008545,-64.73787541687489,6.674182415008545,0.0,6.674182415008545,0.0,6.674182415008545,64.73787541687489,5.270720057189465,59.46715535968542
37,-3.2413153648376465,-67.97919078171253,3.2413153648376465,0.0,3.2413153648376465,0.0,3.2413153648376465,67.97919078171253,5.270720057189465,62.70847072452307
38,-0.06874265521764755,-68.04793343693018,0.06874265521764755,0.0,0.06874265521764755,0.0,0.06874265521764755,68.04793343693018,5.270720057189465,62.777213379740715
39,-2.1254868507385254,-70.1734202876687,2.1254868507385254,0.0,2.1254868507385254,0.0,2.1254868507385254,70.1734202876687,5.270720057189465,64.90270023047924
