time_step,reward,all_rewards,grid_import_Building_1_kwh,export_Building_1_kwh,grid_import_kwh,export_kwh,net_grid_balance_kwh,cumulative_grid_import_kwh,cumulative_export_kwh,cumulative_net_grid_balance_kwh
0,-1.8826840441743287,-1.8826840441743287,2.033644199371338,0.0,2.033644199371338,0.0,2.033644199371338,2.033644199371338,0.0,2.033644199371338
1,-2.150323141528521,-4.03300718570285,2.5062806606292725,0.0,2.5062806606292725,0.0,2.5062806606292725,4.53992486000061,0.0,4.53992486000061
2,-0.6008741109009379,-4.6338812966037874,0.7249863147735596,0.0,0.7249863147735596,0.0,0.7249863147735596,5.26491117477417,0.0,5.26491117477417
3,0.0,-4.6338812966037874,0.0,0.85639488697052,0.0,0.85639488697052,-0.85639488697052,5.26491117477417,0.85639488697052,4.40851628780365
4,-0.40464073419570923,-5.038522030799497,0.5780581831932068,0.0,0.5780581831932068,0.0,0.5780581831932068,5.842969357967377,0.85639488697052,4.986574470996857
5,-0.7004402279853821,-5.738962258784879,1.00062894821167,0.0,1.00062894821167,0.0,1.00062894821167,6.843598306179047,0.85639488697052,5.987203419208527
6,-1.1253350973129272,-6.864297356097806,1.607621669769287,0.0,1.607621669769287,0.0,1.607621669769287,8.451219975948334,0.85639488697052,7.594825088977814
7,-0.3739638328552246,-7.238261188953031,0.5342340469360352,0.0,0.5342340469360352,0.0,0.5342340469360352,8.985454022884369,0.85639488697052,8.129059135913849
8,-4.419286251068115,-11.657547440021146,6.313266277313232,0.0,6.313266277313232,0.0,6.313266277313232,15.298720300197601,0.85639488697052,14.442325413227081
9,0.0,-11.657547440021146,0.0,1.0357482433319092,0.0,1.0357482433319092,-1.0357482433319092,15.298720300197601,1.8921431303024292,13.406577169895172
10,0.0,-11.657547440021146,0.0,0.3569531738758087,0.0,0.3569531738758087,-0.3569531738758087,15.298720300197601,2.249096304178238,13.049623996019363
11,-1.3676371188113765,-13.025184558832523,1.8172708749771118,0.0,1.8172708749771118,0.0,1.8172708749771118,17.115991175174713,2.249096304178238,14.866894870996475
12,-0.22135430988534976,-13.246538868717872,0.26597872376441956,0.0,0.26597872376441956,0.0,0.26597872376441956,17.381969898939133,2.249096304178238,15.132873594760895
13,-0.21866975724697113,-13.465208625964843,0.21866975724697113,0.0,0.21866975724697113,0.0,0.21866975724697113,17.600639656186104,2.249096304178238,15.351543352007866
14,-0.9449853897094727,-14.410194015674316,0.9449853897094727,0.0,0.9449853897094727,0.0,0.9449853897094727,18.545625045895576,2.249096304178238,16.29652874171734
15,-2.8237063884735107,-17.233900404147825,2.8237063884735107,0.0,2.8237063884735107,0.0,2.8237063884735107,21.369331434369087,2.249096304178238,19.12023513019085
16,-4.699090480804443,-21.932990884952268,4.699090480804443,0.0,4.699090480804443,0.0,4.699090480804443,26.06842191517353,2.249096304178238,23.819325610995293
17,-0.621519923210144,-22.554510808162412,0.621519923210144,0.0,0.621519923210144,0.0,0.621519923210144,26.689941838383675,2.249096304178238,24.440845534205437
18,-1.4193060398101807,-23.973816847972593,1.4193060398101807,0.0,1.4193060398101807,0.0,1.4193060398101807,28.109247878193855,2.249096304178238,25.860151574015617
19,-2.336230754852295,-26.310047602824888,2.336230754852295,0.0,2.336230754852295,0.0,2.336230754852295,30.44547863304615,2.249096304178238,28.196382328867912
20,-3.1669087409973145,-29.476956343822202,3.1669087409973145,0.0,3.1669087409973145,0.0,3.1669087409973145,33.612387374043465,2.249096304178238,31.363291069865227
21,-1.8233979940414429,-31.300354337863645,1.8233979940414429,0.0,1.8233979940414429,0.0,1.8233979940414429,35.43578536808491,2.249096304178238,33.18668906390667
22,-1.3031425476074219,-32.60349688547107,1.3031425476074219,0.0,1.3031425476074219,0.0,1.3031425476074219,36.73892791569233,2.249096304178238,34.48983161151409
23,-2.0417726039886475,-34.645269489459714,2.0417726039886475,0.0,2.0417726039886475,0.0,2.0417726039886475,38.78070051968098,2.249096304178238,36.53160421550274
24,-1.7194866137239528,-36.364756103183666,1.8857804536819458,0.0,1.8857804536819458,0.0,1.8857804536819458,40.66648097336292,2.249096304178238,38.417384669184685
25,-0.9141478043953629,-37.27890390757903,1.1254949569702148,0.0,1.1254949569702148,0.0,1.1254949569702148,41.79197593033314,2.249096304178238,39.5428796261549
26,-0.570090019651229,-37.84899392723026,0.7443711757659912,0.0,0.7443711757659912,0.0,0.7443711757659912,42.53634710609913,2.249096304178238,40.28725080192089
27,-0.47254427214249767,-38.32153819937276,0.6708720922470093,0.0,0.6708720922470093,0.0,0.6708720922470093,43.20721919834614,2.249096304178238,40.9581228941679
28,-1.1993454694747925,-39.52088366884755,1.713350772857666,0.0,1.713350772857666,0.0,1.713350772857666,44.920569971203804,2.249096304178238,42.671473667025566
29,-1.2264505624771118,-40.747334231324665,1.7520722150802612,0.0,1.7520722150802612,0.0,1.7520722150802612,46.672642186284065,2.249096304178238,44.42354588210583
30,-1.2360419034957886,-41.98337613482045,1.765774130821228,0.0,1.765774130821228,0.0,1.765774130821228,48.43841631710529,2.249096304178238,46.189320012927055
31,-1.5623377561569214,-43.545713890977375,2.2319111824035645,0.0,2.2319111824035645,0.0,2.2319111824035645,50.67032749950886,2.249096304178238,48.42123119533062
32,-0.9577572345733643,-44.50347112555074,1.3682246208190918,0.0,1.3682246208190918,0.0,1.3682246208190918,52.03855212032795,2.249096304178238,49.78945581614971
33,0.0,-44.50347112555074,0.0,0.06934329122304916,0.0,0.06934329122304916,-0.06934329122304916,52.03855212032795,2.318439595401287,49.72011252492666
34,-0.5732960104942322,-45.07676713604497,0.8189942836761475,0.0,0.8189942836761475,0.0,0.8189942836761475,52.8575464040041,2.318439595401287,50.53910680860281
35,-1.0525589552537806,-46.12932609129875,1.4615641832351685,0.0,1.4615641832351685,0.0,1.4615641832351685,54.319110587239265,2.318439595401287,52.00067099183798
36,-5.56375769702161,-51.69308378832036,6.669249057769775,0.0,6.669249057769775,0.0,6.669249057769775,60.98835964500904,2.318439595401287,58.669920049607754
37,-3.0216128826141357,-54.714696670934494,3.0216128826141357,0.0,3.0216128826141357,0.0,3.0216128826141357,64.00997252762318,2.318439595401287,61.69153293222189
38,-0.34423843026161194,-55.058935101196106,0.34423843026161194,0.0,0.34423843026161194,0.0,0.34423843026161194,64.35421095788479,2.318439595401287,62.0357713624835
39,-2.139059066772461,-57.19799416796857,2.139059066772461,0.0,2.139059066772461,0.0,2.139059066772461,66.49327002465725,2.318439595401287,64.17483042925596
40,-3.1192009449005127,-60.31719511286908,3.1192009449005127,0.0,3.1192009449005127,0.0,3.1192009449005127,69.61247096955776,2.318439595401287,67.29403137415648
41,-2.732680320739746,-63.049875433608825,2.732680320739746,0.0,2.732680320739746,0.0,2.732680320739746,72.34515129029751,2.318439595401287,70.02671169489622
42,-3.5313265323638916,-66.58120196597272,3.5313265323638916,0.0,3.5313265323638916,0.0,3.5313265323638916,75.8764778226614,2.318439595401287,73.55803822726011
43,-2.3599681854248047,-68.94117015139753,2.3599681854248047,0.0,2.3599681854248047,0.0,2.3599681854248047,78.2364460080862,2.318439595401287,75.91800641268492
44,-3.98138165473938,-72.92255180613691,3.98138165473938,0.0,3.98138165473938,0.0,3.98138165473938,82.21782766282558,2.318439595401287,79.8993880674243
45,-2.93033504486084,-75.85288685099775,2.93033504486084,0.0,2.93033504486084,0.0,2.93033504486084,85.14816270768642,2.318439595401287,82.82972311228514
46,-3.4455502033233643,-79.29843705432111,3.4455502033233643,0.0,3.4455502033233643,0.0,3.4455502033233643,88.59371291100979,2.318439595401287,86.2752733156085
47,-2.7714595794677734,-82.06989663378889,2.7714595794677734,0.0,2.7714595794677734,0.0,2.7714595794677734,91.36517249047756,2.318439595401287,89.04673289507627
48,-3.4273120514534594,-85.49720868524234,3.656224489212036,0.0,3.656224489212036,0.0,3.656224489212036,95.0213969796896,2.318439595401287,92.70295738428831
49,-0.07086282441935174,-85.56807150966169,0.07915320992469788,0.0,0.07915320992469788,0.0,0.07915320992469788,95.1005501896143,2.318439595401287,92.78211059421301
50,-1.0914218467208001,-86.6594933563825,1.3453909158706665,0.0,1.3453909158706665,0.0,1.3453909158706665,96.44594110548496,2.318439595401287,94.12750151008368
51,-0.8854370572088001,-87.5449304135913,1.1674824953079224,0.0,1.1674824953079224,0.0,1.1674824953079224,97.61342360079288,2.318439595401287,95.2949840053916
52,-0.76743662906585,-88.31236704265716,1.0846794843673706,0.0,1.0846794843673706,0.0,1.0846794843673706,98.69810308516026,2.318439595401287,96.37966348975897
53,-0.7391055226325989,-89.05147256528976,1.0558650493621826,0.0,1.0558650493621826,0.0,1.0558650493621826,99.75396813452244,2.318439595401287,97.43552853912115
54,-0.685204029083252,-89.73667659437301,0.9788629412651062,0.0,0.9788629412651062,0.0,0.9788629412651062,100.73283107578754,2.318439595401287,98.41439148038626
55,-0.8968488574028015,-90.63352545177581,1.2812126874923706,0.0,1.2812126874923706,0.0,1.2812126874923706,102.01404376327991,2.318439595401287,99.69560416787863
56,-1.3165594951153008,-91.95008494689111,1.8273125886917114,0.0,1.8273125886917114,0.0,1.8273125886917114,103.84135635197163,2.318439595401287,101.52291675657034
57,0.0,-91.95008494689111,0.0,0.11763478070497513,0.0,0.11763478070497513,-0.11763478070497513,103.84135635197163,2.436074376106262,101.40528197586536
58,-1.1317574764320262,-93.08184242332314,1.3743418455123901,0.0,1.3743418455123901,0.0,1.3743418455123901,105.21569819748402,2.436074376106262,102.77962382137775
59,0.0,-93.08184242332314,0.0,0.7428262829780579,0.0,0.7428262829780579,-0.7428262829780579,105.21569819748402,3.17890065908432,102.0367975383997
60,0.0,-93.08184242332314,0.0,2.2555506229400635,0.0,2.2555506229400635,-2.2555506229400635,105.21569819748402,5.4344512820243835,99.78124691545963
61,0.0,-93.08184242332314,0.0,0.3482162356376648,0.0,0.3482162356376648,-0.3482162356376648,105.21569819748402,5.782667517662048,99.43303067982197
62,0.0,-93.08184242332314,0.0,0.06118175759911537,0.0,0.06118175759911537,-0.06118175759911537,105.21569819748402,5.843849275261164,99.37184892222285
63,-2.8225576877593994,-95.90440011108254,2.8225576877593994,0.0,2.8225576877593994,0.0,2.8225576877593994,108.03825588524342,5.843849275261164,102.19440660998225
64,-3.202711343765259,-99.1071114548478,3.202711343765259,0.0,3.202711343765259,0.0,3.202711343765259,111.24096722900867,5.843849275261164,105.39711795374751
65,-2.1588869094848633,-101.26599836433266,2.1588869094848633,0.0,2.1588869094848633,0.0,2.1588869094848633,113.39985413849354,5.843849275261164,107.55600486323237
66,-1.6519638299942017,-102.91796219432686,1.6519638299942017,0.0,1.6519638299942017,0.0,1.6519638299942017,115.05181796848774,5.843849275261164,109.20796869322658
67,-1.2817528247833252,-104.19971501911019,1.2817528247833252,0.0,1.2817528247833252,0.0,1.2817528247833252,116.33357079327106,5.843849275261164,110.4897215180099
68,-0.964300274848938,-105.16401529395912,0.964300274848938,0.0,0.964300274848938,0.0,0.964300274848938,117.29787106812,5.843849275261164,111.45402179285884
69,-1.539942741394043,-106.70395803535317,1.539942741394043,0.0,1.539942741394043,0.0,1.539942741394043,118.83781380951405,5.843849275261164,112.99396453425288
70,-0.677105188369751,-107.38106322372292,0.677105188369751,0.0,0.677105188369751,0.0,0.677105188369751,119.5149189978838,5.843849275261164,113.67106972262263
71,-1.0200977325439453,-108.40116095626686,1.0200977325439453,0.0,1.0200977325439453,0.0,1.0200977325439453,120.53501673042774,5.843849275261164,114.69116745516658
72,-0.671325695032314,-109.07248665129917,0.6903952956199646,0.0,0.6903952956199646,0.0,0.6903952956199646,121.2254120260477,5.843849275261164,115.38156275078654
73,-0.6109415108760908,-109.68342816217526,0.6495001316070557,0.0,0.6495001316070557,0.0,0.6495001316070557,121.87491215765476,5.843849275261164,116.0310628823936
74,-0.5217714176150007,-110.20519957979026,0.5661170482635498,0.0,0.5661170482635498,0.0,0.5661170482635498,122.44102920591831,5.843849275261164,116.59717993065715
75,-0.3793984995484669,-110.58459807933873,0.4522428810596466,0.0,0.4522428810596466,0.0,0.4522428810596466,122.89327208697796,5.843849275261164,117.0494228117168
76,-0.33609941993159936,-110.92069749927033,0.40539833903312683,0.0,0.40539833903312683,0.0,0.40539833903312683,123.29867042601109,5.843849275261164,117.45482115074992
77,-1.1718873749956158,-112.09258487426595,1.3940473794937134,0.0,1.3940473794937134,0.0,1.3940473794937134,124.6927178055048,5.843849275261164,118.84886853024364
78,-0.2825914530713645,-112.37517632733731,0.3598918616771698,0.0,0.3598918616771698,0.0,0.3598918616771698,125.05260966718197,5.843849275261164,119.2087603919208
79,-0.6826368872739949,-113.05781321461131,0.8235111832618713,0.0,0.8235111832618713,0.0,0.8235111832618713,125.87612085044384,5.843849275261164,120.03227157518268
80,-0.3549267365709438,-113.41273995118226,0.44053372740745544,0.0,0.44053372740745544,0.0,0.44053372740745544,126.3166545778513,5.843849275261164,120.47280530259013
81,-1.3228253222284876,-114.73556527341074,1.8378844261169434,0.0,1.8378844261169434,0.0,1.8378844261169434,128.15453900396824,5.843849275261164,122.31068972870708
82,-1.3449221881592293,-116.08048746156997,1.7524577379226685,0.0,1.7524577379226685,0.0,1.7524577379226685,129.9069967418909,5.843849275261164,124.06314746662974
83,0.0,-116.08048746156997,0.0,1.0424938201904297,0.0,1.0424938201904297,-1.0424938201904297,129.9069967418909,6.886343095451593,123.02065364643931
84,0.0,-116.08048746156997,0.0,1.822383999824524,0.0,1.822383999824524,-1.822383999824524,129.9069967418909,8.708727095276117,121.19826964661479
85,-0.05616450309753418,-116.13665196466751,0.05616450309753418,0.0,0.05616450309753418,0.0,0.05616450309753418,129.96316124498844,8.708727095276117,121.25443414971232
86,0.0,-116.13665196466751,0.0,0.1753043830394745,0.0,0.1753043830394745,-0.1753043830394745,129.96316124498844,8.884031478315592,121.07912976667285
87,0.0,-116.13665196466751,0.0,0.31191614270210266,0.0,0.31191614270210266,-0.31191614270210266,129.96316124498844,9.195947621017694,120.76721362397075
88,-0.37029126286506653,-116.50694322753257,0.37029126286506653,0.0,0.37029126286506653,0.0,0.37029126286506653,130.3334525078535,9.195947621017694,121.13750488683581
89,-2.084322214126587,-118.59126544165916,2.084322214126587,0.0,2.084322214126587,0.0,2.084322214126587,132.4177747219801,9.195947621017694,123.2218271009624
90,-1.382941484451294,-119.97420692611045,1.382941484451294,0.0,1.382941484451294,0.0,1.382941484451294,133.8007162064314,9.195947621017694,124.6047685854137
91,-1.3626863956451416,-121.3368933217556,1.3626863956451416,0.0,1.3626863956451416,0.0,1.3626863956451416,135.16340260207653,9.195947621017694,125.96745498105884
92,-1.5186477899551392,-122.85554111171074,1.5186477899551392,0.0,1.5186477899551392,0.0,1.5186477899551392,136.68205039203167,9.195947621017694,127.48610277101398
93,-1.0050480365753174,-123.86058914828605,1.0050480365753174,0.0,1.0050480365753174,0.0,1.0050480365753174,137.687098428607,9.195947621017694,128.4911508075893
94,-1.0324286222457886,-124.89301777053184,1.0324286222457886,0.0,1.0324286222457886,0.0,1.0324286222457886,138.71952705085278,9.195947621017694,129.52357942983508
95,-1.2041784524917603,-126.0971962230236,1.2041784524917603,0.0,1.2041784524917603,0.0,1.2041784524917603,139.92370550334454,9.195947621017694,130.72775788232684
96,-2.147000713656754,-128.24419693668037,2.4936864376068115,0.0,2.4936864376068115,0.0,2.4936864376068115,142.41739194095135,9.195947621017694,133.22144431993365
97,0.0,-128.24419693668037,0.0,0.6101678609848022,0.0,0.6101678609848022,-0.6101678609848022,142.41739194095135,9.806115482002497,132.61127645894885
98,-0.5884795784950256,-128.8326765151754,0.8406851291656494,0.0,0.8406851291656494,0.0,0.8406851291656494,143.258077070117,9.806115482002497,133.4519615881145
99,-0.5182511210441589,-129.35092763621955,0.7403587698936462,0.0,0.7403587698936462,0.0,0.7403587698936462,143.99843584001064,9.806115482002497,134.19232035800815
100,-1.1912647485733032,-130.54219238479286,1.7018067836761475,0.0,1.7018067836761475,0.0,1.7018067836761475,145.7002426236868,9.806115482002497,135.8941271416843
101,-0.4546068608760834,-130.99679924566894,0.6494383811950684,0.0,0.6494383811950684,0.0,0.6494383811950684,146.34968100488186,9.806115482002497,136.54356552287936
102,-1.0504040718078613,-132.0472033174768,1.5005773305892944,0.0,1.5005773305892944,0.0,1.5005773305892944,147.85025833547115,9.806115482002497,138.04414285346866
103,-1.4307893514633179,-133.47799266894012,2.043984889984131,0.0,2.043984889984131,0.0,2.043984889984131,149.89424322545528,9.806115482002497,140.0881277434528
104,-0.6242157220840454,-134.10220839102416,0.8917367458343506,0.0,0.8917367458343506,0.0,0.8917367458343506,150.78597997128963,9.806115482002497,140.97986448928714
105,-0.04545324668288231,-134.14766163770705,0.06493321061134338,0.0,0.06493321061134338,0.0,0.06493321061134338,150.85091318190098,9.806115482002497,141.04479769989848
106,0.0,-134.14766163770705,0.0,0.4340607225894928,0.0,0.4340607225894928,-0.4340607225894928,150.85091318190098,10.24017620459199,140.610736977309
107,0.0,-134.14766163770705,0.0,0.30187591910362244,0.0,0.30187591910362244,-0.30187591910362244,150.85091318190098,10.542052123695612,140.30886105820537
108,0.0,-134.14766163770705,0.0,0.14467138051986694,0.0,0.14467138051986694,-0.14467138051986694,150.85091318190098,10.686723504215479,140.1641896776855
109,-0.399413138628006,-134.54707477633505,0.399413138628006,0.0,0.399413138628006,0.0,0.399413138628006,151.25032632052898,10.686723504215479,140.5636028163135
110,-0.650773286819458,-135.1978480631545,0.650773286819458,0.0,0.650773286819458,0.0,0.650773286819458,151.90109960734844,10.686723504215479,141.21437610313296
111,-1.3411139249801636,-136.53896198813467,1.3411139249801636,0.0,1.3411139249801636,0.0,1.3411139249801636,153.2422135323286,10.686723504215479,142.55549002811313
112,-1.7120825052261353,-138.2510444933608,1.7120825052261353,0.0,1.7120825052261353,0.0,1.7120825052261353,154.95429603755474,10.686723504215479,144.26757253333926
113,-3.3006482124328613,-141.55169270579367,3.3006482124328613,0.0,3.3006482124328613,0.0,3.3006482124328613,158.2549442499876,10.686723504215479,147.56822074577212
114,-2.331498861312866,-143.88319156710654,2.331498861312866,0.0,2.331498861312866,0.0,2.331498861312866,160.58644311130047,10.686723504215479,149.899719607085
115,-2.039612293243408,-145.92280386034994,2.039612293243408,0.0,2.039612293243408,0.0,2.039612293243408,162.62605540454388,10.686723504215479,151.9393319003284
116,-1.4134634733200073,-147.33626733366995,1.4134634733200073,0.0,1.4134634733200073,0.0,1.4134634733200073,164.03951887786388,10.686723504215479,153.3527953736484
117,-1.158119559288025,-148.49438689295798,1.158119559288025,0.0,1.158119559288025,0.0,1.158119559288025,165.1976384371519,10.686723504215479,154.51091493293643
118,-1.2662185430526733,-149.76060543601065,1.2662185430526733,0.0,1.2662185430526733,0.0,1.2662185430526733,166.46385698020458,10.686723504215479,155.7771334759891
119,-1.1435050964355469,-150.9041105324462,1.1435050964355469,0.0,1.1435050964355469,0.0,1.1435050964355469,167.60736207664013,10.686723504215479,156.92063857242465
120,-2.2295431693998093,-153.13365370184601,2.4349939823150635,0.0,2.4349939823150635,0.0,2.4349939823150635,170.0423560589552,10.686723504215479,159.3556325547397
121,0.0,-153.13365370184601,0.0,0.8593235015869141,0.0,0.8593235015869141,-0.8593235015869141,170.0423560589552,11.546047005802393,158.4963090531528
122,-0.7956401848034379,-153.92929388664945,1.1041953563690186,0.0,1.1041953563690186,0.0,1.1041953563690186,171.1465514153242,11.546047005802393,159.60050440952182
123,-0.7761319279670715,-154.70542581461652,1.108759880065918,0.0,1.108759880065918,0.0,1.108759880065918,172.25531129539013,11.546047005802393,160.70926428958774
124,-0.6512690782546997,-155.35669489287122,0.9303843975067139,0.0,0.9303843975067139,0.0,0.9303843975067139,173.18569569289684,11.546047005802393,161.63964868709445
125,-1.0149033069610596,-156.37159819983228,1.4498618841171265,0.0,1.4498618841171265,0.0,1.4498618841171265,174.63555757701397,11.546047005802393,163.08951057121158
126,-3.999840497970581,-160.37143869780286,5.714057922363281,0.0,5.714057922363281,0.0,5.714057922363281,180.34961549937725,11.546047005802393,168.80356849357486
127,-0.5604985068383419,-160.9319372046412,0.7989351153373718,0.0,0.7989351153373718,0.0,0.7989351153373718,181.14855061471462,11.546047005802393,169.60250360891223
128,-0.45208635926246643,-161.38402356390367,0.645837664604187,0.0,0.645837664604187,0.0,0.645837664604187,181.7943882793188,11.546047005802393,170.24834127351642
129,-4.076724052429199,-165.46074761633287,5.823891639709473,0.0,5.823891639709473,0.0,5.823891639709473,187.61827991902828,11.546047005802393,176.0722329132259
130,-0.08332778513431549,-165.54407540146718,0.11903969198465347,0.0,0.11903969198465347,0.0,0.11903969198465347,187.73731961101294,11.546047005802393,176.19127260521054
131,0.0,-165.54407540146718,0.0,0.4123508036136627,0.0,0.4123508036136627,-0.4123508036136627,187.73731961101294,11.958397809416056,175.77892180159688
132,0.0,-165.54407540146718,0.0,0.309108167886734,0.0,0.309108167886734,-0.309108167886734,187.73731961101294,12.26750597730279,175.46981363371015
133,0.0,-165.54407540146718,0.0,0.34062573313713074,0.0,0.34062573313713074,-0.34062573313713074,187.73731961101294,12.60813171043992,175.12918790057302
