cost_function,value,name,level
all_time_peak_average,0.8315936625639461,District,district
annual_normalized_unserved_energy_total,0.0,District,district
carbon_emissions_total,0.46494238852466463,District,district
cost_total,0.43594138589812137,District,district
daily_one_minus_load_factor_average,1.3003083140315959,District,district
daily_peak_average,0.7419399180938016,District,district
discomfort_cold_delta_average,0.020997690271448207,District,district
discomfort_cold_delta_maximum,5.342351913452148,District,district
discomfort_cold_delta_minimum,0.0,District,district
discomfort_cold_proportion,0.0035813220014932353,District,district
discomfort_hot_delta_average,7.273774230038678,District,district
discomfort_hot_delta_maximum,14.179760615030924,District,district
discomfort_hot_delta_minimum,0.0,District,district
discomfort_hot_proportion,0.9536066412493707,District,district
discomfort_proportion,0.9571879632508639,District,district
electricity_consumption_total,0.4670024700018082,District,district
monthly_one_minus_load_factor_average,1.1191491983968853,District,district
one_minus_thermal_resilience_proportion,,District,district
power_outage_normalized_unserved_energy_total,,District,district
ramping_average,1.052327285906154,District,district
zero_net_energy,0.3965750365684833,District,district
electricity_consumption_total,0.3995340987892461,Building_1,building
zero_net_energy,0.28041310219064153,Building_1,building
carbon_emissions_total,0.396521362950556,Building_1,building
cost_total,0.37357935442927975,Building_1,building
discomfort_proportion,0.9635343618513323,Building_1,building
discomfort_cold_proportion,0.0070126227208976155,Building_1,building
discomfort_hot_proportion,0.9565217391304348,Building_1,building
discomfort_cold_delta_minimum,0.0,Building_1,building
discomfort_cold_delta_maximum,8.84677505493164,Building_1,building
discomfort_cold_delta_average,0.041898149914211695,Building_1,building
discomfort_hot_delta_minimum,0.0,Building_1,building
discomfort_hot_delta_maximum,14.936870574951172,Building_1,building
discomfort_hot_delta_average,8.666367795732286,Building_1,building
one_minus_thermal_resilience_proportion,,Building_1,building
power_outage_normalized_unserved_energy_total,,Building_1,building
annual_normalized_unserved_energy_total,0.0,Building_1,building
electricity_consumption_total,0.466345495968259,Building_2,building
zero_net_energy,0.4250798080750378,Building_2,building
carbon_emissions_total,0.46535074510100577,Building_2,building
cost_total,0.4389896874384281,Building_2,building
discomfort_proportion,0.9496268656716418,Building_2,building
discomfort_cold_proportion,0.0037313432835820895,Building_2,building
discomfort_hot_proportion,0.9458955223880597,Building_2,building
discomfort_cold_delta_minimum,0.0,Building_2,building
discomfort_cold_delta_maximum,6.441675186157227,Building_2,building
discomfort_cold_delta_average,0.0181035492155287,Building_2,building
discomfort_hot_delta_minimum,0.0,Building_2,building
discomfort_hot_delta_maximum,14.415914535522461,Building_2,building
discomfort_hot_delta_average,6.328185439109802,Building_2,building
one_minus_thermal_resilience_proportion,,Building_2,building
power_outage_normalized_unserved_energy_total,,Building_2,building
annual_normalized_unserved_energy_total,0.0,Building_2,building
electricity_consumption_total,0.5351278152479194,Building_3,building
zero_net_energy,0.48423219943977064,Building_3,building
carbon_emissions_total,0.5329550575224321,Building_3,building
cost_total,0.49525511582665627,Building_3,building
discomfort_proportion,0.9584026622296173,Building_3,building
discomfort_cold_proportion,0.0,Building_3,building
discomfort_hot_proportion,0.9584026622296173,Building_3,building
discomfort_cold_delta_minimum,0.0,Building_3,building
discomfort_cold_delta_maximum,0.7386054992675781,Building_3,building
discomfort_cold_delta_average,0.002991371684604221,Building_3,building
discomfort_hot_delta_minimum,0.0,Building_3,building
discomfort_hot_delta_maximum,13.18649673461914,Building_3,building
discomfort_hot_delta_average,6.826769455273946,Building_3,building
one_minus_thermal_resilience_proportion,,Building_3,building
power_outage_normalized_unserved_energy_total,,Building_3,building
annual_normalized_unserved_energy_total,0.0,Building_3,building
