cost_function,value,name,level
all_time_peak_average,1.13275058422967,District,district
annual_normalized_unserved_energy_total,0.0,District,district
carbon_emissions_total,1.4777298257870426,District,district
cost_total,1.3788398318088404,District,district
daily_one_minus_load_factor_average,1.0464304474039094,District,district
daily_peak_average,1.4931093817480772,District,district
discomfort_cold_delta_average,4.197348955825523,District,district
discomfort_cold_delta_maximum,11.762242952982584,District,district
discomfort_cold_delta_minimum,0.0,District,district
discomfort_cold_proportion,0.7476093090193784,District,district
discomfort_hot_delta_average,0.24864891370137535,District,district
discomfort_hot_delta_maximum,8.206162770589193,District,district
discomfort_hot_delta_minimum,0.0,District,district
discomfort_hot_proportion,0.06317795405708969,District,district
discomfort_proportion,0.8107872630764681,District,district
electricity_consumption_total,1.5080614878078362,District,district
monthly_one_minus_load_factor_average,0.9458961452938746,District,district
one_minus_thermal_resilience_proportion,,District,district
power_outage_normalized_unserved_energy_total,,District,district
ramping_average,2.250431862388765,District,district
zero_net_energy,1.401825461071576,District,district
electricity_consumption_total,1.5826713627510554,Building_1,building
zero_net_energy,1.4721076226534486,Building_1,building
carbon_emissions_total,1.5596074653957934,Building_1,building
cost_total,1.4438934163590553,Building_1,building
discomfort_proportion,0.8835904628330996,Building_1,building
discomfort_cold_proportion,0.85273492286115,Building_1,building
discomfort_hot_proportion,0.030855539971949508,Building_1,building
discomfort_cold_delta_minimum,0.0,Building_1,building
discomfort_cold_delta_maximum,15.203700065612793,Building_1,building
discomfort_cold_delta_average,6.721650726265377,Building_1,building
discomfort_hot_delta_minimum,0.0,Building_1,building
discomfort_hot_delta_maximum,5.742946624755859,Building_1,building
discomfort_hot_delta_average,0.12686688635084364,Building_1,building
one_minus_thermal_resilience_proportion,,Building_1,building
power_outage_normalized_unserved_energy_total,,Building_1,building
annual_normalized_unserved_energy_total,0.0,Building_1,building
electricity_consumption_total,1.5366180395726718,Building_2,building
zero_net_energy,1.4018690977890074,Building_2,building
carbon_emissions_total,1.497181944105112,Building_2,building
cost_total,1.3869877641058947,Building_2,building
discomfort_proportion,0.7817164179104478,Building_2,building
discomfort_cold_proportion,0.7145522388059702,Building_2,building
discomfort_hot_proportion,0.06716417910447761,Building_2,building
discomfort_cold_delta_minimum,0.0,Building_2,building
discomfort_cold_delta_maximum,13.210433959960938,Building_2,building
discomfort_cold_delta_average,3.458412542608049,Building_2,building
discomfort_hot_delta_minimum,0.0,Building_2,building
discomfort_hot_delta_maximum,11.669958114624023,Building_2,building
discomfort_hot_delta_average,0.28245149983300105,Building_2,building
one_minus_thermal_resilience_proportion,,Building_2,building
power_outage_normalized_unserved_energy_total,,Building_2,building
annual_normalized_unserved_energy_total,0.0,Building_2,building
electricity_consumption_total,1.404895061099781,Building_3,building
zero_net_energy,1.3314996627722717,Building_3,building
carbon_emissions_total,1.3764000678602228,Building_3,building
cost_total,1.3056383149615707,Building_3,building
discomfort_proportion,0.7670549084858569,Building_3,building
discomfort_cold_proportion,0.6755407653910149,Building_3,building
discomfort_hot_proportion,0.09151414309484193,Building_3,building
discomfort_cold_delta_minimum,0.0,Building_3,building
discomfort_cold_delta_maximum,6.872594833374023,Building_3,building
discomfort_cold_delta_average,2.411983598603143,Building_3,building
discomfort_hot_delta_minimum,0.0,Building_3,building
discomfort_hot_delta_maximum,7.205583572387695,Building_3,building
discomfort_hot_delta_average,0.3366283549202813,Building_3,building
one_minus_thermal_resilience_proportion,,Building_3,building
power_outage_normalized_unserved_energy_total,,Building_3,building
annual_normalized_unserved_energy_total,0.0,Building_3,building
