time_step,reward,all_rewards,grid_import_Building_1_kwh,export_Building_1_kwh,grid_import_Building_2_kwh,export_Building_2_kwh,grid_import_Building_3_kwh,export_Building_3_kwh,grid_import_kwh,export_kwh,cumulative_grid_import_kwh,cumulative_export_kwh
0,-1.7140388488769531,-1.7140388488769531,2.033644199371338,0.0,0.5619984865188599,0.0,1.689454197883606,0.0,4.285096883773804,0.0,4.285096883773804,0.0
1,-0.6021565794944763,-2.3161954283714294,0.8462807536125183,0.0,0.18591776490211487,0.0,0.47319296002388,0.0,1.5053914785385132,0.0,5.790488362312317,0.0
2,-0.5420485138893127,-2.858243942260742,0.7249863147735596,0.0,0.18461598455905914,0.0,0.4455188810825348,0.0,1.3551211804151535,0.0,7.14560954272747,0.0
3,-0.567166805267334,-3.425410747528076,0.7971165776252747,0.0,0.1873515099287033,0.0,0.433448851108551,0.0,1.417916938662529,0.0,8.56352648139,0.0
4,-0.5349369049072266,-3.9603476524353027,0.6999452114105225,0.0,0.20223666727542877,0.0,0.4351603388786316,0.0,1.3373422175645828,0.0,9.900868698954582,0.0
5,-0.602179229259491,-4.562526881694794,0.7747631669044495,0.0,0.23087537288665771,0.0,0.49980950355529785,0.0,1.505448043346405,0.0,11.406316742300987,0.0
6,-1.2163314819335938,-5.7788583636283875,1.607621669769287,0.0,0.24817126989364624,0.0,1.1850358247756958,0.0,3.040828764438629,0.0,14.447145506739616,0.0
7,-1.7795143127441406,-7.558372676372528,0.5342340469360352,0.0,0.3452141582965851,0.0,0.900066077709198,0.0,1.7795142829418182,0.0,16.226659789681435,0.0
8,-9.700872421264648,-17.259245097637177,4.653266429901123,0.0,2.933849573135376,0.0,2.1137564182281494,0.0,9.700872421264648,0.0,25.927532210946083,0.0
9,-4.550168037414551,-21.809413135051727,0.48263463377952576,0.0,0.6722479462623596,0.0,3.3952853679656982,0.0,4.550167948007584,0.0,30.477700158953667,0.0
10,-2.851351261138916,-24.660764396190643,0.0,0.3569531738758087,0.6334824562072754,0.0,2.2178688049316406,0.0,2.4943980872631073,0.0,32.972098246216774,0.0
11,-2.485785722732544,-27.146550118923187,1.8172708749771118,0.0,0.6685148477554321,0.0,0.0,0.15823188424110413,2.32755383849144,0.0,35.299652084708214,0.0
12,-1.3306766748428345,-28.47722679376602,0.26597872376441956,0.0,0.9704316258430481,0.0,0.09426632523536682,0.0,1.3306766748428345,0.0,36.63032875955105,0.0
13,-0.24224238097667694,-28.7194691747427,0.0,1.293045997619629,0.0,0.2805768847465515,0.24224238097667694,0.0,0.0,1.3313805013895035,36.63032875955105,1.3313805013895035
14,0.0,-28.7194691747427,0.0,0.95054030418396,0.0,0.16389386355876923,0.0,0.20069178938865662,0.0,1.3151259571313858,36.63032875955105,2.6465064585208893
15,-2.129661798477173,-30.84913097321987,0.16432055830955505,0.0,1.0962367057800293,0.0,0.8691044449806213,0.0,2.1296617090702057,0.0,38.759990468621254,2.6465064585208893
