time_step,reward,cumulative_reward,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
0,-4.533032581740199,-4.533032581740199,2.033644199371338,0.5619984865188599,1.689454197883606,4.285096883773804,4.285096883773804
1,-1.5924934267715725,-6.1255260085117715,0.8462807536125183,0.18591776490211487,0.47319296002388,1.5053914785385132,5.790488362312317
2,-1.4335284894698281,-7.5590544979816,0.7249863147735596,0.18461598455905914,0.4455188810825348,1.3551211804151535,7.14560954272747
3,-1.3261313877869318,-8.885185885768532,0.6327978372573853,0.1873515099287033,0.433448851108551,1.2535981982946396,8.39920774102211
4,-1.3165623769178891,-10.201748262686422,0.6071555614471436,0.20223666727542877,0.4351603388786316,1.244552567601204,9.643760308623314
5,-1.8314876394254234,-12.033235902111846,1.00062894821167,0.23087537288665771,0.49980950355529785,1.7313138246536255,11.37507413327694
6,-3.05607278954752,-15.089308691659365,1.607621669769287,0.24817126989364624,1.033126950263977,2.8889198899269104,14.26399402320385
7,-1.8663147671641966,-16.955623458823563,0.5342340469360352,0.3452141582965851,0.8840543627738953,1.7635025680065155,16.027496591210365
8,-10.344098644625927,-27.29972210344949,4.653266429901123,2.933849573135376,2.187143325805664,9.774259328842163,25.80175592005253
9,-3.478257753606485,-30.777979857055975,0.48263463377952576,0.6722479462623596,2.1317636966705322,3.2866462767124176,29.088402196764946
10,-2.0297896076580733,-32.80776946471405,0.0,0.6334824562072754,1.284489393234253,1.5610186755657196,30.649420872330666
11,-3.6566338869564214,-36.46440335167047,1.8172708749771118,0.6685148477554321,0.969410240650177,3.455195963382721,34.10461683571339
12,-2.0818892849459547,-38.54629263661642,0.26597872376441956,0.9704316258430481,0.7307910919189453,1.967201441526413,36.0718182772398
13,0.0,-38.54629263661642,0.0,0.0,0.0,0.0,36.0718182772398
14,-0.5038583385118343,-39.050150975128254,0.0768645778298378,0.3992370367050171,0.0,0.39672207832336426,36.468540355563164
15,-1.4821692549314163,-40.53232023005967,0.16432055830955505,1.0962364673614502,0.06595885753631592,1.3265158832073212,37.795056238770485
16,-0.32545813033818316,-40.85777836039785,0.0,0.2912794053554535,0.0,0.0,37.795056238770485
17,-0.711096036237449,-41.5688743966353,0.1799376904964447,0.3064201772212982,0.15006080269813538,0.6364186704158783,38.43147490918636
18,-1.4724775646850934,-43.041351961320395,0.4625154137611389,0.16118374466896057,0.7676620483398438,1.3913612067699432,39.82283611595631
19,-2.5920107570749,-45.6333627183953,1.0769085884094238,0.3912005126476288,0.9811120629310608,2.4492211639881134,42.27205727994442
20,-2.5190486389925795,-48.15241135738788,0.5288646817207336,0.780853271484375,1.0705604553222656,2.3802784085273743,44.652335688471794
21,-5.896740769664582,-54.04915212705246,1.9639720916748047,0.9507495164871216,2.657177448272705,5.571899056434631,50.224234744906425
22,-5.149586965566664,-59.19873909261912,1.448914885520935,0.7563884258270264,2.662625312805176,4.867928624153137,55.09216336905956
23,-5.148615123983877,-64.347354216603,1.383483648300171,0.7521432042121887,2.7313830852508545,4.867009937763214,59.95917330682278
24,-3.4365484854684953,-67.78390270207149,1.3816155195236206,0.7504638433456421,1.1165059804916382,3.248585343360901,63.20775865018368
25,-3.423140249515852,-71.20704295158734,1.3801437616348267,0.7423394322395325,1.1134272813796997,3.235910475254059,66.44366912543774
26,-0.9909219579821681,-72.1979649095695,0.3514370918273926,0.16868312656879425,0.4166029393672943,0.9367231577634811,67.38039228320122
27,-1.8247876041547715,-74.02275251372428,0.35007867217063904,0.1873515099287033,1.1875500679016113,1.7249802500009537,69.10537253320217
28,-2.1073537758352945,-76.13010628955958,1.3546943664550781,0.20223666727542877,0.4351603388786316,1.9920913726091385,71.09746390581131
29,-2.2178431250976787,-78.34794941465725,1.3658525943756104,0.23087537288665771,0.49980950355529785,2.096537470817566,73.19400137662888
30,-2.149985435727229,-80.49793485038448,1.3301458358764648,0.24327263236045837,0.4589728116989136,2.032391279935837,75.22639265656471
31,-0.806364422557146,-81.30429927294163,0.07796920090913773,0.19240280985832214,0.49188804626464844,0.7622600570321083,75.98865271359682
32,-3.096547188748331,-84.40084646168997,0.0,2.437044620513916,0.49013590812683105,2.5656817853450775,78.5543344989419
33,-0.4100999816563203,-84.81094644334628,0.0,0.13957519829273224,0.24809423089027405,0.0,78.5543344989419
34,-0.4701847669121863,-85.28113121025847,0.06265433132648468,0.38181352615356445,0.0,0.4262383319437504,78.98057283088565
35,-0.5774399827505574,-85.85857119300903,0.3224653899669647,0.2233913242816925,0.0,0.33093805611133575,79.31151088699698
36,-5.0749457740278,-90.93351696703682,4.797369956970215,0.0,0.0,4.304076500236988,83.61558738723397
37,-1.8535135685360666,-92.7870305355729,1.7521350383758545,0.0,0.0,0.984929084777832,84.6005164720118
38,0.0,-92.7870305355729,0.0,0.0,0.0,0.0,84.6005164720118
39,-0.8167648472736184,-93.60379538284651,0.0,0.7720916271209717,0.0,0.0,84.6005164720118
40,-1.1943038009874245,-94.79809918383394,0.447745680809021,0.19314506649971008,0.4880902171134949,1.128980964422226,85.72949743643403
41,-0.9730107814161244,-95.77110996525006,0.0,0.553185224533081,0.3666064143180847,0.7739896476268768,86.50348708406091
42,-2.6180098208065057,-98.38911978605657,1.109107494354248,0.2910788059234619,1.074630618095398,2.474816918373108,88.97830400243402
43,-1.8024549046385838,-100.19157469069515,0.7583456039428711,0.21914196014404297,0.7263814806938171,1.7038690447807312,90.68217304721475
44,-3.113576863446616,-103.30515155414176,2.2908387184143066,0.20169100165367126,0.4507490396499634,2.9432787597179413,93.62545180693269
45,-1.619428123744511,-104.92457967788627,0.6353296637535095,0.19623863697052002,0.6992846727371216,1.5308529734611511,95.15630478039384
46,-1.5117034598075059,-106.43628313769378,0.5435421466827393,0.19325745105743408,0.6922207474708557,1.429020345211029,96.58532512560487
47,-3.4652363183246373,-109.90151945601842,1.4023902416229248,0.7521432042121887,1.1211706399917603,3.275704085826874,99.86102921143174
48,-1.0193791889030184,-110.92089864492144,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,100.82465312257409
49,-1.0130686185318978,-111.93396726345334,0.3527388870716095,0.18591776490211487,0.41900184750556946,0.9576584994792938,101.78231162205338
50,-1.0077766911070127,-112.94174395456035,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,102.73496763780713
51,-0.9954857608603961,-113.93722971542074,0.3348560631275177,0.1873515099287033,0.4188297688961029,0.9410373419523239,103.67600497975945
52,-1.0430541685473036,-114.98028388396804,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,104.6620089598
53,-1.141919439998,-116.12220332396605,0.3487769067287445,0.23087537288665771,0.49980950355529785,1.0794617831707,105.7414707429707
54,-1.0493148952299016,-117.17151821919595,0.30258339643478394,0.23897044360637665,0.4503684341907501,0.9919222742319107,106.73339301720262
55,-1.1940918155594527,-118.36561003475539,0.5197288393974304,0.2986651062965393,0.31038662791252136,1.128780573606491,107.8621735908091
56,-2.568790802015063,-120.93440083677045,0.794775664806366,0.7675319314002991,0.8659823536872864,2.4282899498939514,110.29046354070306
57,-1.287497248462513,-122.22189808523297,0.0,0.7914651036262512,0.42561206221580505,0.6767156422138214,110.96717918291688
58,-2.416977314818952,-124.63887540005192,0.18284235894680023,0.6112069487571716,1.4907306432724,2.2847799509763718,113.25195913389325
59,-1.3483318643874571,-125.98720726443938,0.0,1.274584412574768,0.0,0.0,113.25195913389325
60,-0.3869251728649161,-126.3741324373043,0.0,0.3657621741294861,0.0,0.0,113.25195913389325
61,-7.408443533120279,-133.78257597042457,0.0,0.0,7.003236293792725,6.056027218699455,119.3079863525927
62,0.0,-133.78257597042457,0.0,0.0,0.0,0.0,119.3079863525927
63,-2.2071470667770345,-135.9897230372016,1.561369776725769,0.0,0.5250566601753235,2.0728520723059773,121.38083842489868
64,-2.257294925738533,-138.24701796294013,0.9007319211959839,0.011278570629656315,1.2218209505081177,2.133831442333758,123.51466986723244
65,-1.1049706226579787,-139.35198858559812,0.14395681023597717,0.21786905825138092,0.6827080249786377,1.0445338934659958,124.55920376069844
66,-3.4551216435966805,-142.8071102291948,0.9867361783981323,0.313500314950943,1.9659061431884766,3.266142636537552,127.82534639723599
67,-2.659737815571333,-145.46684804476612,0.8331621885299683,0.35911455750465393,1.3219858407974243,2.5142625868320465,130.33960898406804
68,-2.262934481167134,-147.72978252593325,0.6107575297355652,0.36468249559402466,1.1637225151062012,2.139162540435791,132.47877152450383
69,-2.404700965664013,-150.13448349159725,0.6353296637535095,0.4478263854980469,1.1900190114974976,2.273175060749054,134.75194658525288
70,-1.1760913396589756,-151.31057483125622,0.48252609372138977,0.19325745105743408,0.4359810948371887,1.1117646396160126,135.8637112248689
71,-1.5730372534947632,-152.88361208475098,0.8712420463562012,0.18901224434375763,0.4267451763153076,1.4869994670152664,137.35071069188416
72,-1.0249408744056017,-153.9085529591566,0.3594680726528168,0.18733283877372742,0.42208048701286316,0.9688813984394073,138.31959209032357
73,-1.0130686185318978,-154.92162157768848,0.3527388870716095,0.18591776490211487,0.41900184750556946,0.9576584994792938,139.27725058980286
74,-1.0077766911070127,-155.9293982687955,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,140.2299066055566
75,-0.9954857608603961,-156.92488402965589,0.3348560631275177,0.1873515099287033,0.4188297688961029,0.9410373419523239,141.17094394750893
76,-1.0430541685473036,-157.9679381982032,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,142.15694792754948
77,-2.24939383313872,-160.21733203134193,1.3677350282669067,0.23087537288665771,0.5277521014213562,2.1263625025749207,144.2833104301244
78,-2.6734789102611156,-162.89081094160304,0.3598918616771698,0.25422030687332153,1.9131399393081665,2.527252107858658,146.81056253798306
79,-3.9959117179386823,-166.8867226595417,1.5279717445373535,0.9242570400238037,1.3235547542572021,3.7757835388183594,150.58634607680142
80,-2.9594397972675583,-169.84616245680925,0.14558805525302887,0.9280077219009399,1.722813367843628,2.7964091449975967,153.38275522179902
81,-4.956608533273766,-174.80277099008302,0.8276567459106445,2.628101348876953,1.2277990579605103,4.683557152748108,158.06631237454712
82,-5.631707307243122,-180.43447829732614,1.1301755905151367,2.5593292713165283,1.6319609880447388,5.321465849876404,163.38777822442353
83,-8.626113622462759,-189.0605919197889,2.856327772140503,3.49948787689209,1.7950996160507202,8.150915265083313,171.53869348950684
84,-2.4016246472103946,-191.46221656699927,0.0,0.7605377435684204,1.508785367012024,1.7820364236831665,173.32072991319
85,0.0,-191.46221656699927,0.0,0.0,0.0,0.0,173.32072991319
86,0.0,-191.46221656699927,0.0,0.0,0.0,0.0,173.32072991319
87,-0.02846088679217501,-191.49067745379145,0.0,0.02547200210392475,0.0,0.0,173.32072991319
88,-0.21665269639862617,-191.70733015019007,0.0,0.19390042126178741,0.0,0.0,173.32072991319
89,-2.801399941978855,-194.50873009216892,0.9598867297172546,1.2953776121139526,0.25194022059440613,2.5072045624256134,175.82793447561562
90,-1.6109856905002673,-196.11971578266918,0.398721843957901,0.29576143622398376,0.827755868434906,1.5222391486167908,177.3501736242324
91,-1.9104523486633536,-198.03016813133252,0.5945645570755005,0.4842626452445984,0.7263814806938171,1.805208683013916,179.15538230724633
92,-2.1819872357590517,-200.21215536709155,0.9364479184150696,0.36468249559402466,0.7606547474861145,2.0617851614952087,181.21716746874154
93,-4.26906163191917,-204.4812169990107,1.5721793174743652,0.9507495164871216,1.5109572410583496,4.033886075019836,185.25105354376137
94,-4.481815212511899,-208.9630322115226,1.6863653659820557,0.8927435874938965,1.6575719118118286,4.236680865287781,189.48773440904915
95,-3.683203367239372,-212.64623557876197,1.383483648300171,0.8772912621498108,1.2209744453430176,3.4817493557929993,192.96948376484215
96,-1.0517954935993834,-213.69803107236135,0.35421058535575867,0.18733283877372742,0.45272377133369446,0.9942671954631805,193.96375096030533
97,-1.0109454224236005,-214.70897649478493,0.3527388870716095,0.18591776490211487,0.41699478030204773,0.9556514322757721,194.9194023925811
98,-1.0077766911070127,-215.71675318589195,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,195.87205840833485
99,-1.0115891500352965,-216.72834233592724,0.35007867217063904,0.1873515099287033,0.4188297688961029,0.9562599509954453,196.8283183593303
100,-2.0014191970559696,-218.72976153298322,1.2545539140701294,0.20223666727542877,0.4351603388786316,1.8919509202241898,198.7202692795545
101,-1.1694874450133388,-219.89924897799656,0.3468944728374481,0.23087537288665771,0.5277521014213562,1.105521947145462,199.82579122669995
102,-4.293575683461583,-224.19282466145813,2.1058928966522217,0.8040844202041626,1.1487598419189453,4.05873715877533,203.88452838547528
103,-5.414817706053402,-229.60764236751154,2.434220552444458,1.6793020963668823,1.0030016899108887,5.116524338722229,209.0010527241975
104,-0.5882880708037367,-230.1959304383153,0.26671406626701355,0.23807062208652496,0.05109556391835213,0.5558802522718906,209.5569329764694
105,-0.243826528185839,-230.43975696650114,0.0,0.23039452731609344,0.0,0.0,209.5569329764694
106,0.0,-230.43975696650114,0.0,0.0,0.0,0.0,209.5569329764694
107,-0.5389222907841837,-230.9786792572853,0.0,0.5092339515686035,0.0,0.0,209.5569329764694
108,-0.12697094663912806,-231.10565020392443,0.0,0.0,0.11997632682323456,0.0,209.5569329764694
109,-0.45550472973995315,-231.56115493366437,0.0,0.4304117262363434,0.0,0.0,209.5569329764694
110,-0.3195173276424317,-231.8806722613068,0.0,0.30191564559936523,0.0,0.0,209.5569329764694
111,-5.917366037578063,-237.79803829888488,0.0,5.295940399169922,0.0,4.362836331129074,213.91976930759847
112,0.0,-237.79803829888488,0.0,0.0,0.0,0.0,213.91976930759847
113,-1.7511170290309153,-239.5491553279158,0.8948801755905151,0.0,0.6723393201828003,0.18653178215026855,214.10630108974874
114,-2.1953068392965696,-241.74446216721236,0.37103885412216187,0.1463237702846527,1.5570083856582642,2.0743710100650787,216.18067209981382
115,-4.123931378623677,-245.86839354583603,0.7546690702438354,0.21914196014404297,2.9229397773742676,3.896750807762146,220.07742290757596
116,-2.525993923240885,-248.39438746907692,0.4469718635082245,0.36468249559402466,1.5751867294311523,2.3868410885334015,222.46426399610937
117,-3.682130974874483,-252.07651844395141,1.3910688161849976,0.9507495164871216,1.1374701261520386,3.4792884588241577,225.94355245493352
118,-4.14771041468591,-256.22422885863733,1.6241395473480225,0.8927435874938965,1.4039669036865234,3.9208500385284424,229.86440249346197
119,-3.695143531591935,-259.9193723902293,1.619722604751587,0.7521432042121887,1.1211706399917603,3.493036448955536,233.3574389424175
120,-1.0193791889030184,-260.9387515791323,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,234.32106285355985
121,-1.0130686185318978,-261.95182019766423,0.3527388870716095,0.18591776490211487,0.41900184750556946,0.9576584994792938,235.27872135303915
122,-1.0077766911070127,-262.9595968887713,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,236.2313773687929
123,-0.9886604858347444,-263.94825737460604,0.35007867217063904,0.1873515099287033,0.39715519547462463,0.934585377573967,237.16596274636686
124,-1.0430541685473036,-264.99131154315336,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,238.1519667264074
125,-1.7804775896757592,-266.7717891328291,0.9524089097976685,0.23087537288665771,0.49980950355529785,1.683093786239624,239.83506051264703
126,-16.433526276402493,-283.2053154092316,6.047874450683594,0.8606455326080322,8.626169204711914,15.53468918800354,255.36974970065057
127,-1.0704748031818287,-284.2757902124134,0.10226792097091675,0.28070199489593506,0.628534197807312,1.0115041136741638,256.38125381432474
128,-0.7694405539898048,-285.0452307664032,0.0,0.26006796956062317,0.4669853746891022,0.5076160728931427,256.8888698872179
129,-4.97636824811865,-290.0215990145219,4.173412322998047,0.13157224655151367,0.39724376797676086,4.702228337526321,261.5910982247442
130,-0.22825334301781058,-290.2498523575397,0.0,0.10908318310976028,0.10659606009721756,0.0,261.5910982247442
131,-0.011337092670208125,-290.2611894502099,0.0,0.010712550953030586,0.0,0.0,261.5910982247442
132,-0.12396369788597142,-290.38515314809587,0.0,0.11713474243879318,0.0,0.0,261.5910982247442
133,-0.3229133753676915,-290.7080665234636,0.0,0.3051246106624603,0.0,0.0,261.5910982247442
134,-0.30526430378980796,-291.01333082725336,0.0,0.2884477972984314,0.0,0.0,261.5910982247442
135,-5.875682739409228,-296.8890135666626,0.0,5.258634567260742,0.0,3.941146582365036,265.53224480710924
136,0.0,-296.8890135666626,0.0,0.0,0.0,0.0,265.53224480710924
137,-2.1613354823824724,-299.05034904904505,1.7877622842788696,0.0,0.14659564197063446,1.9155850186944008,267.44782982580364
138,-1.8216536250220001,-300.87200267406706,0.918773353099823,0.0,0.8025283813476562,0.5736165642738342,268.0214463900775
139,-2.5021347916405934,-303.37413746570763,1.6380316019058228,0.0,0.7262647151947021,1.1218982934951782,269.14334468357265
140,-10.817358687752565,-314.1914961534602,7.694016456604004,0.19510968029499054,2.332322120666504,10.221448257565498,279.36479294113815
141,-1.8971005429923093,-316.0885966964525,0.7798219323158264,0.19623863697052002,0.8165318369865417,1.7925924062728882,281.15738534741104
142,-3.5287140999687563,-319.61731079642124,1.448914885520935,0.7563884258270264,1.1304066181182861,3.3357099294662476,284.4930952768773
143,-3.4452357895463295,-323.06254658596754,1.383483648300171,0.7521432042121887,1.1211706399917603,3.25679749250412,287.7498927693814
144,-1.0193791889030184,-324.08192577487057,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,288.71351668052375
145,-1.4923559432495401,-325.5742817181201,0.5866090059280396,0.18591776490211487,0.6382042765617371,1.4107310473918915,290.12424772791564
146,-1.2262610613911094,-326.8005427795112,0.33876895904541016,0.18461598455905914,0.6358053684234619,1.1591903120279312,291.2834380399436
147,-1.20444257786584,-328.00498535737705,0.3348560631275177,0.1873515099287033,0.6163576245307922,1.1385651975870132,292.4220032375306
148,-1.089431245872492,-329.09441660324956,0.34860697388648987,0.20223666727542877,0.4790008068084717,1.0298444479703903,293.451847685501
149,-3.5551059704844046,-332.649522573734,1.3724169731140137,0.79400634765625,1.1942349672317505,3.360658288002014,296.812505973503
150,-3.5934426713019527,-336.2429652450359,1.2575488090515137,0.8152798414230347,1.3240694999694824,3.3968981504440308,300.209404123947
151,-1.4091965402196467,-337.65216178525554,0.3870762586593628,0.20606835186481476,0.738421618938446,1.3315662294626236,301.54097035340965
152,-2.077374157885995,-339.7295359431415,1.4906659126281738,0.16592095792293549,0.30634817481040955,1.9629350453615189,303.50390539877117
153,-0.20119934029235764,-339.9307352834339,0.0,0.19011560082435608,0.0,0.0,303.50390539877117
154,-0.30935652947132186,-340.2400918129052,0.0,0.2923145890235901,0.0,0.0,303.50390539877117
155,-4.794904116248308,-345.03499592915347,4.530760765075684,0.0,0.0,4.042316883802414,307.5462222825736
156,-0.3080433384512251,-345.3430392676047,0.0,0.0,0.291073739528656,0.11616760492324829,307.66238988749683
157,0.0,-345.3430392676047,0.0,0.0,0.0,0.0,307.66238988749683
158,-0.28644766043814784,-345.62948692804287,0.0,0.2706677317619324,0.0,0.0,307.66238988749683
159,0.0,-345.62948692804287,0.0,0.0,0.0,0.0,307.66238988749683
160,-0.046403903357052606,-345.6758908313999,0.03444037213921547,0.0,0.007090319879353046,0.0,307.66238988749683
161,-2.294542396644177,-347.9704332280441,1.4606693983078003,0.0,0.5929064154624939,2.0471788407303393,309.70956872822717
162,-3.1898018596247057,-351.1602350876688,1.0783368349075317,0.1577356457710266,1.7780084609985352,3.0140809416770935,312.72364966990426
163,-2.2417973370193245,-353.4020324246881,0.6995631456375122,0.21890221536159515,1.1998350620269775,2.118300423026085,314.84195009293035
164,-3.0337214931790246,-356.43575391786715,1.4313558340072632,0.36468249559402466,1.0705604553222656,2.8665987849235535,317.7085488778539
165,-4.4617857554528255,-360.89753967331995,1.5721793174743652,0.7593695521354675,1.8844444751739502,4.215993344783783,321.9245422226377
166,-3.464167752873168,-364.3617074261931,1.3878989219665527,0.7563884258270264,1.1304066181182861,3.2746939659118652,325.19923618854955
167,-3.4452357895463295,-367.8069432157394,1.383483648300171,0.7521432042121887,1.1211706399917603,3.25679749250412,328.45603368105367
168,-3.4365484854684953,-371.2434917012079,1.3816155195236206,0.7504638433456421,1.1165059804916382,3.248585343360901,331.70461902441457
169,-3.4302377259372667,-374.6737294271452,1.3801437616348267,0.7490487098693848,1.1134272813796997,3.242619752883911,334.9472387772985
170,-1.0077766911070127,-375.68150611825223,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,335.8998947930522
171,-1.0115891500352965,-376.69309526828755,0.35007867217063904,0.1873515099287033,0.4188297688961029,0.9562599509954453,336.85615474404767
172,-1.0430541685473036,-377.73614943683486,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,337.8421587240882
173,-3.8582519422480472,-381.5944013790829,2.916538715362549,0.23087537288665771,0.49980950355529785,3.6472235918045044,341.4893823158927
174,-1.8590890784898941,-383.4534904575728,0.384336918592453,0.23963414132595062,1.133434534072876,1.7574055939912796,343.246787909884
175,-1.4841428112099986,-384.9376332687828,0.1516353189945221,0.7369452714920044,0.513803243637085,1.4023838341236115,344.6491717440076
176,-1.6692529279330568,-386.60688619671583,1.1688817739486694,0.20974469184875488,0.19867007434368134,1.5772965401411057,346.2264682841487
177,-0.19745217576838453,-386.8043383724842,0.0,0.18657486140727997,0.0,0.0,346.2264682841487
178,-0.041428892414198684,-386.8457672648984,0.0,0.03914664313197136,0.0,0.0,346.2264682841487
179,-0.2034530165422619,-387.0492202814407,0.0,0.19224512577056885,0.0,0.0,346.2264682841487
180,0.0,-387.0492202814407,0.0,0.0,0.0,0.0,346.2264682841487
181,-0.36415345872499394,-387.4133737401657,0.0,0.34409284591674805,0.0,0.0,346.2264682841487
182,-0.3525089023074284,-387.7658826424731,0.0,0.33308976888656616,0.0,0.0,346.2264682841487
183,0.0,-387.7658826424731,0.0,0.0,0.0,0.0,346.2264682841487
184,0.0,-387.7658826424731,0.0,0.0,0.0,0.0,346.2264682841487
185,-0.3969439597464941,-388.16282660221964,0.0,0.0,0.3552579879760742,0.33747243601828814,346.563940720167
186,-1.496828622511258,-389.6596552247309,0.6814900636672974,0.1543160378932953,0.5785647034645081,1.4143708050251007,347.9783115251921
187,-3.0621100866773636,-392.72176531140826,1.0584359169006348,0.35834044218063354,1.476647138595581,2.8934234976768494,350.87173502286896
188,-3.2006495315117265,-395.92241484292,0.8434675931930542,0.36468249559402466,1.816180944442749,3.024331033229828,353.8960660560988
189,-4.795121488534562,-400.71753633145454,1.5721793174743652,0.9507495164871216,2.0080373287200928,4.53096616268158,358.42703221878037
190,-4.397152570651758,-405.1146889021063,1.3878989219665527,0.8927435874938965,1.8760063648223877,4.156648874282837,362.5836810930632
191,-3.7081568642919347,-408.82284576639825,1.383483648300171,0.7521432042121887,1.36971116065979,3.5053380131721497,366.08901910623536
192,-3.7714124458622367,-412.59425821226046,1.6981639862060547,0.7504638433456421,1.1165059804916382,3.565133810043335,369.6541529162787
193,-1.1340730787080484,-413.7283312909685,0.34507817029953003,0.307964563369751,0.41900184750556946,1.0720445811748505,370.72619749745354
194,-1.0077766911070127,-414.73610798207557,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,371.6788535132073
195,-1.0115891500352965,-415.7476971321109,0.35007867217063904,0.1873515099287033,0.4188297688961029,0.9562599509954453,372.63511346420273
196,-1.0430541685473036,-416.7907513006582,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,373.6211174442433
197,-1.141919439998,-417.9326707406562,0.3487769067287445,0.23087537288665771,0.49980950355529785,1.0794617831707,374.700579227414
198,-1.9805524410886441,-419.91322318174485,1.1771295070648193,0.24088947474956512,0.4542064964771271,1.8722254782915115,376.5728047057055
199,-0.9650600667997917,-420.8782832485446,0.09793445467948914,0.3024880588054657,0.5118532776832581,0.9122757911682129,377.4850804968737
200,-2.0117931945289858,-422.8900764430736,1.3969422578811646,0.24484512209892273,0.25997012853622437,1.9017575085163116,379.38683800539
201,-0.3087281811379704,-423.19880462421156,0.0,0.23515954613685608,0.05668264627456665,0.0,379.38683800539
