time_step,reward,all_rewards,grid_import_Building_1_kwh,export_Building_1_kwh,grid_import_Building_2_kwh,export_Building_2_kwh,grid_import_Building_3_kwh,export_Building_3_kwh,grid_import_kwh,export_kwh,cumulative_grid_import_kwh,cumulative_export_kwh
0,-1.7140388488769531,-1.7140388488769531,2.033644199371338,0.0,0.5619984865188599,0.0,1.689454197883606,0.0,4.285096883773804,0.0,4.285096883773804,0.0
1,-0.6021565794944763,-2.3161954283714294,0.8462807536125183,0.0,0.18591776490211487,0.0,0.47319296002388,0.0,1.5053914785385132,0.0,5.790488362312317,0.0
2,-0.5420485138893127,-2.858243942260742,0.7249863147735596,0.0,0.18461598455905914,0.0,0.4455188810825348,0.0,1.3551211804151535,0.0,7.14560954272747,0.0
3,-0.5014392733573914,-3.3596832156181335,0.6327978372573853,0.0,0.1873515099287033,0.0,0.433448851108551,0.0,1.2535981982946396,0.0,8.39920774102211,0.0
4,-0.49782103300094604,-3.8575042486190796,0.6071555614471436,0.0,0.20223666727542877,0.0,0.4351603388786316,0.0,1.244552567601204,0.0,9.643760308623314,0.0
5,-0.6925255656242371,-4.550029814243317,1.00062894821167,0.0,0.23087537288665771,0.0,0.49980950355529785,0.0,1.7313138246536255,0.0,11.37507413327694,0.0
6,-1.15556800365448,-5.705597817897797,1.607621669769287,0.0,0.24817126989364624,0.0,1.033126950263977,0.0,2.8889198899269104,0.0,14.26399402320385,0.0
7,-1.763502597808838,-7.4691004157066345,0.5342340469360352,0.0,0.3452141582965851,0.0,0.8840543627738953,0.0,1.7635025680065155,0.0,16.027496591210365,0.0
8,-9.774259567260742,-17.243359982967377,4.653266429901123,0.0,2.933849573135376,0.0,2.187143325805664,0.0,9.774259328842163,0.0,25.80175592005253,0.0
9,-3.2866463661193848,-20.53000634908676,0.48263463377952576,0.0,0.6722479462623596,0.0,2.1317636966705322,0.0,3.2866462767124176,0.0,29.088402196764946,0.0
10,-1.9179718494415283,-22.44797819852829,0.0,0.3569531738758087,0.6334824562072754,0.0,1.284489393234253,0.0,1.5610186755657196,0.0,30.649420872330666,0.0
11,-3.455195903778076,-25.903174102306366,1.8172708749771118,0.0,0.6685148477554321,0.0,0.969410240650177,0.0,3.455195963382721,0.0,34.10461683571339,0.0
12,-1.9672014713287354,-27.8703755736351,0.26597872376441956,0.0,0.9704316258430481,0.0,0.7307910919189453,0.0,1.967201441526413,0.0,36.0718182772398,0.0
13,-0.28255409002304077,-28.152929663658142,0.0,0.26564109325408936,0.28255409002304077,0.0,0.0,0.6318330764770508,0.0,0.6149200797080994,36.0718182772398,0.6149200797080994
14,-0.4761016145348549,-28.629031278192997,0.0768645778298378,0.0,0.3992370367050171,0.0,0.0,0.07937953621149063,0.39672207832336426,0.0,36.468540355563164,0.6149200797080994
15,-1.3265159130096436,-29.95554719120264,0.16432055830955505,0.0,1.0962364673614502,0.0,0.06595885753631592,0.0,1.3265158832073212,0.0,37.795056238770485,0.6149200797080994
