time_step,reward,all_rewards,grid_import_Building_1_kwh,export_Building_1_kwh,grid_import_Building_2_kwh,export_Building_2_kwh,grid_import_Building_3_kwh,export_Building_3_kwh,grid_import_kwh,export_kwh,cumulative_grid_import_kwh,cumulative_export_kwh
0,-4.285096645355225,-4.285096645355225,2.033644199371338,0.0,0.5619984865188599,0.0,1.689454197883606,0.0,4.285096883773804,0.0,4.285096883773804,0.0
1,-2.8952441215515137,-7.180340766906738,0.8462807536125183,0.0,0.18591776490211487,0.0,0.47319296002388,0.0,1.5053914785385132,0.0,5.790488362312317,0.0
2,-1.4302563667297363,-8.610597133636475,0.7249863147735596,0.0,0.18461598455905914,0.0,0.4455188810825348,0.0,1.3551211804151535,0.0,7.14560954272747,0.0
3,-1.3070952892303467,-9.917692422866821,0.6327978372573853,0.0,0.1873515099287033,0.0,0.433448851108551,0.0,1.2535981982946396,0.0,8.39920774102211,0.0
4,-1.265671968460083,-11.183364391326904,0.6071555614471436,0.0,0.20223666727542877,0.0,0.4351603388786316,0.0,1.244552567601204,0.0,9.643760308623314,0.0
5,-1.9746944904327393,-13.158058881759644,1.00062894821167,0.0,0.23087537288665771,0.0,0.49980950355529785,0.0,1.7313138246536255,0.0,11.37507413327694,0.0
6,-3.4677228927612305,-16.625781774520874,1.607621669769287,0.0,0.24817126989364624,0.0,1.033126950263977,0.0,2.8889198899269104,0.0,14.26399402320385,0.0
7,-2.4232540130615234,-19.049035787582397,0.5342340469360352,0.0,0.3452141582965851,0.0,0.8840543627738953,0.0,1.7635025680065155,0.0,16.027496591210365,0.0
8,-13.779638290405273,-32.82867407798767,4.653266429901123,0.0,2.933849573135376,0.0,2.187143325805664,0.0,9.774259328842163,0.0,25.80175592005253,0.0
9,-6.530452728271484,-39.359126806259155,0.48263463377952576,0.0,0.6722479462623596,0.0,2.1317636966705322,0.0,3.2866462767124176,0.0,29.088402196764946,0.0
10,-2.602308988571167,-41.96143579483032,0.0,0.3569531738758087,0.6334824562072754,0.0,1.284489393234253,0.0,1.5610186755657196,0.0,30.649420872330666,0.0
11,-4.538887023925781,-46.5003228187561,1.8172708749771118,0.0,0.6685148477554321,0.0,0.969410240650177,0.0,3.455195963382721,0.0,34.10461683571339,0.0
12,-3.013115406036377,-49.51343822479248,0.26597872376441956,0.0,0.9704316258430481,0.0,0.7307910919189453,0.0,1.967201441526413,0.0,36.0718182772398,0.0
13,-0.9836007356643677,-50.49703896045685,0.0,1.293045997619629,0.0,0.2805768847465515,0.0,0.6318330764770508,0.0,2.205455958843231,36.0718182772398,2.205455958843231
14,-0.7141524255275726,-51.21119138598442,0.0768645778298378,0.0,0.3992370367050171,0.0,0.0,0.07937953621149063,0.39672207832336426,0.0,36.468540355563164,2.205455958843231
15,-1.751723051071167,-52.96291443705559,0.16432055830955505,0.0,1.0962364673614502,0.0,0.06595885753631592,0.0,1.3265158832073212,0.0,37.795056238770485,2.205455958843231
16,-0.8088976144790649,-53.77181205153465,0.0,0.1696302890777588,0.2912794053554535,0.0,0.0,0.2320985496044159,0.0,0.11044943332672119,37.795056238770485,2.3159053921699524
