time_step,reward,all_rewards,grid_import_Building_1_kwh,export_Building_1_kwh,grid_import_Building_2_kwh,export_Building_2_kwh,grid_import_Building_3_kwh,export_Building_3_kwh,grid_import_kwh,export_kwh,cumulative_grid_import_kwh,cumulative_export_kwh
0,-5.265020516915225,-5.265020516915225,2.033644199371338,0.0,0.5619984865188599,0.0,1.689454197883606,0.0,4.285096883773804,0.0,4.285096883773804,0.0
1,-3.2178145246587033,-8.482835041573928,0.8462807536125183,0.0,0.18591776490211487,0.0,0.47319296002388,0.0,1.5053914785385132,0.0,5.790488362312317,0.0
2,-3.5578388578963764,-12.040673899470304,0.7249863147735596,0.0,0.18461598455905914,0.0,0.4455188810825348,0.0,1.3551211804151535,0.0,7.14560954272747,0.0
3,-5.024553529960283,-17.065227429430585,0.6327978372573853,0.0,0.1873515099287033,0.0,1.13750422000885,0.0,1.9576535671949387,0.0,9.103263109922409,0.0
4,-3.7603282928466797,-20.825555722277265,1.063599705696106,0.0,0.20223666727542877,0.0,0.5778762698173523,0.0,1.843712642788887,0.0,10.946975752711296,0.0
5,-4.2193403244018555,-25.04489604667912,1.4933626651763916,0.0,0.8197430372238159,0.0,0.00030747056007385254,0.0,2.3134131729602814,0.0,13.260388925671577,0.0
6,-5.948616027832031,-30.993512074511152,1.691323161125183,0.0,1.497516393661499,0.0,1.5095409154891968,0.0,4.698380470275879,0.0,17.958769395947456,0.0
7,-4.465254783630371,-35.45876685814152,0.0,0.1688956767320633,1.0992900133132935,0.0,0.20659716427326202,0.0,1.1369915008544922,0.0,19.09576089680195,0.0
8,-15.917275428771973,-51.376042286913496,4.448277473449707,0.0,3.115323305130005,0.0,2.180865526199341,0.0,9.744466304779053,0.0,28.840227201581,0.0
9,-9.074836730957031,-60.45087901787053,3.096498727798462,0.0,0.9043927788734436,0.0,2.1317636966705322,0.0,6.132655203342438,0.0,34.97288240492344,0.0
10,-4.673765659332275,-65.12464467720281,0.2922827899456024,0.0,1.0067133903503418,0.0,1.284489393234253,0.0,2.583485573530197,0.0,37.556367978453636,0.0
11,-6.08794888939458,-71.21259356659739,1.8341050148010254,0.0,0.6920198798179626,0.0,2.377535104751587,0.0,4.903659999370575,0.0,42.46002797782421,0.0
12,-1.3318175270609305,-72.54441109365833,0.0,0.24397727847099304,0.03593242168426514,0.0,0.0,0.4972345530986786,0.0,0.7052794098854065,42.46002797782421,0.7052794098854065
13,0.0,-72.54441109365833,0.0,3.783578634262085,0.0,2.3461875915527344,0.0,0.6121288537979126,0.0,6.741895079612732,42.46002797782421,7.447174489498138
14,0.0,-72.54441109365833,0.0,1.0473636388778687,0.0,0.2029578536748886,0.0,0.8897504210472107,0.0,2.140071913599968,42.46002797782421,9.587246403098106
15,-2.042787402868271,-74.5871984965266,0.16432055830955505,0.0,1.0962365865707397,0.0,0.7822302579879761,0.0,2.042787402868271,0.0,44.50281538069248,9.587246403098106
16,-1.468720406293869,-76.05591890282047,0.0,0.1696302890777588,0.2912794053554535,0.0,1.1774410009384155,0.0,1.2990901172161102,0.0,45.80190549790859,9.587246403098106
17,-0.48635853826999664,-76.54227744109046,0.17993830144405365,0.0,0.306420236825943,0.0,0.0,1.1548740863800049,0.0,0.6685155481100082,45.80190549790859,10.255761951208115
18,-1.1082868501543999,-77.65056429124486,0.4625154137611389,0.0,0.5769022107124329,0.0,0.0688692256808281,0.0,1.1082868501543999,0.0,46.91019234806299,10.255761951208115
19,-2.0839418470859528,-79.73450613833081,1.0769107341766357,0.0,0.025919049978256226,0.0,0.9811120629310608,0.0,2.0839418470859528,0.0,48.994134195148945,10.255761951208115
20,-2.6738489270210266,-82.40835506535184,0.5288650393486023,0.0,0.7808533906936646,0.0,1.3641304969787598,0.0,2.6738489270210266,0.0,51.66798312216997,10.255761951208115
21,-3.298442453145981,-85.70679751849782,0.9365671873092651,0.0,0.3876185119152069,0.0,1.9742567539215088,0.0,3.298442453145981,0.0,54.96642557531595,10.255761951208115
22,-3.0061191618442535,-88.71291668034208,0.4215100109577179,0.0,0.19325745105743408,0.0,2.3913516998291016,0.0,3.0061191618442535,0.0,57.972544737160206,10.255761951208115
23,-4.063560456037521,-92.7764771363796,0.3560788035392761,0.0,0.1890123188495636,0.0,3.5184693336486816,0.0,4.063560456037521,0.0,62.03610519319773,10.255761951208115
24,-1.8891591781838653,-94.66563631456346,0.35421058535575867,0.0,0.18733283877372742,0.0,0.49572330713272095,0.0,1.037266731262207,0.0,63.073371924459934,10.255761951208115
25,-3.353131867263609,-98.01876818182707,0.3527388870716095,0.0,0.17920845746994019,0.0,1.0849521160125732,0.0,1.616899460554123,0.0,64.69027138501406,10.255761951208115
26,-3.670596325830857,-101.68936450765793,0.3514370918273926,0.0,0.16868333518505096,0.0,0.767153799533844,0.0,1.2872742265462875,0.0,65.97754561156034,10.255761951208115
27,-5.7072553634643555,-107.39661987112228,0.35007867217063904,0.0,0.1873515099287033,0.0,1.7123703956604004,0.0,2.2498005777597427,0.0,68.22734618932009,10.255761951208115
28,-5.00809383392334,-112.40471370504562,1.668634295463562,0.0,0.20223666727542877,0.0,0.9429094195365906,0.0,2.8137803822755814,0.0,71.04112657159567,10.255761951208115
29,-4.988636493682861,-117.39335019872848,1.1518990993499756,0.0,0.45704400539398193,0.0,1.2332899570465088,0.0,2.8422330617904663,0.0,73.88335963338614,10.255761951208115
30,-3.7631242275238037,-121.15647442625229,1.5282292366027832,0.0,0.9032849073410034,0.0,0.4913635551929474,0.0,2.922877699136734,0.0,76.80623733252287,10.255761951208115
31,-2.8879384994506836,-124.04441292570297,0.0,0.15552350878715515,0.43903520703315735,0.0,0.07488534599542618,0.0,0.3583970442414284,0.0,77.1646343767643,10.255761951208115
32,-3.4676828384399414,-127.51209576414291,0.0,0.3037143051624298,1.6076624393463135,0.0,0.9438163638114929,0.0,2.2477644979953766,0.0,79.41239887475967,10.255761951208115
33,-1.050163745880127,-128.56225951002304,0.0,0.0676332339644432,0.6089568138122559,0.0,0.26251745223999023,0.0,0.8038410320878029,0.0,80.21623990684748,10.255761951208115
34,-2.814506769180298,-131.37676627920334,0.698025643825531,0.0,1.6797778606414795,0.0,0.0,0.0121407900005579,2.3656627144664526,0.0,82.58190262131393,10.255761951208115
35,-1.9548370146568304,-133.33160329386016,1.1415849924087524,0.0,0.4155101478099823,0.0,0.0,0.20930078625679016,1.3477943539619446,0.0,83.92969697527587,10.255761951208115
36,-6.15756116872023,-139.4891644625804,4.524405479431152,0.0,0.0,0.034308455884456635,0.0,0.8619865775108337,3.628110446035862,0.0,87.55780742131174,10.255761951208115
37,-0.3735617995262146,-139.8627262621066,0.3735617995262146,0.0,0.0,0.16916438937187195,0.0,1.7475191354751587,0.0,1.543121725320816,87.55780742131174,11.79888367652893
38,0.0,-139.8627262621066,0.0,0.5472060441970825,0.0,0.05932403355836868,0.0,1.0595672130584717,0.0,1.6660972908139229,87.55780742131174,13.464980967342854
39,0.0,-139.8627262621066,0.0,0.6551357507705688,0.0,0.15793676674365997,0.0,0.23335202038288116,0.0,1.04642453789711,87.55780742131174,14.511405505239964
40,-0.9938566088676453,-140.85658287097425,0.4477459192276001,0.0,0.0,1.5181007385253906,0.5461106896400452,0.0,0.0,0.5242441296577454,87.55780742131174,15.035649634897709
41,-0.3291030824184418,-141.1856859533927,0.0,0.14580199122428894,0.0,0.41370317339897156,0.3291030824184418,0.0,0.0,0.23040208220481873,87.55780742131174,15.266051717102528
