time_step,reward,cumulative_reward,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
0,-4.533032581740199,-4.533032581740199,2.033644199371338,0.5619984865188599,1.689454197883606,4.285096883773804,4.285096883773804
1,-1.5924934267715725,-6.1255260085117715,0.8462807536125183,0.18591776490211487,0.47319296002388,1.5053914785385132,5.790488362312317
2,-1.4335284894698281,-7.5590544979816,0.7249863147735596,0.18461598455905914,0.4455188810825348,1.3551211804151535,7.14560954272747
3,-1.3261313877869318,-8.885185885768532,0.6327978372573853,0.1873515099287033,0.433448851108551,1.2535981982946396,8.39920774102211
4,-1.3165623769178891,-10.201748262686422,0.6071555614471436,0.20223666727542877,0.4351603388786316,1.244552567601204,9.643760308623314
5,-1.8314876394254234,-12.033235902111846,1.00062894821167,0.23087537288665771,0.49980950355529785,1.7313138246536255,11.37507413327694
6,-3.05607278954752,-15.089308691659365,1.607621669769287,0.24817126989364624,1.033126950263977,2.8889198899269104,14.26399402320385
7,-1.8663147671641966,-16.955623458823563,0.5342340469360352,0.3452141582965851,0.8840543627738953,1.7635025680065155,16.027496591210365
8,-10.344098644625927,-27.29972210344949,4.653266429901123,2.933849573135376,2.187143325805664,9.774259328842163,25.80175592005253
9,-3.478257753606485,-30.777979857055975,0.48263463377952576,0.6722479462623596,2.1317636966705322,3.2866462767124176,29.088402196764946
10,-2.0297896076580733,-32.80776946471405,0.0,0.6334824562072754,1.284489393234253,1.5610186755657196,30.649420872330666
11,-3.6566338869564214,-36.46440335167047,1.8172708749771118,0.6685148477554321,0.969410240650177,3.455195963382721,34.10461683571339
12,-2.0818892849459547,-38.54629263661642,0.26597872376441956,0.9704316258430481,0.7307910919189453,1.967201441526413,36.0718182772398
13,-5.110124209523698,-43.65641684614012,1.9080734252929688,2.9205424785614014,0.0,4.196782827377319,40.26860110461712
14,0.0,-43.65641684614012,0.0,0.0,0.0,0.0,40.26860110461712
15,-0.07369846977961103,-43.73011531591973,0.0,0.0,0.06595885753631592,0.0,40.26860110461712
16,-0.3179417063832872,-44.04805702230302,0.0,0.28455233573913574,0.0,0.0,40.26860110461712
17,-3.2526414843954257,-47.300698506698446,1.1970205307006836,0.8695511221885681,0.8444862961769104,2.911057949066162,43.17965905368328
18,-1.472394772715938,-48.77309327941438,0.4624371826648712,0.16118374466896057,0.7676620483398438,1.3912829756736755,44.57094202935696
19,-2.5920107570749,-51.365104036489285,1.0769085884094238,0.3912005126476288,0.9811120629310608,2.4492211639881134,47.02016319334507
20,-2.5190486389925795,-53.884152675481864,0.5288646817207336,0.780853271484375,1.0705604553222656,2.3802784085273743,49.400441601872444
21,-3.4785660235899227,-57.362718699071785,0.9365671873092651,0.3876185119152069,1.962751865386963,3.286937564611435,52.68737916648388
22,-3.923845385122819,-61.2865640841946,0.4215100109577179,1.3195194005966187,1.9681999683380127,3.7092293798923492,56.39660854637623
23,-3.9228736381200857,-65.20943772231469,0.3560788035392761,1.3152742385864258,2.0369577407836914,3.7083107829093933,60.10491932928562
24,-2.2108066843378573,-67.42024440665254,0.35421058535575867,1.3135948181152344,0.42208048701286316,2.089885890483856,62.19480521976948
25,-16.6708468004186,-84.09109120707114,6.635562896728516,5.069393634796143,4.054072856903076,15.759029388427734,77.95383460819721
26,0.0,-84.09109120707114,0.0,0.0,0.0,0.0,77.95383460819721
27,-1.2540703558878552,-85.345161562959,0.0,0.0,1.1854785680770874,0.0,77.95383460819721
28,-2.1073537758352945,-87.4525153387943,1.3546943664550781,0.20223666727542877,0.4351603388786316,1.9920913726091385,79.94592598080635
29,-2.2178431250976787,-89.67035846389197,1.3658525943756104,0.23087537288665771,0.49980950355529785,2.096537470817566,82.04246345162392
30,-2.149985435727229,-91.8203438996192,1.3301458358764648,0.24327263236045837,0.4589728116989136,2.032391279935837,84.07485473155975
31,-8.057872430478646,-99.87821633009784,3.160184144973755,1.8817957639694214,2.575164556503296,7.617144465446472,91.69199919700623
32,-8.767542012548756,-108.6457583426466,2.7207157611846924,2.993870258331299,2.5734124183654785,8.28799843788147,99.9799976348877
33,-2.370433224881527,-111.01619156752813,0.5955699682235718,0.702691912651062,0.9425197243690491,2.240781605243683,102.22077924013138
34,-2.8680697106325086,-113.88426127816064,1.0900592803955078,0.9449445009231567,0.6761959195137024,2.711199700832367,104.93197894096375
35,-2.767255380716496,-116.65151665887713,1.3498703241348267,0.7865223288536072,0.47950679063796997,2.615899443626404,107.54787838459015
36,-9.387448502653408,-126.03896516153054,6.852179527282715,1.0804535150527954,0.9413658976554871,8.873998939990997,116.42187732458115
37,-3.4590861557253074,-129.49805131725586,2.7795398235321045,0.3928546905517578,0.09749579429626465,3.269890308380127,119.69176763296127
38,-1.742054947115699,-131.24010626437155,0.5130114555358887,0.5033379793167114,0.6304232478141785,1.6467726826667786,121.33854031562805
39,-2.279851101174059,-133.5199573655456,0.3723286986351013,1.335222601890564,0.44760259985923767,2.155153900384903,123.49369421601295
40,-3.6114730975529015,-137.1314304630985,1.4751505851745605,0.7562760710716248,1.1825157403945923,3.4139423966407776,126.90763661265373
41,-2.640228251853972,-139.77165871495248,0.881602942943573,0.553185224533081,1.0610319375991821,2.495820105075836,129.40345671772957
42,-2.6081365459033528,-142.37979526085584,1.0997742414474487,0.2910788059234619,1.074630618095398,2.4654836654663086,131.86894038319588
43,-1.8023878789068961,-144.18218313976274,0.7582822442054749,0.21914196014404297,0.7263814806938171,1.703805685043335,133.5727460682392
44,-3.113576863446616,-147.29576000320935,2.2908387184143066,0.20169100165367126,0.4507490396499634,2.9432787597179413,136.51602482795715
45,-1.619428123744511,-148.91518812695386,0.6353296637535095,0.19623863697052002,0.6992846727371216,1.5308529734611511,138.0468778014183
46,-3.9288727248462982,-152.84406085180015,1.5709470510482788,0.7563884258270264,1.3866462707519531,3.7139817476272583,141.76085954904556
47,-1.0480671005758717,-153.89212795237603,0.37498530745506287,0.18901224434375763,0.4267451763153076,0.9907427281141281,142.7516022771597
48,-1.0193791889030184,-154.91150714127906,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,143.71522618830204
49,-1.0130686185318978,-155.92457575981095,0.3527388870716095,0.18591776490211487,0.41900184750556946,0.9576584994792938,144.67288468778133
50,-1.0077766911070127,-156.93235245091796,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,145.62554070353508
51,-0.9954857608603961,-157.92783821177835,0.3348560631275177,0.1873515099287033,0.4188297688961029,0.9410373419523239,146.5665780454874
52,-1.0430541685473036,-158.97089238032567,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,147.55258202552795
53,-1.141919439998,-160.11281182032366,0.3487769067287445,0.23087537288665771,0.49980950355529785,1.0794617831707,148.63204380869865
54,-1.0493148952299016,-161.16212671555357,0.30258339643478394,0.23897044360637665,0.4503684341907501,0.9919222742319107,149.62396608293056
55,-1.1940918155594527,-162.35621853111303,0.5197288393974304,0.2986651062965393,0.31038662791252136,1.128780573606491,150.75274665653706
56,-1.9730770542976432,-164.32929558541068,0.794775664806366,0.2044009417295456,0.8659823536872864,1.865158960223198,152.61790561676025
57,-0.6917835007450932,-165.02107908615577,0.0,0.22833411395549774,0.42561206221580505,0.11358465254306793,152.73149026930332
58,-5.429860327575164,-170.45093941373094,1.210247278213501,1.737468957901001,2.1851561069488525,5.1328723430633545,157.86436261236668
59,-1.3483318643874571,-171.7992712781184,0.0,1.274584412574768,0.0,0.0,157.86436261236668
60,-1.5922989701802979,-173.3915702482987,0.0,0.9288931488990784,0.5763145089149475,1.4459187686443329,159.310281381011
61,-7.408443533120279,-180.80001378141898,0.0,0.0,7.003236293792725,6.056027218699455,165.36630859971046
62,0.0,-180.80001378141898,0.0,0.0,0.0,0.0,165.36630859971046
63,-2.2071470667770345,-183.007160848196,1.561369776725769,0.0,0.5250566601753235,2.0728520723059773,167.43916067201644
64,-2.257294925738533,-185.26445577393454,0.9007319211959839,0.011278570629656315,1.2218209505081177,2.133831442333758,169.5729921143502
65,-1.1049706226579787,-186.36942639659253,0.14395681023597717,0.21786905825138092,0.6827080249786377,1.0445338934659958,170.6175260078162
66,-3.4551216435966805,-189.8245480401892,0.9867361783981323,0.313500314950943,1.9659061431884766,3.266142636537552,173.88366864435375
67,-2.659737815571333,-192.48428585576053,0.8331621885299683,0.35911455750465393,1.3219858407974243,2.5142625868320465,176.3979312311858
68,-2.262934481167134,-194.74722033692765,0.6107575297355652,0.36468249559402466,1.1637225151062012,2.139162540435791,178.53709377162158
69,-2.404700965664013,-197.15192130259166,0.6353296637535095,0.4478263854980469,1.1900190114974976,2.273175060749054,180.81026883237064
70,-1.1760913396589756,-198.32801264225063,0.48252609372138977,0.19325745105743408,0.4359810948371887,1.1117646396160126,181.92203347198665
71,-1.5730372534947632,-199.9010498957454,0.8712420463562012,0.18901224434375763,0.4267451763153076,1.4869994670152664,183.40903293900192
72,-1.0249408744056017,-200.925990770151,0.3594680726528168,0.18733283877372742,0.42208048701286316,0.9688813984394073,184.37791433744133
73,-1.0130686185318978,-201.9390593886829,0.3527388870716095,0.18591776490211487,0.41900184750556946,0.9576584994792938,185.33557283692062
74,-1.0077766911070127,-202.9468360797899,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,186.28822885267437
75,-3.4126549786091616,-206.35949105839907,1.3622609376907349,0.7504824995994568,1.113255262374878,3.2259986996650696,189.51422755233943
76,-3.46022326018933,-209.8197143185884,1.376011848449707,0.7653676271438599,1.1295857429504395,3.2709652185440063,192.78519277088344
77,-4.666562972070774,-214.4862772906592,2.3951399326324463,0.79400634765625,1.222177505493164,4.41132378578186,197.1965165566653
78,-2.6734789102611156,-217.1597562009203,0.3598918616771698,0.25422030687332153,1.9131399393081665,2.527252107858658,199.72376866452396
79,-6.414086306314352,-223.57384250723464,2.5553765296936035,1.487388014793396,2.0179803371429443,6.060744881629944,205.7845135461539
80,-2.36347834992639,-225.93732085716104,0.14558805525302887,0.36487680673599243,1.722813367843628,2.2332782298326492,208.01779177598655
81,-2.153866099745832,-228.09118695690688,0.0,1.501839518547058,0.5333736538887024,1.8354650288820267,209.85325680486858
82,-2.6175711532520425,-230.70875811015893,0.10277063399553299,1.4330673217773438,0.9375355243682861,2.473373480141163,212.32663028500974
83,-11.082811172157342,-241.79156928231626,4.907658100128174,2.5453195571899414,3.0192997455596924,10.472277402877808,222.79890768788755
84,-2.97323175658643,-244.7648010389027,0.5401182174682617,0.7605377435684204,1.508785367012024,2.809441328048706,225.60834901593626
85,-0.09193492285770696,-244.85673596176042,0.0,0.08687037974596024,0.0,0.0,225.60834901593626
86,-0.08982687373907233,-244.9465628354995,0.0,0.08487845957279205,0.0,0.0,225.60834901593626
87,-1.694414768771586,-246.6409776042711,0.3850685656070709,0.5952135324478149,0.53618985414505,1.516471952199936,227.1248209681362
88,-2.3073379959801255,-248.94831560025122,0.6664116978645325,0.7570313811302185,0.641584575176239,2.06502765417099,229.18984862230718
89,-5.354478678590494,-254.3027942788417,1.987291693687439,1.858508586883545,0.9463656544685364,4.79216593503952,233.9820145573467
90,-1.6109856905002673,-255.91377996934196,0.398721843957901,0.29576143622398376,0.827755868434906,1.5222391486167908,235.5042537059635
91,-1.9104523486633536,-257.82423231800533,0.5945645570755005,0.4842626452445984,0.7263814806938171,1.805208683013916,237.3094623889774
92,-4.600161950293913,-262.42439426829924,1.963852882385254,0.9278134703636169,1.455080270767212,4.346746623516083,241.6562090124935
93,-1.8508870750832975,-264.2752813433825,0.5447744131088257,0.3876185119152069,0.8165318369865417,1.7489247620105743,243.40513377450407
94,-2.0646460105264763,-266.339927353909,0.6589604616165161,0.3296126127243042,0.963146448135376,1.9517195224761963,245.35685329698026
95,-1.2660342283073183,-267.6059615822163,0.3560788035392761,0.3141602873802185,0.5265489816665649,1.1967880725860596,246.55364136956632
96,-1.0517954935993834,-268.6577570758157,0.35421058535575867,0.18733283877372742,0.45272377133369446,0.9942671954631805,247.5479085650295
97,-1.0109454224236005,-269.6687024982393,0.3527388870716095,0.18591776490211487,0.41699478030204773,0.9556514322757721,248.50355999730527
98,-1.0077766911070127,-270.67647918934637,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,249.45621601305902
99,-1.0115891500352965,-271.6880683393817,0.35007867217063904,0.1873515099287033,0.4188297688961029,0.9562599509954453,250.41247596405447
100,-2.0014191970559696,-273.68948753643764,1.2545539140701294,0.20223666727542877,0.4351603388786316,1.8919509202241898,252.30442688427866
101,-1.1694874450133388,-274.85897498145096,0.3468944728374481,0.23087537288665771,0.5277521014213562,1.105521947145462,253.40994883142412
102,-4.293575683461583,-279.15255066491255,2.1058928966522217,0.8040844202041626,1.1487598419189453,4.05873715877533,257.46868599019945
103,-5.414817706053402,-284.56736837096594,2.434220552444458,1.6793020963668823,1.0030016899108887,5.116524338722229,262.5852103289217
104,-3.0064627183165276,-287.57383108928246,1.2941190004348755,0.801201581954956,0.745521068572998,2.8408416509628296,265.4260519798845
105,-1.9895286773226486,-289.5633597666051,0.5315505266189575,0.7935255169868469,0.5548527836799622,1.8799288272857666,267.3059808071703
106,-0.9086802424574785,-290.4720400090626,0.010997322387993336,0.547797679901123,0.29982754588127136,0.8586225481703877,268.16460335534066
107,-1.3728466236576282,-291.8448866327202,0.10105618834495544,1.0723649263381958,0.12379765510559082,1.297218769788742,269.4618221251294
108,-4.5229277350633765,-296.3678143677836,1.0879713296890259,1.6769685745239258,1.5088272094726562,4.273767113685608,273.735589238815
109,-0.9778775997655247,-297.3456919675491,0.25353315472602844,0.4304117262363434,0.24006305634975433,0.9240079373121262,274.65959717612714
110,-0.6150679414343667,-297.96075990898345,0.1315150409936905,0.30191564559936523,0.14775417745113373,0.5811848640441895,275.2407820401713
111,-0.45202877180266654,-298.4127886807861,0.0,0.4045579433441162,0.0,0.0,275.2407820401713
112,-1.6508560192151496,-300.06364470000125,0.5429503917694092,0.41641396284103394,0.5181232690811157,1.4774876236915588,276.7182696638629
113,-3.621977238643975,-303.6856219386452,1.9222850799560547,0.6469826698303223,0.6723393201828003,3.2416070699691772,279.95987673383206
114,-2.202412093399182,-305.8880340320444,0.37103885412216187,0.15303760766983032,1.5570083856582642,2.0810848474502563,282.0409615812823
115,-4.123931378623677,-310.0119654106681,0.7546690702438354,0.21914196014404297,2.9229397773742676,3.896750807762146,285.93771238904446
116,-4.944168416997162,-314.95613382766527,1.4743767976760864,0.9278134703636169,2.2696120738983154,4.671802341938019,290.6095147309825
117,-1.2639564180386107,-316.2200902457039,0.3636639416217804,0.3876185119152069,0.4430446922779083,1.1943271458148956,291.8038418767974
118,-1.7305413388072255,-317.9506315845111,0.5967347025871277,0.3296126127243042,0.7095414996147156,1.6358888149261475,293.4397306917235
119,-1.2779744084232239,-319.2286059929343,0.5923177599906921,0.18901224434375763,0.4267451763153076,1.2080751806497574,294.6478058723733
120,-1.0193791889030184,-320.24798518183735,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,295.61142978351563
121,-1.0130686185318978,-321.26105380036927,0.3527388870716095,0.18591776490211487,0.41900184750556946,0.9576584994792938,296.5690882829949
122,-1.0077766911070127,-322.2688304914763,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,297.5217442987487
123,-8.240168296714465,-330.50899878819075,3.43229341506958,1.8767443895339966,2.4804317951202393,7.789469599723816,305.3112138984725
124,-1.0430541685473036,-331.55205295673807,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,306.29721787851304
125,-1.7804775896757592,-333.3325305464138,0.9524089097976685,0.23087537288665771,0.49980950355529785,1.683093786239624,307.98031166475266
126,-16.433526276402493,-349.7660568228163,6.047874450683594,0.8606455326080322,8.626169204711914,15.53468918800354,323.5150008527562
127,-3.488649328477903,-353.2547061512942,1.1296727657318115,0.8438329696655273,1.3229596614837646,3.2964653968811035,326.8114662496373
128,-2.955384646618327,-356.2100907979125,0.8079676628112793,0.8231989145278931,1.1614108085632324,2.792577385902405,329.6040436355397
129,-7.394543183432097,-363.60463398134465,5.200817584991455,0.694703221321106,1.0916692018508911,6.987190008163452,336.59123364370316
130,-1.7605453772251685,-365.36517935856983,0.19032417237758636,0.672214150428772,0.8010215163230896,1.663559839129448,338.2547934828326
131,-0.7386279062539892,-366.10380726482384,0.0,0.5738435387611389,0.12409457564353943,0.5630499124526978,338.8178433952853
132,-4.525959466584554,-370.6297667314084,0.0,3.3250341415405273,0.9515976905822754,3.086166024208069,341.9040094194934
133,0.0,-370.6297667314084,0.0,0.0,0.0,0.0,341.9040094194934
134,-0.40517459280615287,-371.0349413242145,0.3828541934490204,0.0,0.0,0.0,341.9040094194934
135,-0.4106464662492426,-371.4455877904638,0.0,0.3675214946269989,0.0,0.0,341.9040094194934
136,-1.0176236657572018,-372.46321145622096,0.43985965847969055,0.0,0.4708959460258484,0.7339621037244797,342.63797152321786
137,-4.085205439849291,-376.54841689607025,2.815167188644409,0.0,0.8410211205482483,3.637398896738887,346.27537041995674
138,-2.1213088280961765,-378.6697257241664,0.918773353099823,0.2831476926803589,0.8025283813476562,2.004449427127838,348.2798198470846
139,-2.733990941527968,-381.4037166656944,1.6380316019058228,0.21908357739448547,0.7262647151947021,2.5833798944950104,350.8631997415796
140,-10.824323700144378,-392.22804036583875,7.694016456604004,0.20169100165367126,2.332322120666504,10.228029578924179,361.09122932050377
141,-4.315275131367979,-396.5433154972067,1.8072268962860107,0.7593696117401123,1.5109572410583496,4.077553749084473,365.16878306958824
142,-1.1115448664566485,-397.6548603636634,0.4215100109577179,0.19325745105743408,0.4359810948371887,1.0507485568523407,366.2195316264406
143,-1.0280666663776181,-398.682927030041,0.3560788035392761,0.18901224434375763,0.4267451763153076,0.9718362241983414,367.1913678506389
144,-1.0193791889030184,-399.70230621894405,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,368.1549917617813
145,-1.4923559432495401,-401.1946621621936,0.5866090059280396,0.18591776490211487,0.6382042765617371,1.4107310473918915,369.56572280917317
146,-1.2262610613911094,-402.4209232235847,0.33876895904541016,0.18461598455905914,0.6358053684234619,1.1591903120279312,370.7249131212011
147,-1.20444257786584,-403.6253658014505,0.3348560631275177,0.1873515099287033,0.6163576245307922,1.1385651975870132,371.8634783187881
148,-1.089431245872492,-404.71479704732303,0.34860697388648987,0.20223666727542877,0.4790008068084717,1.0298444479703903,372.8933227667585
149,-3.5551059704844046,-408.26990301780745,1.3724169731140137,0.79400634765625,1.1942349672317505,3.360658288002014,376.2539810547605
150,-3.5934426713019527,-411.8633456891094,1.2575488090515137,0.8152798414230347,1.3240694999694824,3.3968981504440308,379.65087920520455
151,-3.827371049745822,-415.6907167388552,1.4144811630249023,0.7691993117332458,1.432847023010254,3.616527497768402,383.26740670297295
152,-4.4955489197305525,-420.18626565858574,2.518070936203003,0.729051947593689,1.0007736682891846,4.2478965520858765,387.5153032550588
153,-1.9897410347810573,-422.1760066933668,0.4567328989505768,0.7532466053962708,0.6701499819755554,1.880129486322403,389.3954327413812
154,-1.621524650846681,-423.7975313442135,0.2546720802783966,0.8554455637931824,0.4220798909664154,1.5321975350379944,390.9276302764192
155,-12.162797211375135,-435.9603285555886,8.640379905700684,0.45645931363105774,2.3959295749664307,11.492768794298172,402.4203990707174
156,-3.545663883992624,-439.50599243958123,0.0,3.059265375137329,0.291073739528656,3.3176745772361755,405.73807364795357
157,0.0,-439.50599243958123,0.0,0.0,0.0,0.0,405.73807364795357
158,-0.3844268386013674,-439.8904192781826,0.27799102663993835,0.0,0.0852583721280098,0.0,405.73807364795357
159,0.0,-439.8904192781826,0.0,0.0,0.0,0.0,405.73807364795357
160,-1.9702738847577628,-441.8606931629404,1.061845302581787,0.0,0.701515793800354,0.0,405.73807364795357
161,-4.218412404059986,-446.07910556700034,2.48807430267334,0.0,1.2873319387435913,3.7305747717618942,409.46864841971546
162,-3.1898018596247057,-449.26890742662505,1.0783368349075317,0.1577356457710266,1.7780084609985352,3.0140809416770935,412.48272936139256
163,-2.2417973370193245,-451.51070476364436,0.6995631456375122,0.21890221536159515,1.1998350620269775,2.118300423026085,414.60102978441864
164,-3.0337214931790246,-454.5444262568234,1.4313558340072632,0.36468249559402466,1.0705604553222656,2.8665987849235535,417.4676285693422
165,-2.0436112301567513,-456.5880374869801,0.5447744131088257,0.19623863697052002,1.1900190114974976,1.9310320615768433,419.39866063091904
166,-1.0469984247810062,-457.6350359117611,0.3604939579963684,0.19325745105743408,0.4359810948371887,0.9897325038909912,420.38839313481003
167,-1.0280666663776181,-458.66310257813876,0.3560788035392761,0.18901224434375763,0.4267451763153076,0.9718362241983414,421.3602293590084
168,-1.0193791889030184,-459.6824817670418,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,422.3238532701507
169,-1.0130686185318978,-460.6955503855737,0.3527388870716095,0.18591776490211487,0.41900184750556946,0.9576584994792938,423.28151176963
170,-3.424945908855778,-464.1204962944295,1.3788419961929321,0.7477469444274902,1.1110284328460693,3.2376173734664917,426.5191291430965
171,-1.0115891500352965,-465.1320854444648,0.35007867217063904,0.1873515099287033,0.4188297688961029,0.9562599509954453,427.47538909409195
172,-1.0430541685473036,-466.1751396130121,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,428.4613930741325
173,-3.8582519422480472,-470.03339155526015,2.916538715362549,0.23087537288665771,0.49980950355529785,3.6472235918045044,432.108616665937
174,-1.8590890784898941,-471.89248063375004,0.384336918592453,0.23963414132595062,1.133434534072876,1.7574055939912796,433.8660222599283
175,-3.9023173680458707,-475.7947980017959,1.1790401935577393,1.3000762462615967,1.2082287073135376,3.6873451471328735,437.55336740706116
176,-4.087427468999031,-479.88222547079494,2.196286678314209,0.7728756070137024,0.8930955529212952,3.8622578382492065,441.41562524531037
177,-1.9221894743873842,-481.8044149451823,0.40352490544319153,0.7497058510780334,0.6630684733390808,1.8162992298603058,443.2319244751707
178,-1.1969609279345321,-483.00137587311684,0.11995723098516464,0.6022776365280151,0.40878745913505554,1.1310223266482353,444.3629468018189
179,-1.0579836712823263,-484.0593595443992,0.0,0.7553761005401611,0.24432499706745148,0.9850433189421892,445.3479901207611
180,-4.331652739078221,-488.3910122834774,0.0,3.09505558013916,0.9979735612869263,2.9506168365478516,448.29860695730895
181,-0.3417690492190963,-488.7327813326965,0.1372716873884201,0.0,0.18566986918449402,0.0,448.29860695730895
182,-0.27256210282690824,-489.0053434355234,0.04744463786482811,0.0,0.21010246872901917,0.0,448.29860695730895
183,0.0,-489.0053434355234,0.0,0.0,0.0,0.0,448.29860695730895
184,-1.0598679909848299,-490.06521142650826,0.4706668555736542,0.0,0.47789669036865234,0.7871274054050446,449.085734362714
185,-2.311477302103725,-492.37668872861195,1.019048810005188,0.0,1.0496834516525269,2.0592856761068106,451.1450200388208
186,-1.496828622511258,-493.8735173511232,0.6814900636672974,0.1543160378932953,0.5785647034645081,1.4143708050251007,452.5593908438459
187,-5.480284927371416,-499.35380227849464,2.085840940475464,0.9214714169502258,2.1710727214813232,5.178385078907013,457.7377759227529
188,-5.618824246046588,-504.9726265245412,1.8708724975585938,0.9278134703636169,2.510606527328491,5.309292495250702,463.0470684180036
189,-2.3769468686190947,-507.3495733931603,0.5447744131088257,0.3876185119152069,1.3136118650436401,2.2460047900676727,465.2930732080713
190,-1.9799834317197045,-509.32955682488,0.3604939579963684,0.3296126127243042,1.1815810203552246,1.8716875910758972,467.1647607991472
191,-1.2909877411232233,-510.6205445660032,0.3560788035392761,0.18901224434375763,0.6752856969833374,1.2203767448663712,468.38513754401356
192,-1.3542432438768137,-511.97478780988,0.6707591414451599,0.18733283877372742,0.42208048701286316,1.2801724672317505,469.6653100112453
193,-1.1340730787080484,-513.1088608885881,0.34507817029953003,0.307964563369751,0.41900184750556946,1.0720445811748505,470.73735459242016
194,-1.0077766911070127,-514.1166375796951,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,471.6900106081739
195,-1.0115891500352965,-515.1282267297304,0.35007867217063904,0.1873515099287033,0.4188297688961029,0.9562599509954453,472.64627055916935
