time_step,reward,cumulative_reward,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
0,-5.139645386752277,-5.139645386752277,2.033644199371338,0.5619984865188599,1.689454197883606,4.285096883773804,4.285096883773804
1,-1.6839745004054711,-6.823619887157748,0.8462807536125183,0.18591776490211487,0.47319296002388,1.5053914785385132,5.790488362312317
2,-1.4726600649483959,-8.296279952106143,0.7249863147735596,0.18461598455905914,0.4455188810825348,1.3551211804151535,7.14560954272747
3,-1.3522917836373631,-9.648571735743506,0.6327978372573853,0.1873515099287033,0.433448851108551,1.2535981982946396,8.39920774102211
4,-1.3404934578582597,-10.989065193601766,0.6071555614471436,0.20223666727542877,0.4351603388786316,1.244552567601204,9.643760308623314
5,-1.9118836324615909,-12.900948826063356,1.00062894821167,0.23087537288665771,0.49980950355529785,1.7313138246536255,11.37507413327694
6,-3.354300748708435,-16.255249574771792,1.607621669769287,0.24817126989364624,1.033126950263977,2.8889198899269104,14.26399402320385
7,-1.9811749608502816,-18.236424535622074,0.5342340469360352,0.3452141582965851,0.8840543627738953,1.7635025680065155,16.027496591210365
8,-13.564181395953787,-31.80060593157586,4.653266429901123,2.933849573135376,2.187143325805664,9.774259328842163,25.80175592005253
9,-3.905401891423189,-35.70600782299905,0.48263463377952576,0.6722479462623596,2.1317636966705322,3.2866462767124176,29.088402196764946
10,-2.179013477481447,-37.885021300480496,0.0,0.6334824562072754,1.284489393234253,1.5610186755657196,30.649420872330666
11,-4.024840580057725,-41.90986188053822,1.8172708749771118,0.6685148477554321,0.969410240650177,3.455195963382721,34.10461683571339
12,-4.211990281093831,-46.121852161632056,0.26597872376441956,0.9704316258430481,0.7307910919189453,1.967201441526413,36.0718182772398
13,-25.728927612304688,-71.85077977393675,0.0,0.0,0.0,0.0,36.0718182772398
14,-5.862401474904629,-77.71318124884138,1.1042695045471191,0.9623680114746094,0.6150459051132202,2.6816834211349487,38.75350169837475
15,-13.897506791730677,-91.61068804057206,3.246535301208496,2.7856295108795166,2.149235486984253,8.181400299072266,46.934901997447014
16,-11.622615362386155,-103.23330340295821,2.9125845432281494,1.9806722402572632,1.8511779308319092,6.744434714317322,53.679336711764336
17,-12.429440847809317,-115.66274425076753,1.2073426246643066,0.8695511221885681,0.8444862961769104,2.921380043029785,56.60071675479412
18,-10.112994234568035,-125.77573848533557,2.5173251628875732,1.2874456644058228,2.156512975692749,5.961283802986145,62.562000557780266
19,-9.819015088868097,-135.59475357420365,3.131718397140503,1.5174624919891357,2.3699629306793213,7.01914381980896,69.58114437758923
20,-8.788916077088235,-144.38366965129188,2.583674430847168,1.9071152210235596,2.459411382675171,6.950201034545898,76.53134541213512
21,-11.819825808366208,-156.2034954596581,1.9639720916748047,0.9507495164871216,2.657177448272705,5.571899056434631,82.10324446856976
22,-8.264102118666631,-164.46759757832473,1.448914885520935,2.4457812309265137,2.662625312805176,6.5573214292526245,88.66056589782238
23,-10.336089431026078,-174.8036870093508,1.383483648300171,2.4415361881256104,2.7313830852508545,6.556402921676636,95.21696881949902
