time_step,reward,cumulative_reward,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
0,-14.094051433829055,-14.094051433829055,2.033644199371338,0.5619984865188599,1.689454197883606,4.285096883773804,4.285096883773804
1,-4.824241160684581,-18.918292594513638,0.8462807536125183,0.18591776490211487,0.47319296002388,1.5053914785385132,5.790488362312317
2,-4.526203999226125,-23.444496593739764,0.7249863147735596,0.18461598455905914,0.4455188810825348,1.3551211804151535,7.14560954272747
3,-4.526208353901632,-27.970704947641394,0.6327978372573853,0.1873515099287033,0.433448851108551,1.2535981982946396,8.39920774102211
4,-4.459650336018656,-32.43035528366005,0.6071555614471436,0.20223666727542877,0.4351603388786316,1.244552567601204,9.643760308623314
5,-6.376067787892083,-38.80642307155213,1.00062894821167,0.23087537288665771,0.49980950355529785,1.7313138246536255,11.37507413327694
6,-10.130255503965408,-48.93667857551754,1.607621669769287,0.24817126989364624,1.033126950263977,2.8889198899269104,14.26399402320385
7,-6.455065526163274,-55.391744101680814,0.5342340469360352,0.3452141582965851,0.8840543627738953,1.7635025680065155,16.027496591210365
8,-35.97766214186877,-91.36940624354958,4.653266429901123,2.933849573135376,2.187143325805664,9.774259328842163,25.80175592005253
9,-12.280769183307303,-103.65017542685688,0.48263463377952576,0.6722479462623596,2.1317636966705322,3.2866462767124176,29.088402196764946
10,-7.254947640507552,-110.90512306736443,0.0,0.6334824562072754,1.284489393234253,1.5610186755657196,30.649420872330666
11,-9.097377149264947,-120.00250021662937,1.8172708749771118,0.6685148477554321,0.969410240650177,3.455195963382721,34.10461683571339
12,-7.33986557300888,-127.34236578963825,0.26597872376441956,0.9704316258430481,0.7307910919189453,1.967201441526413,36.0718182772398
13,-6.759756121799524,-134.10212191143776,2.8165736198425293,1.9719469547271729,0.0,4.156687498092651,40.22850577533245
14,-3.6878334406969584,-137.7899553521347,1.1042695045471191,0.9623680114746094,0.6150459051132202,2.6816834211349487,42.9101891964674
15,-4.596314550792154,-142.38626990292687,0.16432055830955505,1.0962364673614502,0.06595885753631592,1.3265158832073212,44.23670507967472
16,-5.067872018047532,-147.4541419209744,3.031728744506836,0.2912794053554535,0.0,3.0909096002578735,47.327614679932594
17,-1.4359152775826562,-148.89005719855706,0.0,0.3064201772212982,0.15006080269813538,0.0,47.327614679932594
18,-3.8805412303499094,-152.77059842890696,0.4625154137611389,0.16118374466896057,0.7676620483398438,1.3913612067699432,48.71897588670254
19,-7.471747913386258,-160.24234634229322,1.0769085884094238,0.3912005126476288,0.9811120629310608,2.4492211639881134,51.16819705069065
20,-7.045054182984404,-167.28740052527763,0.5288646817207336,0.780853271484375,1.0705604553222656,2.3802784085273743,53.548475459218025
21,-7.552060219941079,-174.8394607452187,0.0,0.3876185119152069,1.962751865386963,1.7874004542827606,55.335875913500786
