cost_function,value,name,level
all_time_peak_average,0.864981743847451,District,district
annual_normalized_unserved_energy_total,0.0,District,district
carbon_emissions_total,0.6479576803332404,District,district
cost_total,0.6014433474281793,District,district
daily_one_minus_load_factor_average,1.278421240796606,District,district
daily_peak_average,1.0264478618542694,District,district
discomfort_cold_delta_average,0.4257678990010862,District,district
discomfort_cold_delta_maximum,7.86759090423584,District,district
discomfort_cold_delta_minimum,0.0,District,district
discomfort_cold_proportion,0.09688230053407065,District,district
discomfort_hot_delta_average,3.187028256169072,District,district
discomfort_hot_delta_maximum,12.036626815795898,District,district
discomfort_hot_delta_minimum,0.0,District,district
discomfort_hot_proportion,0.659067294590748,District,district
discomfort_proportion,0.7559495951248186,District,district
electricity_consumption_total,0.6518332080113381,District,district
monthly_one_minus_load_factor_average,1.0710365892813485,District,district
one_minus_thermal_resilience_proportion,,District,district
power_outage_normalized_unserved_energy_total,,District,district
ramping_average,1.5373951773573125,District,district
zero_net_energy,0.5918569133999378,District,district
electricity_consumption_total,0.6321581757034097,Building_1,building
zero_net_energy,0.5369061015210088,Building_1,building
carbon_emissions_total,0.6315295866867201,Building_1,building
cost_total,0.5896657552765631,Building_1,building
discomfort_proportion,0.7447405329593267,Building_1,building
discomfort_cold_proportion,0.16549789621318373,Building_1,building
discomfort_hot_proportion,0.5792426367461431,Building_1,building
discomfort_cold_delta_minimum,0.0,Building_1,building
discomfort_cold_delta_maximum,11.033594131469727,Building_1,building
discomfort_cold_delta_average,0.7784400158458286,Building_1,building
discomfort_hot_delta_minimum,0.0,Building_1,building
discomfort_hot_delta_maximum,11.725143432617188,Building_1,building
discomfort_hot_delta_average,3.321384906768799,Building_1,building
one_minus_thermal_resilience_proportion,,Building_1,building
power_outage_normalized_unserved_energy_total,,Building_1,building
annual_normalized_unserved_energy_total,0.0,Building_1,building
electricity_consumption_total,0.6271917284082426,Building_2,building
zero_net_energy,0.5915856373746653,Building_2,building
carbon_emissions_total,0.6208378149545207,Building_2,building
cost_total,0.5665104767420883,Building_2,building
discomfort_proportion,0.8059701492537313,Building_2,building
discomfort_cold_proportion,0.08022388059701492,Building_2,building
discomfort_hot_proportion,0.7257462686567164,Building_2,building
discomfort_cold_delta_minimum,0.0,Building_2,building
discomfort_cold_delta_maximum,9.554621696472168,Building_2,building
discomfort_cold_delta_average,0.31127471923828126,Building_2,building
discomfort_hot_delta_minimum,0.0,Building_2,building
discomfort_hot_delta_maximum,13.746614456176758,Building_2,building
discomfort_hot_delta_average,3.475462367799547,Building_2,building
one_minus_thermal_resilience_proportion,,Building_2,building
power_outage_normalized_unserved_energy_total,,Building_2,building
annual_normalized_unserved_energy_total,0.0,Building_2,building
electricity_consumption_total,0.6961497199223621,Building_3,building
zero_net_energy,0.6470790013041394,Building_3,building
carbon_emissions_total,0.6915056393584803,Building_3,building
cost_total,0.6481538102658864,Building_3,building
discomfort_proportion,0.7171381031613977,Building_3,building
discomfort_cold_proportion,0.04492512479201331,Building_3,building
discomfort_hot_proportion,0.6722129783693843,Building_3,building
discomfort_cold_delta_minimum,0.0,Building_3,building
discomfort_cold_delta_maximum,3.014556884765625,Building_3,building
discomfort_cold_delta_average,0.18758896191914876,Building_3,building
discomfort_hot_delta_minimum,0.0,Building_3,building
discomfort_hot_delta_maximum,10.63812255859375,Building_3,building
discomfort_hot_delta_average,2.76423749393887,Building_3,building
one_minus_thermal_resilience_proportion,,Building_3,building
power_outage_normalized_unserved_energy_total,,Building_3,building
annual_normalized_unserved_energy_total,0.0,Building_3,building
