time_step,reward,cumulative_reward,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
0,-7.3058061599731445,-7.3058061599731445,2.033644199371338,0.5619984865188599,1.689454197883606,4.285096883773804,4.285096883773804
1,-0.9746680855751038,-8.280474245548248,0.8462807536125183,0.18591776490211487,0.47319296002388,1.5053914785385132,5.790488362312317
2,-0.758175253868103,-9.038649499416351,0.7249863147735596,0.18461598455905914,0.4455188810825348,1.3551211804151535,7.14560954272747
3,-0.6234115958213806,-9.662061095237732,0.6327978372573853,0.1873515099287033,0.433448851108551,1.2535981982946396,8.39920774102211
4,-0.5989021062850952,-10.260963201522827,0.6071555614471436,0.20223666727542877,0.4351603388786316,1.244552567601204,9.643760308623314
5,-1.3043712377548218,-11.565334439277649,1.00062894821167,0.23087537288665771,0.49980950355529785,1.7313138246536255,11.37507413327694
6,-3.7133877277374268,-15.278722167015076,1.607621669769287,0.24817126989364624,1.033126950263977,2.8889198899269104,14.26399402320385
7,-1.1861310005187988,-16.464853167533875,0.5342340469360352,0.3452141582965851,0.8840543627738953,1.7635025680065155,16.027496591210365
8,-35.04396057128906,-51.50881373882294,4.653266429901123,2.933849573135376,2.187143325805664,9.774259328842163,25.80175592005253
9,-5.229269981384277,-56.738083720207214,0.48263463377952576,0.6722479462623596,2.1317636966705322,3.2866462767124176,29.088402196764946
10,-2.051212966442108,-58.78929668664932,0.0,0.6334824562072754,1.284489393234253,1.5610186755657196,30.649420872330666
11,-4.689141750335693,-63.478438436985016,1.8172708749771118,0.6685148477554321,0.969410240650177,3.455195963382721,34.10461683571339
12,-1.5465377569198608,-65.02497619390488,0.26597872376441956,0.9704316258430481,0.7307910919189453,1.967201441526413,36.0718182772398
13,-0.5730760097503662,-65.59805220365524,0.0,0.0,0.7570178508758545,0.0,36.0718182772398
14,0.0,-65.59805220365524,0.0,0.0,0.0,0.0,36.0718182772398
15,-4.751893997192383,-70.34994620084763,1.191725492477417,1.6593674421310425,0.7603843212127686,3.611477255821228,39.68329553306103
16,-9.426911354064941,-79.77685755491257,2.9125845432281494,0.8544104099273682,0.46232691407203674,4.229321867227554,43.91261740028858
17,-0.14878913760185242,-79.92564669251442,0.1799376904964447,0.3064201772212982,0.15006080269813538,0.6364186704158783,44.54903607070446
18,-4.8821940422058105,-84.80784073472023,1.4899202585220337,0.7243146896362305,1.4620875120162964,3.6763224601745605,48.22535853087902
19,-8.146309852600098,-92.95415058732033,2.104313373565674,0.9543315172195435,1.6755375862121582,4.7341824769973755,52.959541007876396
20,-7.343443870544434,-100.29759445786476,1.556269645690918,1.3439842462539673,1.7649859189987183,4.6652398109436035,57.62478081882
21,-4.879800796508789,-105.17739525437355,0.9365671873092651,0.3876185119152069,1.962751865386963,3.286937564611435,60.911718383431435
22,-4.623605251312256,-109.8010005056858,0.4215100109577179,0.7563884258270264,1.9681999683380127,3.146098405122757,64.05781678855419
23,-4.841708183288574,-114.64270868897438,0.3560788035392761,0.7521432042121887,2.0369577407836914,3.1451797485351562,67.20299653708935
24,-0.866813063621521,-115.5095217525959,0.35421058535575867,0.7504638433456421,0.42208048701286316,1.526754915714264,68.72975145280361
25,-27.9538516998291,-143.463373452425,3.554816246032715,3.3812859058380127,1.9707965850830078,8.906898736953735,77.63665018975735
26,0.0,-143.463373452425,0.0,0.0,0.0,0.0,77.63665018975735
27,-1.4053593873977661,-144.86873283982277,0.0,0.0,1.1854785680770874,0.0,77.63665018975735
28,-2.0654609203338623,-146.93419376015663,1.3546943664550781,0.20223666727542877,0.4351603388786316,1.9920913726091385,79.62874156236649
29,-2.168666362762451,-149.10286012291908,1.3658525943756104,0.23087537288665771,0.49980950355529785,2.096537470817566,81.72527903318405
30,-7.53865909576416,-156.64151921868324,2.357550621032715,0.8064035773277283,1.1533982753753662,4.317352473735809,86.04263150691986
31,-0.2850518822669983,-156.92657110095024,0.07796920090913773,0.19240280985832214,0.49188804626464844,0.7622600570321083,86.80489156395197
32,-3.72821906208992,-160.65479016304016,0.0,1.867614984512329,0.49013590812683105,1.9962521493434906,88.80114371329546
33,-0.5553466789424419,-161.2101368419826,0.0,0.7027061581611633,0.24809423089027405,0.5089566111564636,89.31010032445192
34,-0.14969792310148478,-161.3598347650841,0.06258083879947662,0.38181352615356445,0.0,0.4261648394167423,89.73626516386867
35,-0.15388761460781097,-161.5137223796919,0.3224653899669647,0.2233913242816925,0.0,0.33093805611133575,90.06720321998
36,-49.005916595458984,-210.51963897515088,6.852179527282715,1.0804535150527954,0.9413658976554871,8.873998939990997,98.941202159971
37,-7.889681816101074,-218.40932079125196,2.7795398235321045,0.3928546905517578,0.09749579429626465,3.269890308380127,102.21109246835113
38,-0.9139633774757385,-219.3232841687277,0.5130114555358887,0.5033379793167114,0.6304232478141785,1.6467726826667786,103.8578651510179
39,-2.121796131134033,-221.44508029986173,0.3723286986351013,1.335222601890564,0.44760259985923767,2.155153900384903,106.01301905140281
40,-4.146366119384766,-225.5914464192465,1.4751505851745605,0.7562760710716248,1.1825157403945923,3.4139423966407776,109.42696144804358
41,-1.9030125737190247,-227.49445899296552,0.881602942943573,0.0,1.0610319375991821,1.9326891042292118,111.3596505522728
42,-8.423918724060059,-235.91837771702558,2.136512279510498,0.8542097806930542,1.7690560817718506,4.759778141975403,116.1194286942482
43,-5.819547653198242,-241.73792537022382,1.7857505083084106,0.7822729349136353,1.420806884765625,3.988830327987671,120.10825902223587
44,-12.907116889953613,-254.64504226017743,3.3182435035705566,0.7648220062255859,1.145174503326416,5.228240013122559,125.33649903535843
