cost_function,value,name,level
all_time_peak_average,0.8315936625639461,District,district
annual_normalized_unserved_energy_total,0.0,District,district
carbon_emissions_total,0.7048707240038631,District,district
cost_total,0.6666023392512114,District,district
daily_one_minus_load_factor_average,1.228865753671757,District,district
daily_peak_average,1.0141832814484317,District,district
discomfort_cold_delta_average,0.43350788928844314,District,district
discomfort_cold_delta_maximum,7.276644706726074,District,district
discomfort_cold_delta_minimum,0.0,District,district
discomfort_cold_proportion,0.0899784407755186,District,district
discomfort_hot_delta_average,2.6357969822707,District,district
discomfort_hot_delta_maximum,9.934650421142578,District,district
discomfort_hot_delta_minimum,0.0,District,district
discomfort_hot_proportion,0.6005268691349664,District,district
discomfort_proportion,0.6905053099104851,District,district
electricity_consumption_total,0.7099047273089747,District,district
monthly_one_minus_load_factor_average,1.0454872333938356,District,district
one_minus_thermal_resilience_proportion,,District,district
power_outage_normalized_unserved_energy_total,,District,district
ramping_average,1.5398985355465853,District,district
zero_net_energy,0.6626792762153376,District,district
electricity_consumption_total,0.6774303171496375,Building_1,building
zero_net_energy,0.6362182581039918,Building_1,building
carbon_emissions_total,0.6766022256228399,Building_1,building
cost_total,0.648998145457956,Building_1,building
discomfort_proportion,0.6367461430575035,Building_1,building
discomfort_cold_proportion,0.18653576437587657,Building_1,building
discomfort_hot_proportion,0.45021037868162694,Building_1,building
discomfort_cold_delta_minimum,0.0,Building_1,building
discomfort_cold_delta_maximum,9.141589164733887,Building_1,building
discomfort_cold_delta_average,0.9120129691229926,Building_1,building
discomfort_hot_delta_minimum,0.0,Building_1,building
discomfort_hot_delta_maximum,11.092859268188477,Building_1,building
discomfort_hot_delta_average,2.2846923377778796,Building_1,building
one_minus_thermal_resilience_proportion,,Building_1,building
power_outage_normalized_unserved_energy_total,,Building_1,building
annual_normalized_unserved_energy_total,0.0,Building_1,building
electricity_consumption_total,0.7300212611270914,Building_2,building
zero_net_energy,0.6617201544005694,Building_2,building
carbon_emissions_total,0.7241205721513051,Building_2,building
cost_total,0.6672543567010826,Building_2,building
discomfort_proportion,0.789179104477612,Building_2,building
discomfort_cold_proportion,0.06343283582089553,Building_2,building
discomfort_hot_proportion,0.7257462686567164,Building_2,building
discomfort_cold_delta_minimum,0.0,Building_2,building
discomfort_cold_delta_maximum,9.249746322631836,Building_2,building
discomfort_cold_delta_average,0.26516559653811983,Building_2,building
discomfort_hot_delta_minimum,0.0,Building_2,building
discomfort_hot_delta_maximum,11.289619445800781,Building_2,building
discomfort_hot_delta_average,3.359920472568936,Building_2,building
one_minus_thermal_resilience_proportion,,Building_2,building
power_outage_normalized_unserved_energy_total,,Building_2,building
annual_normalized_unserved_energy_total,0.0,Building_2,building
electricity_consumption_total,0.7222626036501949,Building_3,building
zero_net_energy,0.6900994161414515,Building_3,building
carbon_emissions_total,0.7138893742374443,Building_3,building
cost_total,0.6835545155945956,Building_3,building
discomfort_proportion,0.6455906821963394,Building_3,building
discomfort_cold_proportion,0.019966722129783693,Building_3,building
discomfort_hot_proportion,0.6256239600665557,Building_3,building
discomfort_cold_delta_minimum,0.0,Building_3,building
discomfort_cold_delta_maximum,3.4385986328125,Building_3,building
discomfort_cold_delta_average,0.12334510220421685,Building_3,building
discomfort_hot_delta_minimum,0.0,Building_3,building
discomfort_hot_delta_maximum,7.421472549438477,Building_3,building
discomfort_hot_delta_average,2.2627781364652844,Building_3,building
one_minus_thermal_resilience_proportion,,Building_3,building
power_outage_normalized_unserved_energy_total,,Building_3,building
annual_normalized_unserved_energy_total,0.0,Building_3,building
