cost_function,value,name,level
all_time_peak_average,1.2938707816845658,District,district
annual_normalized_unserved_energy_total,0.0,District,district
carbon_emissions_total,0.8154099937503183,District,district
cost_total,0.7786146431638117,District,district
daily_one_minus_load_factor_average,1.2617023245424115,District,district
daily_peak_average,1.2612860879985557,District,district
discomfort_cold_delta_average,1.298772676344271,District,district
discomfort_cold_delta_maximum,9.74919319152832,District,district
discomfort_cold_delta_minimum,0.0,District,district
discomfort_cold_proportion,0.2672867497950479,District,district
discomfort_hot_delta_average,1.5043902979956734,District,district
discomfort_hot_delta_maximum,10.756918589274088,District,district
discomfort_hot_delta_minimum,0.0,District,district
discomfort_hot_proportion,0.33657517725331143,District,district
discomfort_proportion,0.6038619270483594,District,district
electricity_consumption_total,0.8183349066935427,District,district
monthly_one_minus_load_factor_average,1.0925027960782885,District,district
one_minus_thermal_resilience_proportion,,District,district
power_outage_normalized_unserved_energy_total,,District,district
ramping_average,1.9000481344541449,District,district
zero_net_energy,0.7581667083014357,District,district
electricity_consumption_total,0.8285492416999622,Building_1,building
zero_net_energy,0.7418202646537453,Building_1,building
carbon_emissions_total,0.8307382629258019,Building_1,building
cost_total,0.8031220153256223,Building_1,building
discomfort_proportion,0.6143057503506312,Building_1,building
discomfort_cold_proportion,0.3281907433380084,Building_1,building
discomfort_hot_proportion,0.2861150070126227,Building_1,building
discomfort_cold_delta_minimum,0.0,Building_1,building
discomfort_cold_delta_maximum,12.875389099121094,Building_1,building
discomfort_cold_delta_average,1.9633645057678222,Building_1,building
discomfort_hot_delta_minimum,0.0,Building_1,building
discomfort_hot_delta_maximum,11.11785888671875,Building_1,building
discomfort_hot_delta_average,1.263250896665785,Building_1,building
one_minus_thermal_resilience_proportion,,Building_1,building
power_outage_normalized_unserved_energy_total,,Building_1,building
annual_normalized_unserved_energy_total,0.0,Building_1,building
electricity_consumption_total,0.7904874791773837,Building_2,building
zero_net_energy,0.7492351154985124,Building_2,building
carbon_emissions_total,0.7832813115349542,Building_2,building
cost_total,0.7310956453363315,Building_2,building
discomfort_proportion,0.6548507462686567,Building_2,building
discomfort_cold_proportion,0.2873134328358209,Building_2,building
discomfort_hot_proportion,0.3675373134328358,Building_2,building
discomfort_cold_delta_minimum,0.0,Building_2,building
discomfort_cold_delta_maximum,10.160655975341797,Building_2,building
discomfort_cold_delta_average,1.240424390633901,Building_2,building
discomfort_hot_delta_minimum,0.0,Building_2,building
discomfort_hot_delta_maximum,11.593177795410156,Building_2,building
discomfort_hot_delta_average,1.8617301517062717,Building_2,building
one_minus_thermal_resilience_proportion,,Building_2,building
power_outage_normalized_unserved_energy_total,,Building_2,building
annual_normalized_unserved_energy_total,0.0,Building_2,building
electricity_consumption_total,0.8359679992032821,Building_3,building
zero_net_energy,0.7834447447520493,Building_3,building
carbon_emissions_total,0.8322104067901991,Building_3,building
cost_total,0.8016262688294813,Building_3,building
discomfort_proportion,0.5424292845257903,Building_3,building
discomfort_cold_proportion,0.18635607321131448,Building_3,building
discomfort_hot_proportion,0.3560732113144759,Building_3,building
discomfort_cold_delta_minimum,0.0,Building_3,building
discomfort_cold_delta_maximum,6.21153450012207,Building_3,building
discomfort_cold_delta_average,0.69252913263109,Building_3,building
discomfort_hot_delta_minimum,0.0,Building_3,building
discomfort_hot_delta_maximum,9.55971908569336,Building_3,building
discomfort_hot_delta_average,1.388189845614963,Building_3,building
one_minus_thermal_resilience_proportion,,Building_3,building
power_outage_normalized_unserved_energy_total,,Building_3,building
annual_normalized_unserved_energy_total,0.0,Building_3,building
