time_step,reward,all_rewards,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
0,-1.2643084526062012,-1.2643084526062012,2.033644199371338,0.5619984865188599,1.689454197883606,4.285096883773804,4.285096883773804
1,-0.1526956409215927,-1.4170040935277939,0.8462807536125183,0.18591776490211487,0.47319296002388,1.5053914785385132,5.790488362312317
2,-0.0928565189242363,-1.5098606124520302,0.7249863147735596,0.18461598455905914,0.4455188810825348,1.3551211804151535,7.14560954272747
3,-0.05251587927341461,-1.5623764917254448,0.6327978372573853,0.1873515099287033,0.433448851108551,1.2535981982946396,8.39920774102211
4,-0.04916585236787796,-1.6115423440933228,0.6071555614471436,0.20223666727542877,0.4351603388786316,1.244552567601204,9.643760308623314
5,-0.24413816630840302,-1.8556805104017258,1.00062894821167,0.23087537288665771,0.49980950355529785,1.7313138246536255,11.37507413327694
6,-0.7074480056762695,-2.5631285160779953,1.607621669769287,0.24817126989364624,1.033126950263977,2.8889198899269104,14.26399402320385
7,-1.763502597808838,-4.326631113886833,0.5342340469360352,0.3452141582965851,0.8840543627738953,1.7635025680065155,16.027496591210365
8,-9.774259567260742,-14.100890681147575,4.653266429901123,2.933849573135376,2.187143325805664,9.774259328842163,25.80175592005253
9,-3.2866463661193848,-17.38753704726696,0.48263463377952576,0.6722479462623596,2.1317636966705322,3.2866462767124176,29.088402196764946
10,-1.9179718494415283,-19.30550889670849,0.0,0.6334824562072754,1.284489393234253,1.5610186755657196,30.649420872330666
11,-3.455195903778076,-22.760704800486565,1.8172708749771118,0.6685148477554321,0.969410240650177,3.455195963382721,34.10461683571339
12,-1.9672014713287354,-24.7279062718153,0.26597872376441956,0.9704316258430481,0.7307910919189453,1.967201441526413,36.0718182772398
13,0.0,-24.7279062718153,0.0,0.0,0.0,0.0,36.0718182772398
14,0.0,-24.7279062718153,0.0,0.0,0.0,0.0,36.0718182772398
15,-1.3265159130096436,-26.054422184824944,0.16432055830955505,1.0962364673614502,0.06595885753631592,1.3265158832073212,37.39833416044712
16,-2.176458925008774,-28.230881109833717,1.8851795196533203,0.2912794053554535,0.0,1.944360375404358,39.34269453585148
17,-1.050235629081726,-29.281116738915443,0.1799376904964447,0.3064201772212982,0.15006080269813538,0.6364186704158783,39.97911320626736
18,-2.5602521896362305,-31.841368928551674,0.4625154137611389,0.16118374466896057,0.7676620483398438,1.3913612067699432,41.3704744130373
