time_step,reward,all_rewards,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
0,-2.1425483226776123,-2.1425483226776123,2.033644199371338,0.5619984865188599,1.689454197883606,4.285096883773804,4.285096883773804
1,-0.7526957392692566,-2.895244061946869,0.8462807536125183,0.18591776490211487,0.47319296002388,1.5053914785385132,5.790488362312317
2,-0.677560567855835,-3.572804629802704,0.7249863147735596,0.18461598455905914,0.4455188810825348,1.3551211804151535,7.14560954272747
3,-0.6267991065979004,-4.199603736400604,0.6327978372573853,0.1873515099287033,0.433448851108551,1.2535981982946396,8.39920774102211
4,-0.6222763061523438,-4.821880042552948,0.6071555614471436,0.20223666727542877,0.4351603388786316,1.244552567601204,9.643760308623314
5,-0.8656569123268127,-5.687536954879761,1.00062894821167,0.23087537288665771,0.49980950355529785,1.7313138246536255,11.37507413327694
6,-1.4444599151611328,-7.1319968700408936,1.607621669769287,0.24817126989364624,1.033126950263977,2.8889198899269104,14.26399402320385
7,-1.763502597808838,-8.895499467849731,0.5342340469360352,0.3452141582965851,0.8840543627738953,1.7635025680065155,16.027496591210365
8,-9.774259567260742,-18.669759035110474,4.653266429901123,2.933849573135376,2.187143325805664,9.774259328842163,25.80175592005253
9,-3.2866463661193848,-21.95640540122986,0.48263463377952576,0.6722479462623596,2.1317636966705322,3.2866462767124176,29.088402196764946
10,-1.9179718494415283,-23.874377250671387,0.0,0.6334824562072754,1.284489393234253,1.5610186755657196,30.649420872330666
11,-3.455195903778076,-27.329573154449463,1.8172708749771118,0.6685148477554321,0.969410240650177,3.455195963382721,34.10461683571339
12,-1.9672014713287354,-29.2967746257782,0.26597872376441956,0.9704316258430481,0.7307910919189453,1.967201441526413,36.0718182772398
13,-4.788520574569702,-34.0852952003479,2.8165736198425293,1.9719469547271729,0.0,4.156687498092651,40.22850577533245
14,0.0,-34.0852952003479,0.0,0.0,0.0,0.0,40.22850577533245
15,-1.3265159130096436,-35.411811113357544,0.16432055830955505,1.0962364673614502,0.06595885753631592,1.3265158832073212,41.55502165853977
16,-2.176458925008774,-37.58827003836632,1.8851795196533203,0.2912794053554535,0.0,1.944360375404358,43.49938203394413
17,-1.9092559814453125,-39.49752601981163,0.1799376904964447,0.3064201772212982,0.15006080269813538,0.6364186704158783,44.13580070436001
18,-4.174083709716797,-43.67160972952843,0.4625154137611389,0.16118374466896057,0.7676620483398438,1.3913612067699432,45.52716191112995
19,-7.347663879394531,-51.01927360892296,1.0769085884094238,0.3912005126476288,0.9811120629310608,2.4492211639881134,47.976383075118065
20,-7.140835285186768,-58.160108894109726,0.5288646817207336,0.780853271484375,1.0705604553222656,2.3802784085273743,50.35666148364544
21,-9.86081314086914,-68.02092203497887,0.9365671873092651,0.3876185119152069,1.962751865386963,3.286937564611435,53.643599048256874
22,-1.2914836406707764,-69.31240567564964,0.4215100109577179,0.19325745105743408,1.9681999683380127,2.5829674303531647,56.22656647861004
23,-1.2910244464874268,-70.60343012213707,0.3560788035392761,0.18901224434375763,2.0369577407836914,2.582048788666725,58.808615267276764
24,-0.4818119406700134,-71.08524206280708,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,59.77223917841911
25,-2.7604360580444336,-73.84567812085152,2.407548666000366,1.3054704666137695,1.8078527450561523,5.520871877670288,65.2931110560894
26,-0.4683615565299988,-74.31403967738152,0.3514370918273926,0.16868312656879425,0.4166029393672943,0.9367231577634811,66.22983421385288
27,-0.8624901175498962,-75.17652979493141,0.35007867217063904,0.1873515099287033,1.1875500679016113,1.7249802500009537,67.95481446385384
28,-0.996045708656311,-76.17257550358772,1.3546943664550781,0.20223666727542877,0.4351603388786316,1.9920913726091385,69.94690583646297
29,-1.0482687950134277,-77.22084429860115,1.3658525943756104,0.23087537288665771,0.49980950355529785,2.096537470817566,72.04344330728054
30,-1.0161956548690796,-78.23703995347023,1.3301458358764648,0.24327263236045837,0.4589728116989136,2.032391279935837,74.07583458721638
31,-0.7622600793838501,-78.99930003285408,0.07796920090913773,0.19240280985832214,0.49188804626464844,0.7622600570321083,74.83809464424849
32,-5.003554582595825,-84.0028546154499,0.0,4.513418674468994,0.49013590812683105,4.642055839300156,79.48015048354864
33,-0.24809423089027405,-84.25094884634018,0.0,0.0,0.24809423089027405,0.0,79.48015048354864
34,-0.06265433132648468,-84.31360317766666,0.06265433132648468,0.0,0.0,0.0,79.48015048354864
35,-0.5391436815261841,-84.85274685919285,0.3224653899669647,0.21667829155921936,0.0,0.3242250233888626,79.8043755069375
36,-4.797369956970215,-89.65011681616306,4.797369956970215,0.0,0.0,4.304076500236988,84.10845200717449
37,-1.7521350383758545,-91.40225185453892,1.7521350383758545,0.0,0.0,0.984929084777832,85.09338109195232
38,0.0,-91.40225185453892,0.0,0.0,0.0,0.0,85.09338109195232
39,-0.7720916271209717,-92.17434348165989,0.0,0.7720916271209717,0.0,0.0,85.09338109195232
40,-1.1289808750152588,-93.30332435667515,0.447745680809021,0.19314506649971008,0.4880902171134949,1.128980964422226,86.22236205637455
41,-1.0998191833496094,-94.40314354002476,0.0,0.0,0.3666064143180847,0.21085864678025246,86.4332207031548
42,-7.424450397491455,-101.82759393751621,1.109107494354248,0.2910788059234619,1.074630618095398,2.474816918373108,88.90803762152791
43,-5.111607074737549,-106.93920101225376,0.7583456039428711,0.21914196014404297,0.7263814806938171,1.7038690447807312,90.61190666630864
44,-8.829835891723633,-115.7690369039774,2.2908387184143066,0.20169100165367126,0.4507490396499634,2.9432787597179413,93.55518542602658
45,-4.592558860778809,-120.3615957647562,0.6353296637535095,0.19623863697052002,0.6992846727371216,1.5308529734611511,95.08603839948773
46,-0.7145102024078369,-121.07610596716404,0.5435421466827393,0.19325745105743408,0.6922207474708557,1.429020345211029,96.51505874469876
