cost_function,value,name,level
all_time_peak_average,0.8315936625639461,District,district
annual_normalized_unserved_energy_total,0.0,District,district
carbon_emissions_total,0.4583232452143567,District,district
cost_total,0.4272972451275329,District,district
daily_one_minus_load_factor_average,1.344143139235036,District,district
daily_peak_average,0.7678984032962427,District,district
discomfort_cold_delta_average,0.024747716497491908,District,district
discomfort_cold_delta_maximum,4.453703880310059,District,district
discomfort_cold_delta_minimum,0.0,District,district
discomfort_cold_proportion,0.004983846545672758,District,district
discomfort_hot_delta_average,8.05983938464412,District,district
discomfort_hot_delta_maximum,15.082481384277344,District,district
discomfort_hot_delta_minimum,0.0,District,district
discomfort_hot_proportion,0.9594728591281526,District,district
discomfort_proportion,0.9644567056738254,District,district
electricity_consumption_total,0.4605498114295103,District,district
monthly_one_minus_load_factor_average,1.127386061274692,District,district
one_minus_thermal_resilience_proportion,,District,district
power_outage_normalized_unserved_energy_total,,District,district
ramping_average,1.1516262623024949,District,district
zero_net_energy,0.36033619512723364,District,district
electricity_consumption_total,0.4207256072157512,Building_1,building
zero_net_energy,0.2846315689535286,Building_1,building
carbon_emissions_total,0.4204198031999531,Building_1,building
cost_total,0.39230109691790116,Building_1,building
discomfort_proportion,0.9523141654978962,Building_1,building
discomfort_cold_proportion,0.011220196353436185,Building_1,building
discomfort_hot_proportion,0.94109396914446,Building_1,building
discomfort_cold_delta_minimum,0.0,Building_1,building
discomfort_cold_delta_maximum,8.548577308654785,Building_1,building
discomfort_cold_delta_average,0.057358186774783666,Building_1,building
discomfort_hot_delta_minimum,0.0,Building_1,building
discomfort_hot_delta_maximum,16.79342269897461,Building_1,building
discomfort_hot_delta_average,9.185590651300219,Building_1,building
one_minus_thermal_resilience_proportion,,Building_1,building
power_outage_normalized_unserved_energy_total,,Building_1,building
annual_normalized_unserved_energy_total,0.0,Building_1,building
electricity_consumption_total,0.44957647729191375,Building_2,building
zero_net_energy,0.3548677276293707,Building_2,building
carbon_emissions_total,0.4478248674469898,Building_2,building
cost_total,0.41594217885565266,Building_2,building
discomfort_proportion,0.9626865671641791,Building_2,building
discomfort_cold_proportion,0.0037313432835820895,Building_2,building
discomfort_hot_proportion,0.9589552238805971,Building_2,building
discomfort_cold_delta_minimum,0.0,Building_2,building
discomfort_cold_delta_maximum,4.580432891845703,Building_2,building
discomfort_cold_delta_average,0.01621205276913113,Building_2,building
discomfort_hot_delta_minimum,0.0,Building_2,building
discomfort_hot_delta_maximum,14.772623062133789,Building_2,building
discomfort_hot_delta_average,6.901928022172716,Building_2,building
one_minus_thermal_resilience_proportion,,Building_2,building
power_outage_normalized_unserved_energy_total,,Building_2,building
annual_normalized_unserved_energy_total,0.0,Building_2,building
electricity_consumption_total,0.5113473497808658,Building_3,building
zero_net_energy,0.4415092887988015,Building_3,building
carbon_emissions_total,0.5067250649961274,Building_3,building
cost_total,0.4736484596090448,Building_3,building
discomfort_proportion,0.978369384359401,Building_3,building
discomfort_cold_proportion,0.0,Building_3,building
discomfort_hot_proportion,0.978369384359401,Building_3,building
discomfort_cold_delta_minimum,0.0,Building_3,building
discomfort_cold_delta_maximum,0.2321014404296875,Building_3,building
discomfort_cold_delta_average,0.0006729099485609266,Building_3,building
discomfort_hot_delta_minimum,0.0,Building_3,building
discomfort_hot_delta_maximum,13.681398391723633,Building_3,building
discomfort_hot_delta_average,8.091999480459425,Building_3,building
one_minus_thermal_resilience_proportion,,Building_3,building
power_outage_normalized_unserved_energy_total,,Building_3,building
annual_normalized_unserved_energy_total,0.0,Building_3,building
