time_step,reward,all_rewards,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
0,-7.3058061599731445,-7.3058061599731445,2.033644199371338,0.5619984865188599,1.689454197883606,4.285096883773804,4.285096883773804
1,-0.9746680855751038,-8.280474245548248,0.8462807536125183,0.18591776490211487,0.47319296002388,1.5053914785385132,5.790488362312317
2,-0.758175253868103,-9.038649499416351,0.7249863147735596,0.18461598455905914,0.4455188810825348,1.3551211804151535,7.14560954272747
3,-0.6234115958213806,-9.662061095237732,0.6327978372573853,0.1873515099287033,0.433448851108551,1.2535981982946396,8.39920774102211
4,-0.5989021062850952,-10.260963201522827,0.6071555614471436,0.20223666727542877,0.4351603388786316,1.244552567601204,9.643760308623314
5,-1.3043712377548218,-11.565334439277649,1.00062894821167,0.23087537288665771,0.49980950355529785,1.7313138246536255,11.37507413327694
6,-3.7133877277374268,-15.278722167015076,1.607621669769287,0.24817126989364624,1.033126950263977,2.8889198899269104,14.26399402320385
7,-1.1861310005187988,-16.464853167533875,0.5342340469360352,0.3452141582965851,0.8840543627738953,1.7635025680065155,16.027496591210365
8,-35.04396057128906,-51.50881373882294,4.653266429901123,2.933849573135376,2.187143325805664,9.774259328842163,25.80175592005253
9,-5.229269981384277,-56.738083720207214,0.48263463377952576,0.6722479462623596,2.1317636966705322,3.2866462767124176,29.088402196764946
10,-2.051212966442108,-58.78929668664932,0.0,0.6334824562072754,1.284489393234253,1.5610186755657196,30.649420872330666
11,-4.689141750335693,-63.478438436985016,1.8172708749771118,0.6685148477554321,0.969410240650177,3.455195963382721,34.10461683571339
12,-1.5465377569198608,-65.02497619390488,0.26597872376441956,0.9704316258430481,0.7307910919189453,1.967201441526413,36.0718182772398
13,-4.604753017425537,-69.62972921133041,0.0,0.0,2.1458687782287598,0.5722458958625793,36.64406417310238
14,0.0,-69.62972921133041,0.0,0.0,0.0,0.0,36.64406417310238
15,-32.412025451660156,-102.04175466299057,3.3655996322631836,4.297515869140625,1.6174429655075073,9.280558466911316,45.924622640013695
16,-1.0841268301010132,-103.12588149309158,0.0,0.4465761184692383,0.9405831098556519,1.2175289392471313,47.142151579260826
17,0.0,-103.12588149309158,0.0,0.0,0.0,0.0,47.142151579260826
18,-1.4098010063171387,-104.53568249940872,0.0,1.1873503923416138,0.0,0.0,47.142151579260826
19,-1.2350949347019196,-105.77077743411064,1.066388487815857,0.0,0.3129066228866577,0.6951030492782593,47.837254628539085
20,-1.425797551870346,-107.19657498598099,0.5288646817207336,0.0,1.0705604553222656,0.48962122201919556,48.32687585055828
21,-4.857138633728027,-112.05371361970901,0.9365671873092651,0.3571918308734894,1.962751865386963,3.2565108835697174,51.583386734128
22,-4.08882999420166,-116.14254361391068,0.4215100109577179,0.19325745105743408,1.9681999683380127,2.5829674303531647,54.16635416448116
23,-4.311714172363281,-120.45425778627396,0.3560788035392761,0.18901224434375763,2.0369577407836914,2.582048788666725,56.74840295314789
24,-0.3387106657028198,-120.79296845197678,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,57.71202686429024
25,-0.3321029543876648,-121.12507140636444,0.3527388870716095,0.17920845746994019,0.41900184750556946,0.9509491920471191,58.66297605633736
26,-0.32552003860473633,-121.45059144496918,0.3514370918273926,0.16868312656879425,0.4166029393672943,0.9367231577634811,59.59969921410084
27,-1.5679309368133545,-123.01852238178253,0.35007867217063904,0.1873515099287033,1.1875500679016113,1.7249802500009537,61.32467946410179
28,-2.0654609203338623,-125.0839833021164,1.3546943664550781,0.20223666727542877,0.4351603388786316,1.9920913726091385,63.31677083671093
29,-2.168666362762451,-127.25264966487885,1.3658525943756104,0.23087537288665771,0.49980950355529785,2.096537470817566,65.4133083075285
30,-2.039125442504883,-129.29177510738373,1.3301458358764648,0.24327263236045837,0.4589728116989136,2.032391279935837,67.44569958746433
31,-0.2850518822669983,-129.57682698965073,0.07796920090913773,0.19240280985832214,0.49188804626464844,0.7622600570321083,68.20795964449644
32,-1.958384782075882,-131.5352117717266,0.0,1.310782790184021,0.49013590812683105,1.4394199550151825,69.64737959951162
33,-1.6638945452868938,-133.1991063170135,0.0,1.2658371925354004,0.24809423089027405,1.0820964872837067,70.72947608679533
34,-0.1497071268968284,-133.34881344391033,0.06265433132648468,0.38181352615356445,0.0,0.4262383319437504,71.15571441873908
35,-0.15388761460781097,-133.50270105851814,0.3224653899669647,0.2233913242816925,0.0,0.33093805611133575,71.48665247485042
36,-23.014759063720703,-156.51746012223884,4.797369956970215,0.0,0.0,4.304076500236988,75.7907289750874
37,-3.069977283477783,-159.58743740571663,1.7521350383758545,0.0,0.0,0.984929084777832,76.77565805986524
38,0.0,-159.58743740571663,0.0,0.0,0.0,0.0,76.77565805986524
39,-0.5961254835128784,-160.1835628892295,0.0,0.7720916271209717,0.0,0.0,76.77565805986524
40,-0.47601327300071716,-160.65957616223022,0.447745680809021,0.19314506649971008,0.4880902171134949,1.128980964422226,77.90463902428746
41,-0.13440026342868805,-160.7939764256589,0.0,0.0,0.3666064143180847,0.21085864678025246,78.11549767106771
42,-2.469677209854126,-163.26365363551304,1.109107494354248,0.2910788059234619,1.074630618095398,2.474816918373108,80.59031458944082
43,-1.1507413387298584,-164.4143949742429,0.7583456039428711,0.21914196014404297,0.7263814806938171,1.7038690447807312,82.29418363422155
44,-5.491796016693115,-169.906190990936,2.2908387184143066,0.20169100165367126,0.4507490396499634,2.9432787597179413,85.2374623939395
45,-0.9311524629592896,-170.8373434538953,0.6353296637535095,0.19623863697052002,0.6992846727371216,1.5308529734611511,86.76831536740065
