time_step,reward,all_rewards,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
0,-11.275240898132324,-11.275240898132324,2.033644199371338,0.5619984865188599,1.689454197883606,4.285096883773804,4.285096883773804
1,-4.0847843289375305,-15.360025227069855,0.8462807536125183,0.18591776490211487,0.47319296002388,1.5053914785385132,5.790488362312317
2,-3.636069416999817,-18.99609464406967,0.7249863147735596,0.18461598455905914,0.4455188810825348,1.3551211804151535,7.14560954272747
3,-3.6214816570281982,-22.61757630109787,0.6327978372573853,0.1873515099287033,0.433448851108551,1.2535981982946396,8.39920774102211
4,-3.5679948925971985,-26.18557119369507,0.6071555614471436,0.20223666727542877,0.4351603388786316,1.244552567601204,9.643760308623314
5,-5.101128995418549,-31.286700189113617,1.00062894821167,0.23087537288665771,0.49980950355529785,1.7313138246536255,11.37507413327694
6,-8.166998147964478,-39.453698337078094,1.607621669769287,0.24817126989364624,1.033126950263977,2.8889198899269104,14.26399402320385
7,-5.449971318244934,-44.90366965532303,0.5342340469360352,0.3452141582965851,0.8840543627738953,1.7635025680065155,16.027496591210365
8,-28.785768032073975,-73.689437687397,4.653266429901123,2.933849573135376,2.187143325805664,9.774259328842163,25.80175592005253
9,-9.824753284454346,-83.51419097185135,0.48263463377952576,0.6722479462623596,2.1317636966705322,3.2866462767124176,29.088402196764946
10,-5.8040266036987305,-89.31821757555008,0.0,0.6334824562072754,1.284489393234253,1.5610186755657196,30.649420872330666
11,-7.760065853595734,-97.07828342914581,1.8172708749771118,0.6685148477554321,0.969410240650177,3.455195963382721,34.10461683571339
12,-18.068639397621155,-115.14692282676697,0.26597872376441956,0.9704316258430481,0.7307910919189453,1.967201441526413,36.0718182772398
13,-11.585952877998352,-126.73287570476532,0.7617638111114502,0.8456850647926331,2.1458687782287598,3.753317654132843,39.82513593137264
14,-10.237207233905792,-136.9700829386711,1.1042695045471191,0.9623680114746094,0.6150459051132202,2.6816834211349487,42.50681935250759
15,-199.77474975585938,-336.7448326945305,3.3655996322631836,4.297515869140625,1.6174429655075073,9.280558466911316,51.78737781941891
16,-173.71446561813354,-510.45929831266403,4.0934271812438965,0.4465761184692383,0.9405831098556519,5.480586409568787,57.267964228987694
17,-196.21462711691856,-706.6739254295826,0.18822060525417328,0.31456097960472107,0.1994214504957199,0.7022030353546143,57.97016726434231
18,-57.46275569498539,-764.136681124568,1.6145128011703491,0.1620878130197525,1.7380175590515137,3.5146181732416153,61.48478543758392
19,-21.006034016609192,-785.1427151411772,1.033536672592163,0.5874648094177246,1.2083773612976074,2.829378843307495,64.31416428089142
20,-17.77416491508484,-802.916880056262,2.5424444675445557,0.0,1.4813404083251953,3.859474927186966,68.17363920807838
21,-101.15908569097519,-904.0759657472372,0.9365671873092651,0.3484174609184265,1.962751865386963,3.2477365136146545,71.42137572169304
22,-84.74262529611588,-988.8185910433531,0.4215100109577179,0.19325745105743408,1.9681999683380127,2.5829674303531647,74.0043431520462
23,-150.72681057453156,-1139.5454016178846,0.3560788035392761,0.18901224434375763,2.0369577407836914,2.582048788666725,76.58639194071293
24,-161.13377103209496,-1300.6791726499796,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,77.55001585185528
25,-220.103869587183,-1520.7830422371626,0.3527388870716095,0.17920845746994019,0.41900184750556946,0.9509491920471191,78.5009650439024
26,-226.8465316593647,-1747.6295738965273,0.3514370918273926,0.16868312656879425,0.4166029393672943,0.9367231577634811,79.43768820166588
27,-215.04183954000473,-1962.671413436532,0.35007867217063904,0.1873515099287033,1.1875500679016113,1.7249802500009537,81.16266845166683
28,-212.22104263305664,-2174.8924560695887,1.3546943664550781,0.20223666727542877,0.4351603388786316,1.9920913726091385,83.15475982427597
29,-221.5336042046547,-2396.4260602742434,1.3658525943756104,0.23087537288665771,0.49980950355529785,2.096537470817566,85.25129729509354
30,-230.43399620056152,-2626.860056474805,1.3301458358764648,0.24327263236045837,0.4589728116989136,2.032391279935837,87.28368857502937
31,-245.7069000452757,-2872.5669565200806,0.07796920090913773,0.19240280985832214,0.49188804626464844,0.7622600570321083,88.04594863206148
32,-167.91226494312286,-3040.4792214632034,0.0,1.310782790184021,0.49013590812683105,1.4394199550151825,89.48536858707666
33,-159.96530389785767,-3200.444525361061,0.0,1.2658371925354004,0.24809423089027405,1.0820964872837067,90.56746507436037
34,-261.1480061262846,-3461.5925314873457,0.06265433132648468,0.38181352615356445,0.0,0.4262383319437504,90.99370340630412
35,-304.0442867279053,-3765.636818215251,0.3224653899669647,0.2233913242816925,0.0,0.33093805611133575,91.32464146241546
36,-368.1325511932373,-4133.769369408488,4.797369956970215,0.0,0.0,4.304076500236988,95.62871796265244
37,-178.77655696868896,-4312.545926377177,3.8069448471069336,0.9559856653213501,0.7919212579727173,5.554851770401001,101.18356973305345
38,-193.25497913360596,-4505.800905510783,1.5404163599014282,1.0664689540863037,1.3248486518859863,3.9317339658737183,105.11530369892716
39,-161.79326701164246,-4667.594172522426,1.399733543395996,1.8983535766601562,1.1420280933380127,4.440115213394165,109.55541891232133
40,-151.70901775360107,-4819.303190276027,2.5025556087493896,1.3194069862365723,1.876941204071045,5.698903799057007,115.25432271137834
41,-80.51626551151276,-4899.8194557875395,1.9090077877044678,1.1163161993026733,1.7554574012756348,4.780781388282776,120.03510409966111
42,-92.53008508682251,-4992.349540874362,3.163917303085327,1.4173407554626465,2.4634814262390137,7.044739484786987,127.0798435844481
43,-53.14883613586426,-5045.498377010226,2.81315541267395,1.3454039096832275,2.115232467651367,6.273791790008545,133.35363537445664
44,-27.832927227020264,-5073.3313042372465,4.345648288726807,1.3279529809951782,1.8396000862121582,7.513201355934143,140.8668367303908
45,-13.411977767944336,-5086.743282005191,2.6901395320892334,1.3225005865097046,2.0881357192993164,6.100775837898254,146.96761256828904
46,-159.4169421195984,-5246.160224124789,0.5435421466827393,0.19325745105743408,0.6922207474708557,1.429020345211029,148.39663291350007
47,-182.6224658191204,-5428.78268994391,0.37498530745506287,0.18901224434375763,0.4267451763153076,0.9907427281141281,149.3873756416142
48,-202.6128853559494,-5631.395575299859,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,150.35099955275655
49,-13.137060165405273,-5644.532635465264,2.407548666000366,1.312179684638977,1.8078527450561523,5.527581095695496,155.87858064845204
50,-13.147453308105469,-5657.68008877337,2.4062469005584717,1.3108779191970825,1.805453896522522,5.522578716278076,161.40115936473012
51,-27.04500412940979,-5684.72509290278,0.3348560631275177,0.1873515099287033,0.4188297688961029,0.9410373419523239,162.34219670668244
52,-43.17072808742523,-5727.895820990205,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,163.328200686723
53,-65.52783203125,-5793.423653021455,0.3487769067287445,0.23087537288665771,0.49980950355529785,1.0794617831707,164.4076624698937
54,-83.10427498817444,-5876.527928009629,0.30258339643478394,0.23897044360637665,0.4503684341907501,0.9919222742319107,165.3995847441256
55,-111.58547306060791,-5988.113401070237,0.5197288393974304,0.2986651062965393,0.31038662791252136,1.128780573606491,166.5283653177321
56,-123.45436242222786,-6111.567763492465,0.794775664806366,0.2044009417295456,0.8659823536872864,1.865158960223198,168.3935242779553
57,-104.96387803554535,-6216.53164152801,0.0,0.22833411395549774,0.42561206221580505,0.11358465254306793,168.50710893049836
58,-127.91799042373896,-6344.449631951749,0.0,0.04807596653699875,0.7963051795959473,0.0,168.50710893049836
59,-22.248931884765625,-6366.698563836515,3.065584659576416,3.5271084308624268,2.455263614654541,9.047956705093384,177.55506563559175
60,-8.965999603271484,-6375.664563439786,0.968116044998169,1.4920241832733154,1.2707399129867554,3.7308801412582397,181.28594577684999
61,-24.593692779541016,-6400.258256219327,1.290348768234253,0.9435139298439026,8.39208698272705,10.625949680805206,191.9118954576552
62,-8.055585861206055,-6408.3138420805335,1.3718637228012085,0.9573377966880798,1.3289703130722046,3.658171832561493,195.57006729021668
63,-15.388605117797852,-6423.702447198331,3.6161797046661377,1.112687587738037,1.9139076471328735,6.642774939537048,202.21284222975373
64,-14.398277282714844,-6438.100724481046,2.9555418491363525,1.137540578842163,2.6106719970703125,6.703754425048828,208.91659665480256
65,-12.565651893615723,-6450.666376374662,2.1987667083740234,1.3441309928894043,2.071558952331543,5.614456653594971,214.53105330839753
66,-16.159576416015625,-6466.825952790678,3.041545867919922,1.4397622346878052,3.354757070541382,7.836065173149109,222.36711848154664
67,-15.331048965454102,-6482.157001756132,2.887971878051758,1.4853764772415161,2.71083664894104,7.084185004234314,229.45130348578095
68,-14.41244888305664,-6496.569450639188,2.665567398071289,1.4909443855285645,2.5525734424591064,6.70908522605896,236.16038871183991
69,-14.76012897491455,-6511.329579614103,2.6901395320892334,1.5740883350372314,2.5788698196411133,6.843097686767578,243.0034863986075
70,-12.940910339355469,-6524.270489953458,2.5373358726501465,1.3195194005966187,1.8248319625854492,5.681687235832214,248.6851736344397
71,-12.677136421203613,-6536.947626374662,2.9260518550872803,1.3152742385864258,1.815596103668213,6.056922197341919,254.74209583178163
72,-11.899852752685547,-6548.8474791273475,2.4142777919769287,1.3135948181152344,1.8109314441680908,5.538804054260254,260.2808998860419
73,-11.456110000610352,-6560.303589127958,2.407548666000366,1.312179684638977,1.8078527450561523,5.527581095695496,265.8084809817374
74,-12.199480056762695,-6572.5030691847205,2.4062469005584717,1.3108779191970825,1.805453896522522,5.522578716278076,271.33105969801545
75,-12.708377838134766,-6585.211447022855,2.3896658420562744,1.3136134147644043,1.8076807260513306,5.510959982872009,276.84201968088746
76,-12.696625709533691,-6597.908072732389,2.403416872024536,1.3284986019134521,1.8240113258361816,5.55592679977417,282.39794648066163
77,-15.968805313110352,-6613.876878045499,3.4225449562072754,1.3571373224258423,1.9166030883789062,6.696285367012024,289.09423184767365
78,-5.961694717407227,-6619.838572762907,0.3598918616771698,0.25422030687332153,1.9131399393081665,2.527252107858658,291.6214839555323
79,-3.5629258155822754,-6623.401498578489,0.500566840171814,0.3611260652542114,0.6291292905807495,1.490822196006775,293.1123061515391
80,-4.871799468994141,-6628.273298047483,0.14558805525302887,0.36487680673599243,1.722813367843628,2.2332782298326492,295.34558438137174
81,-1.7244934737682343,-6629.997791521251,0.0,0.37557753920555115,0.5333736538887024,0.7092030495405197,296.05478743091226
82,-3.036193370819092,-6633.03398489207,0.10277063399553299,0.30680543184280396,0.9375355243682861,1.347111590206623,297.4018990211189
83,-0.667590856552124,-6633.701575748622,0.0,0.2927956283092499,0.24159787595272064,0.18402914702892303,297.5859281681478
84,-8.740448951721191,-6642.442024700344,1.5675231218338013,1.3236687183380127,2.2032108306884766,5.0944026708602905,302.6803308390081
85,-10.804455757141113,-6653.246480457485,1.951366901397705,3.2922091484069824,1.485586404800415,6.7291624546051025,309.4094932936132
86,-4.875060439109802,-6658.1215408965945,1.4800269603729248,0.0,1.037331461906433,2.299596920609474,311.70909021422267
87,-12.922257423400879,-6671.043798319995,2.573745012283325,1.6916704177856445,0.0,4.159240111708641,315.8683303259313
88,-30.345800280570984,-6701.389598600566,0.0,0.2695463001728058,0.0,0.017574239522218704,315.88590456545353
89,-60.56502777338028,-6761.954626373947,0.968178391456604,1.300087571144104,0.25767698884010315,2.525942951440811,318.41184751689434
90,-9.188637733459473,-6771.143264107406,1.5506185293197632,0.4911161959171295,1.8021348714828491,3.843869596719742,322.2557171136141
91,-3.2729233503341675,-6774.41618745774,0.5513237714767456,0.0,0.9647242426872253,1.0563223361968994,323.312039449811
92,-2.7617302536964417,-6777.177917711437,0.8952211737632751,0.3255091607570648,0.0,0.9856908619403839,324.29773031175137
93,-18.356719851493835,-6795.534637562931,0.5447744131088257,0.3876185119152069,0.8165318369865417,1.7489247620105743,326.04665507376194
94,-37.68320918083191,-6833.2178467437625,0.6589604616165161,0.3296126127243042,0.963146448135376,1.9517195224761963,327.99837459623814
95,-58.574093878269196,-6891.791940622032,0.3560788035392761,0.3141602873802185,0.5265489816665649,1.1967880725860596,329.1951626688242
96,-70.53365662693977,-6962.3255972489715,0.35421058535575867,0.18733283877372742,0.45272377133369446,0.9942671954631805,330.1894298642874
97,-45.471290588378906,-7007.79688783735,7.6629767417907715,5.639030456542969,4.746506690979004,18.048513889312744,348.2379437536001
98,-29.051822662353516,-7036.848710499704,4.614459037780762,2.5923991203308105,4.377359390258789,11.584217548370361,359.8221613019705
99,0.0,-7036.848710499704,0.0,0.0,0.0,0.0,359.8221613019705
100,0.0,-7036.848710499704,0.0,0.0,0.0,0.0,359.8221613019705
101,-1.3434285521507263,-7038.192139051855,0.30639246106147766,0.19243298470973969,0.0,0.3620917946100235,360.1842530965805
102,-4.94744873046875,-7043.139587782323,1.0784878730773926,0.2409534454345703,0.45433443784713745,1.7737757563591003,361.9580288529396
103,-12.04326343536377,-7055.182851217687,1.406815528869629,1.11617112159729,0.3085762858390808,2.8315629363059998,364.7895917892456
104,-3.358370065689087,-7058.541221283376,0.26671406626701355,0.23807062208652496,1.4399466514587402,1.9447313398122787,366.7343231290579
105,-9.674198865890503,-7068.215420149267,0.0,0.23039452731609344,0.0,0.0,366.7343231290579
106,-13.784957885742188,-7082.000378035009,0.0,0.0,0.0,0.0,366.7343231290579
107,-27.009856522083282,-7109.010234557092,0.0,0.5092339515686035,0.0,0.0,366.7343231290579
108,-44.799953788518906,-7153.810188345611,0.0,2.2400994300842285,0.11997632682323456,1.393237218260765,368.12756034731865
109,-7.361823081970215,-7161.172011427581,1.2809380292892456,0.9935426712036133,0.9344885349273682,3.208969235420227,371.3365295827389
110,-7.630653500556946,-7168.802664928138,1.1589199304580688,0.8650466203689575,0.8421796560287476,2.866146206855774,374.20267578959465
111,-69.80979537963867,-7238.612460307777,0.0,0.0,0.0,0.0,374.20267578959465
112,-204.74359893798828,-7443.356059245765,2.716604471206665,3.0543131828308105,1.3753924369812012,7.146310091018677,381.3489858806133
113,-195.29826539754868,-7638.654324643314,1.0483064651489258,0.23913535475730896,3.240521192550659,4.527963012456894,385.8769488930702
114,-56.867611795663834,-7695.521936438978,1.5000286102294922,0.16117632389068604,2.4582908153533936,4.119495749473572,389.9964446425438
115,-53.98166432976723,-7749.503600768745,0.7413071393966675,0.22004583477973938,2.960273504257202,3.921626478433609,393.9180711209774
116,-156.76768887043,-7906.271289639175,0.4064730107784271,0.0,0.9097221493721008,0.7505225837230682,394.66859370470047
117,-187.65826296806335,-8093.929552607238,0.3636639416217804,0.0,0.4430446922779083,0.0,394.66859370470047
118,-212.6748692393303,-8306.604421846569,0.5967347025871277,0.2904224693775177,0.7095414996147156,1.596698671579361,396.26529237627983
119,-222.3151694238186,-8528.919591270387,0.5923177599906921,0.18901224434375763,0.4267451763153076,1.2080751806497574,397.4733675569296
120,-244.45308509469032,-8773.372676365077,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,398.43699146807194
121,-45.179866790771484,-8818.552543155849,7.662906169891357,5.6388068199157715,4.748212814331055,18.049925804138184,416.4869172722101
122,0.0,-8818.552543155849,0.0,0.0,0.0,0.0,416.4869172722101
123,-19.419292449951172,-8837.9718356058,2.942964553833008,0.975430428981781,3.172767162322998,7.091162145137787,423.5780794173479
124,-2.546875,-8840.5187106058,0.33803442120552063,0.19552692770957947,0.4351603388786316,0.9687216877937317,424.54680110514164
125,-4.53908109664917,-8845.05779170245,0.9524089097976685,0.23087537288665771,0.49980950355529785,1.683093786239624,426.22989489138126
126,-35.559425354003906,-8880.617217056453,5.020469665527344,0.29751452803611755,7.931743621826172,13.249727815389633,439.4796227067709
127,-2.666071891784668,-8883.283288948238,0.10226792097091675,0.28070199489593506,0.628534197807312,1.0115041136741638,440.49112682044506
128,-18.0088033080101,-8901.292092256248,0.0,0.26006796956062317,0.4669853746891022,0.5076160728931427,440.9987428933382
129,-41.30902288854122,-8942.60111514479,4.173412322998047,0.13157224655151367,0.39724376797676086,4.702228337526321,445.7009712308645
130,-43.31706523895264,-8985.918180383742,0.0,0.10908318310976028,0.10659606009721756,0.0,445.7009712308645
131,-36.58595936000347,-9022.504139743745,0.0,0.010712550953030586,0.0,0.0,445.7009712308645
132,-10.814338684082031,-9033.318478427827,2.919153928756714,1.2433966398239136,0.786339521408081,4.9488900899887085,450.64986132085323
133,-8.687986195087433,-9042.006464622915,0.854030191898346,0.868255615234375,0.631121039390564,2.353406846523285,453.0032681673765
134,-7.042586445808411,-9049.049051068723,1.4102591276168823,0.8515787720680237,0.6476877927780151,2.909525692462921,455.91279385983944
135,-55.49592590332031,-9104.544976972044,0.0,0.0,0.0,0.0,455.91279385983944
136,-65.19023990631104,-9169.735216878355,2.6133735179901123,4.156820297241211,1.3278923034667969,8.09808611869812,464.01087997853756
137,-64.27521634101868,-9234.010433219373,1.9411815404891968,1.2627654075622559,1.3171615600585938,4.521108508110046,468.5319884866476
138,-18.814993858337402,-9252.82542707771,2.047574281692505,0.45414304733276367,1.7043311595916748,4.206048488616943,472.73803697526455
139,-5.436452269554138,-9258.261879347265,1.6249159574508667,0.0,0.7650030851364136,1.6964774131774902,474.43451438844204
140,-32.92060089111328,-9291.182480238378,9.708333015441895,1.2895196676254272,3.05324649810791,14.051099181175232,488.48561356961727
141,-15.465595662593842,-9306.648075900972,0.7798219323158264,0.19623863697052002,0.8165318369865417,1.7925924062728882,490.27820597589016
142,-36.28293353319168,-9342.931009434164,0.4215100109577179,0.19325745105743408,0.4359810948371887,1.0507485568523407,491.3289545327425
143,-90.42186117172241,-9433.352870605886,0.3560788035392761,0.18901224434375763,0.4267451763153076,0.9718362241983414,492.30079075694084
144,-136.71706622838974,-9570.069936834276,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,493.2644146680832
145,-142.6539572775364,-9712.723894111812,0.5866090059280396,0.18591776490211487,0.6382042765617371,1.4107310473918915,494.6751457154751
146,-152.91945824027061,-9865.643352352083,0.33876895904541016,0.18461598455905914,0.6358053684234619,1.1591903120279312,495.834336027503
147,-158.11587217450142,-10023.759224526584,0.3348560631275177,0.1873515099287033,0.6163576245307922,1.1385651975870132,496.97290122509
148,-159.8406618833542,-10183.599886409938,0.34860697388648987,0.20223666727542877,0.4790008068084717,1.0298444479703903,498.0027456730604
149,-161.78188067674637,-10345.381767086685,0.3450120687484741,0.23087537288665771,0.49980950355529785,1.0756969451904297,499.07844261825085
150,-190.15079855918884,-10535.532565645874,1.2575488090515137,0.8152798414230347,1.3240694999694824,3.3968981504440308,502.4753407686949
151,-147.48089933395386,-10683.013464979827,0.3870762586593628,1.332330346107483,0.738421618938446,2.4578282237052917,504.93316899240017
152,-160.42208969593048,-10843.435554675758,1.4906659126281738,1.2921829223632812,0.30634817481040955,3.0891970098018646,508.02236600220203
153,-120.53314903378487,-10963.968703709543,0.0,0.19011560082435608,0.0,0.0,508.02236600220203
154,-125.46617576479912,-11089.434879474342,0.0,0.2923145890235901,0.0,0.0,508.02236600220203
155,-207.68792915344238,-11297.122808627784,4.530760765075684,0.0,0.0,4.042316883802414,512.0646828860044
156,-21.770615100860596,-11318.893423728645,4.0769548416137695,0.9840203523635864,3.0687756538391113,8.129750847816467,520.1944337338209
157,-21.9508296251297,-11340.844253353775,3.6183037757873535,0.8810304403305054,2.4975826740264893,6.996916890144348,527.1913506239653
158,-11.838215470314026,-11352.682468824089,1.3053959608078003,0.8337987065315247,0.7796838283538818,2.918878495693207,530.1102291196585
159,-17.961345672607422,-11370.643814496696,2.6095120906829834,5.2493815422058105,3.714935541152954,11.573829174041748,541.6840582937002
160,-6.277552127838135,-11376.921366624534,0.187896728515625,1.1169540882110596,1.1943808794021606,2.499231696128845,544.1832899898291
161,-42.80532789230347,-11419.726694516838,1.468950629234314,1.1280033588409424,0.6428590416908264,3.2398130297660828,547.4231030195951
162,-28.94616062939167,-11448.67285514623,2.2297470569610596,0.15863944590091705,2.74807071685791,5.136457219719887,552.559560239315
163,-22.478674739599228,-11471.151529885828,0.6569570302963257,0.21935807168483734,1.426292896270752,2.302607998251915,554.862168237567
164,-12.535955429077148,-11483.687485314906,3.4449543952941895,0.5603746771812439,1.4826250076293945,5.487954080104828,560.3501223176718
165,-26.457855343818665,-11510.145340658724,0.5447744131088257,0.0,1.1900190114974976,0.0,560.3501223176718
166,-49.290162175893784,-11559.435502834618,0.3604939579963684,0.1540738344192505,0.4359810948371887,0.9505488872528076,561.3006712049246
167,-86.86752986907959,-11646.303032703698,0.3560788035392761,0.18901224434375763,0.4267451763153076,0.9718362241983414,562.2725074291229
168,-118.35258972644806,-11764.655622430146,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,563.2361313402653
169,-136.67640566825867,-11901.332028098404,0.3527388870716095,0.18591776490211487,0.41900184750556946,0.9576584994792938,564.1937898397446
170,-13.801874160766602,-11915.133902259171,2.4062469005584717,1.3108779191970825,1.805453896522522,5.522578716278076,569.7163685560226
171,-2.463237762451172,-11917.597140021622,0.35007867217063904,0.1873515099287033,0.4188297688961029,0.9562599509954453,570.6726285070181
172,-2.6541500091552734,-11920.251290030777,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,571.6586324870586
173,-10.089877128601074,-11930.341167159379,2.916538715362549,0.23087537288665771,0.49980950355529785,3.6472235918045044,575.3058560788631
174,-4.760189056396484,-11935.101356215775,0.384336918592453,0.23963414132595062,1.133434534072876,1.7574055939912796,577.0632616728544
175,-8.814127504825592,-11943.9154837206,0.1516353189945221,0.7369452714920044,1.9026541709899902,2.7912347614765167,579.8544964343309
176,-7.24030065536499,-11951.155784375966,1.1688817739486694,1.33600652217865,1.587520956993103,4.092409253120422,583.9469056874514
177,-0.7754839658737183,-11951.93126834184,0.0,0.18657486140727997,0.0,0.0,583.9469056874514
178,-9.756668131798506,-11961.687936473638,0.0,0.03914664313197136,0.0,0.0,583.9469056874514
179,-28.595213264226913,-11990.283149737865,0.0,0.19224512577056885,0.0,0.0,583.9469056874514
180,-10.834261894226074,-12001.11741163209,2.967207193374634,1.0196608304977417,0.8343930244445801,4.821261048316956,588.7681667357683
181,-7.492504954338074,-12008.609916586429,1.164676547050476,0.9072238206863403,0.880095362663269,2.9519957304000854,591.7201624661684
182,-8.736897587776184,-12017.346814174205,1.0748494863510132,0.8962207436561584,0.9045279026031494,2.875598132610321,594.5957605987787
183,-46.23973226547241,-12063.586546439677,2.3647513389587402,5.287664890289307,1.1890095472335815,8.841425776481628,603.4371863752604
184,-49.31196844577789,-12112.898514885455,0.0,1.1266391277313232,1.003509759902954,1.7268661558628082,605.1640525311232
185,-85.93243533372879,-12198.830950219184,0.0,1.1249703168869019,0.4055732190608978,1.530468182209006,606.6945207133322
186,-22.868059784173965,-12221.699010003358,1.8328019380569458,0.15521974861621857,1.548552393913269,3.5365740805864334,610.2310947939186
187,-88.46734243631363,-12310.166352439672,0.0,0.0,0.31404879689216614,0.0,610.2310947939186
188,-107.52015113830566,-12417.686503577977,0.8022595643997192,0.0,0.8397210836410522,0.0,610.2310947939186
189,-125.17008262872696,-12542.856586206704,0.5447744131088257,0.3484407663345337,1.3136118650436401,2.2068270444869995,612.4379218384056
190,-135.5040870308876,-12678.360673237592,0.3604939579963684,0.3296126127243042,1.1815810203552246,1.8716875910758972,614.3096094294815
191,-146.1179269850254,-12824.478600222617,0.3560788035392761,0.18901224434375763,0.6752856969833374,1.2203767448663712,615.5299861743479
192,-151.35935533046722,-12975.837955553085,0.6707591414451599,0.18733283877372742,0.42208048701286316,1.2801724672317505,616.8101586415796
193,-44.74992752075195,-13020.587883073837,7.655125141143799,5.760807037353516,4.7485032081604,18.164435386657715,634.9745940282373
194,0.0,-13020.587883073837,0.0,0.0,0.0,0.0,634.9745940282373
