cost_function,value,name,level
all_time_peak_average,0.8315936625639461,District,district
annual_normalized_unserved_energy_total,0.0,District,district
carbon_emissions_total,0.5017825430561079,District,district
cost_total,0.4671702367542941,District,district
daily_one_minus_load_factor_average,1.2868119202180506,District,district
daily_peak_average,0.8117463129510325,District,district
discomfort_cold_delta_average,0.08936458561155532,District,district
discomfort_cold_delta_maximum,6.826966285705566,District,district
discomfort_cold_delta_minimum,0.0,District,district
discomfort_cold_proportion,0.019150391101993538,District,district
discomfort_hot_delta_average,5.772571539878846,District,district
discomfort_hot_delta_maximum,13.822911580403646,District,district
discomfort_hot_delta_minimum,0.0,District,district
discomfort_hot_proportion,0.8719206931646175,District,district
discomfort_proportion,0.8910710842666111,District,district
electricity_consumption_total,0.5054682546157746,District,district
monthly_one_minus_load_factor_average,1.1043765741499338,District,district
one_minus_thermal_resilience_proportion,,District,district
power_outage_normalized_unserved_energy_total,,District,district
ramping_average,1.1195124319149363,District,district
zero_net_energy,0.4453177091341382,District,district
electricity_consumption_total,0.4718528308136839,Building_1,building
zero_net_energy,0.38188286800668453,Building_1,building
carbon_emissions_total,0.4711705457890463,Building_1,building
cost_total,0.4378017941308709,Building_1,building
discomfort_proportion,0.8555399719495091,Building_1,building
discomfort_cold_proportion,0.03506311360448808,Building_1,building
discomfort_hot_proportion,0.820476858345021,Building_1,building
discomfort_cold_delta_minimum,0.0,Building_1,building
discomfort_cold_delta_maximum,9.359612464904785,Building_1,building
discomfort_cold_delta_average,0.1754763166109721,Building_1,building
discomfort_hot_delta_minimum,0.0,Building_1,building
discomfort_hot_delta_maximum,13.948101043701172,Building_1,building
discomfort_hot_delta_average,6.15618052482605,Building_1,building
one_minus_thermal_resilience_proportion,,Building_1,building
power_outage_normalized_unserved_energy_total,,Building_1,building
annual_normalized_unserved_energy_total,0.0,Building_1,building
electricity_consumption_total,0.4814250011311092,Building_2,building
zero_net_energy,0.440984192261855,Building_2,building
carbon_emissions_total,0.4755330182720611,Building_2,building
cost_total,0.4429584729820919,Building_2,building
discomfort_proportion,0.914179104477612,Building_2,building
discomfort_cold_proportion,0.022388059701492536,Building_2,building
discomfort_hot_proportion,0.8917910447761194,Building_2,building
discomfort_cold_delta_minimum,0.0,Building_2,building
discomfort_cold_delta_maximum,9.201967239379883,Building_2,building
discomfort_cold_delta_average,0.08532198799981011,Building_2,building
discomfort_hot_delta_minimum,0.0,Building_2,building
discomfort_hot_delta_maximum,14.761312484741211,Building_2,building
discomfort_hot_delta_average,5.523362453778585,Building_2,building
one_minus_thermal_resilience_proportion,,Building_2,building
power_outage_normalized_unserved_energy_total,,Building_2,building
annual_normalized_unserved_energy_total,0.0,Building_2,building
electricity_consumption_total,0.5631269319025308,Building_3,building
zero_net_energy,0.5130860671338751,Building_3,building
carbon_emissions_total,0.5586440651072164,Building_3,building
cost_total,0.5207504431499195,Building_3,building
discomfort_proportion,0.9034941763727121,Building_3,building
discomfort_cold_proportion,0.0,Building_3,building
discomfort_hot_proportion,0.9034941763727121,Building_3,building
discomfort_cold_delta_minimum,0.0,Building_3,building
discomfort_cold_delta_maximum,1.9193191528320312,Building_3,building
discomfort_cold_delta_average,0.0072954522238837345,Building_3,building
discomfort_hot_delta_minimum,0.0,Building_3,building
discomfort_hot_delta_maximum,12.759321212768555,Building_3,building
discomfort_hot_delta_average,5.638171641031901,Building_3,building
one_minus_thermal_resilience_proportion,,Building_3,building
power_outage_normalized_unserved_energy_total,,Building_3,building
annual_normalized_unserved_energy_total,0.0,Building_3,building
