time_step,reward,all_rewards,grid_import_Building_1_kwh,export_Building_1_kwh,grid_import_Building_2_kwh,export_Building_2_kwh,grid_import_Building_3_kwh,export_Building_3_kwh,grid_import_kwh,export_kwh,cumulative_grid_import_kwh,cumulative_export_kwh
0,-4.285096645355225,-4.285096645355225,2.033644199371338,0.0,0.5619984865188599,0.0,1.689454197883606,0.0,4.285096883773804,0.0,4.285096883773804,0.0
1,-1.5053914785385132,-5.790488123893738,0.8462807536125183,0.0,0.18591776490211487,0.0,0.47319296002388,0.0,1.5053914785385132,0.0,5.790488362312317,0.0
2,-1.35512113571167,-7.145609259605408,0.7249863147735596,0.0,0.18461598455905914,0.0,0.4455188810825348,0.0,1.3551211804151535,0.0,7.14560954272747,0.0
3,-1.2535982131958008,-8.399207472801208,0.6327978372573853,0.0,0.1873515099287033,0.0,0.433448851108551,0.0,1.2535981982946396,0.0,8.39920774102211,0.0
4,-1.2445526123046875,-9.643760085105896,0.6071555614471436,0.0,0.20223666727542877,0.0,0.4351603388786316,0.0,1.244552567601204,0.0,9.643760308623314,0.0
5,-1.7313138246536255,-11.375073909759521,1.00062894821167,0.0,0.23087537288665771,0.0,0.49980950355529785,0.0,1.7313138246536255,0.0,11.37507413327694,0.0
6,-2.8889198303222656,-14.263993740081787,1.607621669769287,0.0,0.24817126989364624,0.0,1.033126950263977,0.0,2.8889198899269104,0.0,14.26399402320385,0.0
7,-1.763502597808838,-16.027496337890625,0.5342340469360352,0.0,0.3452141582965851,0.0,0.8840543627738953,0.0,1.7635025680065155,0.0,16.027496591210365,0.0
8,-9.774259567260742,-25.801755905151367,4.653266429901123,0.0,2.933849573135376,0.0,2.187143325805664,0.0,9.774259328842163,0.0,25.80175592005253,0.0
9,-3.2866463661193848,-29.088402271270752,0.48263463377952576,0.0,0.6722479462623596,0.0,2.1317636966705322,0.0,3.2866462767124176,0.0,29.088402196764946,0.0
10,-1.9179718494415283,-31.00637412071228,0.0,0.3569531738758087,0.6334824562072754,0.0,1.284489393234253,0.0,1.5610186755657196,0.0,30.649420872330666,0.0
11,-3.455195903778076,-34.461570024490356,1.8172708749771118,0.0,0.6685148477554321,0.0,0.969410240650177,0.0,3.455195963382721,0.0,34.10461683571339,0.0
12,-1.9672014713287354,-36.42877149581909,0.26597872376441956,0.0,0.9704316258430481,0.0,0.7307910919189453,0.0,1.967201441526413,0.0,36.0718182772398,0.0
13,0.0,-36.42877149581909,0.0,1.293045997619629,0.0,0.2805720567703247,0.0,0.6318330764770508,0.0,2.2054511308670044,36.0718182772398,2.2054511308670044
14,0.0,-36.42877149581909,0.0,0.95054030418396,0.0,0.163893923163414,0.0,0.7738050222396851,0.0,1.888239249587059,36.0718182772398,4.093690380454063
