time_step,reward,all_rewards,grid_import_Building_1_kwh,export_Building_1_kwh,grid_import_Building_2_kwh,export_Building_2_kwh,grid_import_Building_3_kwh,export_Building_3_kwh,grid_import_kwh,export_kwh,cumulative_grid_import_kwh,cumulative_export_kwh
0,-0.18814269650720972,-0.18814269650720972,8.43380355834961,0.0,6.962158203125,0.0,4.7914719581604,0.0,20.18743371963501,0.0,20.18743371963501,0.0
1,0.21955081083294603,0.031408114325736314,0.9963055849075317,0.0,0.34114891290664673,0.0,1.6306735277175903,0.0,2.968128025531769,0.0,23.15556174516678,0.0
2,-0.1259158206308575,-0.09450770630512118,0.7331379055976868,0.0,0.19275443255901337,0.0,0.49426499009132385,0.0,1.420157328248024,0.0,24.575719073414803,0.0
3,-0.13912711623087093,-0.2336348225359921,0.6337023973464966,0.0,0.18825533986091614,0.0,0.44146910309791565,0.0,1.2634268403053284,0.0,25.83914591372013,0.0
4,-0.1398875430771982,-0.3735223656131903,0.6076114773750305,0.0,0.20269255340099335,0.0,0.44088754057884216,0.0,1.251191571354866,0.0,27.090337485074997,0.0
5,-0.13993151538363247,-0.5134538809968228,1.0010571479797363,0.0,0.2313036024570465,0.0,0.5054069757461548,0.0,1.7377677261829376,0.0,28.828105211257935,0.0
6,-0.13993396482221465,-0.6533878458190374,1.6080483198165894,0.0,0.24859783053398132,0.0,1.0387171506881714,0.0,2.895363301038742,0.0,31.723468512296677,0.0
7,-0.13993417565099664,-0.7933220214700341,0.5346603989601135,0.0,0.34564048051834106,0.0,0.8896441459655762,0.0,1.7699450254440308,0.0,33.49341353774071,0.0
8,-0.13993417565099664,-0.9332561971210307,4.653692722320557,0.0,2.9342758655548096,0.0,2.1927330493927,0.0,9.780701637268066,0.0,43.274115175008774,0.0
9,-0.2816445793159491,-1.2149007764369797,0.4830609858036041,0.0,0.672674298286438,0.0,2.1373534202575684,0.0,3.2930887043476105,0.0,46.567203879356384,0.0
10,-0.18810972408300497,-1.4030105005199847,0.0,0.35652685165405273,0.633908748626709,0.0,1.2900793552398682,0.0,1.5674612522125244,0.0,48.13466513156891,0.0
11,-0.28164454310761755,-1.6846550436276022,1.8176971673965454,0.0,0.6689411997795105,0.0,0.9750002026557922,0.0,3.461638569831848,0.0,51.59630370140076,0.0
12,-0.13993418260089818,-1.8245892262285004,0.26640504598617554,0.0,0.9708579182624817,0.0,0.7363809943199158,0.0,1.973643958568573,0.0,53.56994765996933,0.0
13,0.6112372106888326,-1.2133520155396678,0.0,2.194359540939331,0.0,1.210479497909546,0.0,1.0462466478347778,0.0,4.451085686683655,53.56994765996933,4.451085686683655
14,0.5428457262659062,-0.6705062892737615,0.0,1.1405928134918213,0.0,2.2354419231414795,0.0,1.9241526126861572,0.0,5.300187349319458,53.56994765996933,9.751273036003113
15,0.6411852464865397,-0.029321042787221807,1.3287287950515747,0.0,5.762705326080322,0.0,3.3088901042938232,0.0,10.40032422542572,0.0,63.97027188539505,9.751273036003113
16,-0.011598764430056363,-0.04091980721727817,0.0,0.11829507350921631,1.8465704917907715,0.0,0.5655897259712219,0.0,2.293865144252777,0.0,66.26413702964783,9.751273036003113
17,-0.2765183192281562,-0.31743812644543434,0.1834258735179901,0.0,0.3706543743610382,0.0,2.7917613983154297,0.0,3.345841646194458,0.0,69.60997867584229,9.751273036003113
18,-0.139585767070892,-0.45702389351632633,0.48174360394477844,0.0,2.33594012260437,0.0,1.601742148399353,0.0,4.419425874948502,0.0,74.02940455079079,9.751273036003113
19,-0.13991549780835388,-0.5969393913246802,5.1662750244140625,0.0,2.2213239669799805,0.0,3.763439178466797,0.0,11.15103816986084,0.0,85.18044272065163,9.751273036003113
20,-0.13993482021561432,-0.7368742115402945,0.5302007794380188,0.0,2.8426685333251953,0.0,3.8538401126861572,0.0,7.226709425449371,0.0,92.407152146101,9.751273036003113
