cost_function,value,name,level
all_time_peak_average,0.9471629819912722,District,district
annual_normalized_unserved_energy_total,0.0,District,district
carbon_emissions_total,1.3716003291337555,District,district
cost_total,1.377282414429607,District,district
daily_one_minus_load_factor_average,0.9484408733686882,District,district
daily_peak_average,1.2183711518101694,District,district
discomfort_cold_delta_average,3.0307007348095927,District,district
discomfort_cold_delta_maximum,9.628204027811686,District,district
discomfort_cold_delta_minimum,0.0,District,district
discomfort_cold_proportion,0.630001060127947,District,district
discomfort_hot_delta_average,0.04540076609011049,District,district
discomfort_hot_delta_maximum,2.863328297932943,District,district
discomfort_hot_delta_minimum,0.0,District,district
discomfort_hot_proportion,0.004198851464975264,District,district
discomfort_proportion,0.6341999115929223,District,district
electricity_consumption_total,1.3689716194514672,District,district
monthly_one_minus_load_factor_average,0.9091419247270539,District,district
one_minus_thermal_resilience_proportion,,District,district
power_outage_normalized_unserved_energy_total,,District,district
ramping_average,2.0635617736503793,District,district
zero_net_energy,1.3466963598331916,District,district
electricity_consumption_total,1.3005524934777204,Building_1,building
zero_net_energy,1.3064417815619518,Building_1,building
carbon_emissions_total,1.3070695983636016,Building_1,building
cost_total,1.2555762911243116,Building_1,building
discomfort_proportion,0.8723702664796634,Building_1,building
discomfort_cold_proportion,0.8709677419354839,Building_1,building
discomfort_hot_proportion,0.001402524544179523,Building_1,building
discomfort_cold_delta_minimum,0.0,Building_1,building
discomfort_cold_delta_maximum,13.197157859802246,Building_1,building
discomfort_cold_delta_average,5.301458802488115,Building_1,building
discomfort_hot_delta_minimum,0.0,Building_1,building
discomfort_hot_delta_maximum,4.278520584106445,Building_1,building
discomfort_hot_delta_average,0.02355508539411757,Building_1,building
one_minus_thermal_resilience_proportion,,Building_1,building
power_outage_normalized_unserved_energy_total,,Building_1,building
annual_normalized_unserved_energy_total,0.0,Building_1,building
electricity_consumption_total,1.5368659581355621,Building_2,building
zero_net_energy,1.4727650777823977,Building_2,building
carbon_emissions_total,1.5375225950697173,Building_2,building
cost_total,1.618415884709141,Building_2,building
discomfort_proportion,0.5410447761194029,Building_2,building
discomfort_cold_proportion,0.5298507462686567,Building_2,building
discomfort_hot_proportion,0.011194029850746268,Building_2,building
discomfort_cold_delta_minimum,0.0,Building_2,building
discomfort_cold_delta_maximum,9.368719100952148,Building_2,building
discomfort_cold_delta_average,2.05174468225903,Building_2,building
discomfort_hot_delta_minimum,0.0,Building_2,building
discomfort_hot_delta_maximum,2.599458694458008,Building_2,building
discomfort_hot_delta_average,0.09300729433695475,Building_2,building
one_minus_thermal_resilience_proportion,,Building_2,building
power_outage_normalized_unserved_energy_total,,Building_2,building
annual_normalized_unserved_energy_total,0.0,Building_2,building
electricity_consumption_total,1.2694964067411187,Building_3,building
zero_net_energy,1.2608822201552254,Building_3,building
carbon_emissions_total,1.2702087939679476,Building_3,building
cost_total,1.257855067455368,Building_3,building
discomfort_proportion,0.4891846921797005,Building_3,building
discomfort_cold_proportion,0.4891846921797005,Building_3,building
discomfort_hot_proportion,0.0,Building_3,building
discomfort_cold_delta_minimum,0.0,Building_3,building
discomfort_cold_delta_maximum,6.318735122680664,Building_3,building
discomfort_cold_delta_average,1.738898719681634,Building_3,building
discomfort_hot_delta_minimum,0.0,Building_3,building
discomfort_hot_delta_maximum,1.712005615234375,Building_3,building
discomfort_hot_delta_average,0.019639918539259168,Building_3,building
one_minus_thermal_resilience_proportion,,Building_3,building
power_outage_normalized_unserved_energy_total,,Building_3,building
annual_normalized_unserved_energy_total,0.0,Building_3,building
