time_step,reward,cumulative_reward,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
0,-4.285096645355225,-4.285096645355225,2.033644199371338,0.5619984865188599,1.689454197883606,4.285096883773804,4.285096883773804
1,-2.7860524654388428,-7.071149110794067,0.8462807536125183,0.18591776490211487,0.47319296002388,1.5053914785385132,5.790488362312317
2,-2.4856462478637695,-9.556795358657837,0.7249863147735596,0.18461598455905914,0.4455188810825348,1.3551211804151535,7.14560954272747
3,-2.2827348709106445,-11.839530229568481,0.6327978372573853,0.1873515099287033,0.433448851108551,1.2535981982946396,8.39920774102211
4,-2.264777660369873,-14.104307889938354,0.6071555614471436,0.20223666727542877,0.4351603388786316,1.244552567601204,9.643760308623314
5,-3.238434076309204,-17.34274196624756,1.00062894821167,0.23087537288665771,0.49980950355529785,1.7313138246536255,11.37507413327694
6,-2.8889198303222656,-20.231661796569824,1.607621669769287,0.24817126989364624,1.033126950263977,2.8889198899269104,14.26399402320385
7,-1.763502597808838,-21.995164394378662,0.5342340469360352,0.3452141582965851,0.8840543627738953,1.7635025680065155,16.027496591210365
8,-3.4621176719665527,-25.457282066345215,4.653266429901123,2.933849573135376,2.187143325805664,9.774259328842163,25.80175592005253
9,-0.8673385381698608,-26.324620604515076,0.48263463377952576,0.6722479462623596,2.1317636966705322,3.2866462767124176,29.088402196764946
10,-0.320134699344635,-26.64475530385971,0.0,0.6334824562072754,1.284489393234253,1.5610186755657196,30.649420872330666
11,-0.9352898597717285,-27.58004516363144,1.8172708749771118,0.6685148477554321,0.969410240650177,3.455195963382721,34.10461683571339
12,-0.3403571844100952,-27.920402348041534,0.26597872376441956,0.9704316258430481,0.7307910919189453,1.967201441526413,36.0718182772398
13,0.44625869393348694,-27.474143654108047,0.0,0.0,0.0,0.0,36.0718182772398
14,0.4459942877292633,-27.028149366378784,0.0,0.0,0.0,0.0,36.0718182772398
15,-1.3265159130096436,-28.354665279388428,0.16432055830955505,1.0962364673614502,0.06595885753631592,1.3265158832073212,37.39833416044712
16,-0.2912794053554535,-28.64594468474388,0.0,0.2912794053554535,0.0,0.0,37.39833416044712
17,-0.6364187002182007,-29.282363384962082,0.1799376904964447,0.3064201772212982,0.15006080269813538,0.6364186704158783,38.034752830863
18,-1.3913612365722656,-30.673724621534348,0.4625154137611389,0.16118374466896057,0.7676620483398438,1.3913612067699432,39.42611403763294
19,-2.449221134185791,-33.12294575572014,1.0769085884094238,0.3912005126476288,0.9811120629310608,2.4492211639881134,41.875335201621056
20,-2.3802783489227295,-35.50322410464287,0.5288646817207336,0.780853271484375,1.0705604553222656,2.3802784085273743,44.25561361014843
21,-3.286937713623047,-38.790161818265915,0.9365671873092651,0.3876185119152069,1.962751865386963,3.286937564611435,47.542551174759865
22,-2.5829672813415527,-41.37312909960747,0.4215100109577179,0.19325745105743408,1.9681999683380127,2.5829674303531647,50.12551860511303
23,-2.5820488929748535,-43.95517799258232,0.3560788035392761,0.18901224434375763,2.0369577407836914,2.582048788666725,52.707567393779755
24,-0.9636238813400269,-44.91880187392235,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,53.671191304922104
25,-1.6803429126739502,-46.5991447865963,0.3527388870716095,0.17920845746994019,0.41900184750556946,0.9509491920471191,54.62214049696922
26,-1.6520206928253174,-48.251165479421616,0.3514370918273926,0.16868312656879425,0.4166029393672943,0.9367231577634811,55.558863654732704
27,-3.2286648750305176,-51.47983035445213,0.35007867217063904,0.1873515099287033,1.1875500679016113,1.7249802500009537,57.28384390473366
28,-3.76301646232605,-55.24284681677818,1.3546943664550781,0.20223666727542877,0.4351603388786316,1.9920913726091385,59.275935277342796
29,-3.9720380306243896,-59.21488484740257,1.3658525943756104,0.23087537288665771,0.49980950355529785,2.096537470817566,61.37247274816036
30,-2.032391309738159,-61.24727615714073,1.3301458358764648,0.24327263236045837,0.4589728116989136,2.032391279935837,63.4048640280962
31,-0.7622600793838501,-62.00953623652458,0.07796920090913773,0.19240280985832214,0.49188804626464844,0.7622600570321083,64.16712408512831
32,-0.5043203830718994,-62.51385661959648,0.0,1.8739137649536133,0.49013590812683105,2.002550929784775,66.16967501491308
33,0.2859744429588318,-62.22788217663765,0.0,0.13957519829273224,0.24809423089027405,0.0,66.16967501491308
34,0.26299816370010376,-61.964884012937546,0.06265433132648468,0.38181352615356445,0.0,0.4262383319437504,66.59591334685683
